序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,date
1,301382,N蜂助手,43.66,83.45,19.86,264259,1088367367.76,44.33,47.05,36.5,38.8,23.8,,73.03,62.97,4.71,2023-05-17
2,688512,C慧智微-U,20.96,10.03,1.91,244135,507665015.0,16.9,21.78,18.56,18.9,19.05,1.0,50.37,-36.15,3.91,2023-05-17
3,001380,C华纬,28.04,-9.17,-2.83,112149,315450833.95,5.99,28.85,27.0,28.28,30.87,0.61,35.52,33.29,2.57,2023-05-17
4,301325,C曼恩,95.01,-1.07,-1.03,85409,839439373.62,10.09,103.77,94.08,97.0,96.04,0.68,34.46,42.38,4.2,2023-05-17
5,688479,C友车,28.82,1.73,0.49,47645,136901393.0,3.53,29.19,28.19,28.2,28.33,0.57,14.64,28.64,2.29,2023-05-17
6,688469,中芯集成-U,6.07,1.68,0.1,1484626,895780659.0,4.19,6.13,5.88,5.91,5.97,0.49,14.27,-20.56,3.33,2023-05-17
7,603172,万丰股份,16.54,-0.6,-0.1,71817,118189814.0,2.4,16.7,16.3,16.5,16.64,0.53,21.96,35.85,2.19,2023-05-17
8,301390,经纬股份,48.64,16.0,6.71,88136,395573184.44,21.75,50.26,41.14,42.0,41.93,1.8,58.76,-1268.13,3.27,2023-05-17
9,688249,晶合集成,19.93,4.4,0.84,501416,990306668.0,4.82,20.03,19.11,19.12,19.09,1.38,14.38,-30.24,1.78,2023-05-17
10,301293,三博脑科,75.5,3.27,2.39,139319,1030298368.38,8.25,76.53,70.5,72.0,73.11,0.99,40.83,120.67,5.22,2023-05-17
11,301360,荣旗科技,82.93,3.22,2.59,49665,391871710.39,10.8,83.88,75.2,75.8,80.34,2.36,41.52,-170.36,4.06,2023-05-17
12,688478,晶升股份,46.71,-1.77,-0.84,55056,257954788.0,5.89,48.3,45.5,46.5,47.55,1.16,19.26,662.36,4.2,2023-05-17
13,301307,美利信,30.16,7.33,2.06,93619,284362471.68,13.24,32.0,28.28,28.29,28.1,1.81,19.94,28.54,2.0,2023-05-17
14,688146,中船特气,44.47,2.84,1.23,95973,430701418.0,7.49,46.3,43.06,43.24,43.24,1.31,16.25,69.0,4.54,2023-05-17
15,688352,颀中科技,14.16,6.15,0.82,348977,486415616.0,6.82,14.24,13.33,13.6,13.34,2.66,23.06,137.5,3.07,2023-05-17
16,603137,恒尚节能,19.7,2.6,0.5,41970,81266143.0,4.27,19.77,18.95,19.01,19.2,1.38,13.11,9.86,2.38,2023-05-17
17,688539,高华科技,36.66,2.29,0.82,20974,76047541.0,3.74,36.73,35.39,35.69,35.84,0.97,7.43,84.71,2.82,2023-05-17
18,688507,索辰科技,199.63,2.01,3.93,7638,154343150.0,6.01,205.98,194.22,195.0,195.7,1.01,8.41,-105.72,2.92,2023-05-17
19,301387,光大同创,42.12,1.32,0.55,16988,71087774.95,3.18,42.37,41.05,41.12,41.57,1.58,10.19,31.49,2.0,2023-05-17
20,301357,北方长龙,50.31,4.18,2.02,41696,207917580.0,7.97,51.35,47.5,47.88,48.29,1.7,25.86,48.15,2.88,2023-05-17
21,688433,华曙高科,25.98,5.91,1.45,34163,86115605.0,7.26,25.98,24.2,24.42,24.53,2.45,9.89,131.48,5.94,2023-05-17
22,301429,森泰股份,22.55,1.17,0.26,32041,71330592.28,2.96,22.57,21.91,22.08,22.29,1.53,11.43,39.71,1.99,2023-05-17
23,603135,中重科技,18.88,1.56,0.29,42150,78886267.0,2.96,18.94,18.39,18.62,18.59,0.53,4.83,42.91,1.88,2023-05-17
24,603125,常青科技,29.7,2.98,0.86,35629,104886454.0,3.22,29.7,28.77,28.84,28.84,1.45,7.55,30.89,2.84,2023-05-17
25,601133,柏诚股份,14.96,2.26,0.33,81074,119928236.0,3.08,14.97,14.52,14.52,14.63,1.16,6.43,48.36,2.9,2023-05-17
26,601065,江盐集团,11.64,1.48,0.17,69399,80085427.0,2.27,11.66,11.4,11.47,11.47,0.66,4.47,13.38,1.97,2023-05-17
27,601061,中信金属,10.66,1.62,0.17,1131169,1195419399.0,5.62,10.8,10.21,10.21,10.49,0.73,23.27,24.06,2.52,2023-05-17
28,001367,海森药业,50.9,1.86,0.93,21884,109745313.77,3.82,51.02,49.11,50.0,49.97,1.46,13.14,34.62,2.96,2023-05-17
29,001360,南矿集团,18.97,2.43,0.45,50425,94612360.98,3.94,19.05,18.32,18.48,18.52,1.01,10.09,65.6,3.0,2023-05-17
30,001328,登康口腔,34.79,9.99,3.16,137329,457612834.66,10.59,34.79,31.44,31.49,31.63,3.3,32.56,46.39,2.69,2023-05-17
31,001287,中电港,26.84,-1.07,-0.29,377442,1027965497.99,6.52,28.11,26.34,27.32,27.13,0.78,20.48,71.65,4.12,2023-05-17
32,001286,陕西能源,10.91,0.65,0.07,540965,586075726.35,2.68,10.99,10.7,10.82,10.84,0.74,7.44,11.95,1.79,2023-05-17
