代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,date
bj430017,星昊医药,10.04,0.02,0.2,10.03,10.04,10.02,10.09,10.09,10.01,268817.0,2700599.0,2023-06-27
bj430047,诺思兰德,13.61,-0.1,-0.729,13.61,13.63,13.71,13.7,13.9,13.34,293066.0,3981853.0,2023-06-27
bj430090,同辉信息,2.48,0.02,0.813,2.48,2.49,2.46,2.47,2.5,2.43,563075.0,1391482.0,2023-06-27
bj430139,华岭股份,10.69,0.01,0.094,10.67,10.7,10.68,10.6,10.78,10.56,198698.0,2124573.0,2023-06-27
bj430198,微创光电,4.33,0.05,1.168,4.29,4.33,4.28,4.26,4.33,4.25,9025.0,38651.0,2023-06-27
bj430300,辰光医疗,6.94,-0.19,-2.665,6.94,6.95,7.13,7.11,7.17,6.92,942710.0,6610779.0,2023-06-27
bj430418,苏轴股份,18.5,0.01,0.054,18.4,18.5,18.49,17.0,19.49,16.12,4958092.0,89368087.0,2023-06-27
bj430425,乐创技术,13.87,-0.29,-2.048,13.86,13.87,14.16,14.0,14.37,13.56,643426.0,8968250.0,2023-06-27
bj430476,海能技术,14.2,-0.3,-2.069,14.14,14.2,14.5,14.26,14.96,14.09,161322.0,2338544.0,2023-06-27
bj430478,峆一药业,15.84,0.01,0.063,15.81,15.84,15.83,15.94,15.94,15.67,26888.0,425562.0,2023-06-27
bj430489,佳先股份,4.88,0.12,2.521,4.85,4.88,4.76,4.76,4.89,4.76,220893.0,1065729.0,2023-06-27
bj430510,丰光精密,8.67,0.04,0.463,8.57,8.67,8.63,8.46,8.69,8.39,140144.0,1192334.0,2023-06-27
bj430556,雅达股份,3.6,0.01,0.279,3.59,3.6,3.59,3.57,3.61,3.57,224073.0,803591.0,2023-06-27
bj430564,天润科技,5.95,0.15,2.586,5.83,5.88,5.8,5.88,5.98,5.88,42600.0,254060.0,2023-06-27
bj430685,新芝生物,11.86,-0.14,-1.167,11.86,11.95,12.0,12.01,12.01,11.79,96435.0,1149835.0,2023-06-27
bj430718,合肥高科,5.25,0.0,0.0,5.26,5.27,5.25,5.25,5.27,5.21,66542.0,348570.0,2023-06-27
bj830779,武汉蓝电,24.78,0.01,0.04,24.78,24.84,24.77,24.96,24.96,24.74,102411.0,2541716.0,2023-06-27
bj830799,艾融软件,8.65,-0.02,-0.231,8.58,8.65,8.67,8.71,8.78,8.54,401255.0,3465826.0,2023-06-27
bj830809,安达科技,8.4,0.01,0.119,8.39,8.4,8.39,8.4,8.44,8.37,293015.0,2463404.0,2023-06-27
bj830832,齐鲁华信,4.56,0.0,0.0,4.5,4.56,4.56,4.49,4.56,4.48,17344.0,78598.0,2023-06-27
bj830839,万通液压,6.85,0.02,0.293,6.81,6.85,6.83,6.76,6.88,6.7,28766.0,194507.0,2023-06-27
bj830879,基康仪器,6.68,-0.04,-0.595,6.68,6.72,6.72,6.64,6.75,6.64,72863.0,488328.0,2023-06-27
