时间,标题,简讯,date
2023-12-11 09:30:49,北向资金全天净卖出32.59亿元 长安汽车遭净卖出5.08亿元,北向资金今日净卖出32.59亿元。长安汽车、海光信息、五粮液分别获净卖出5.08亿元、4.84亿元、3.08亿元。江淮汽车净买入额居首，金额为2.18亿元。,2023-12-11
2023-12-11 08:09:35,香港恒生指数收跌0.81% 恒生科技指数跌1.06%,香港恒生指数收跌0.81%，恒生科技指数跌1.06%。融创中国跌近9%，东方甄选跌超7%，京东集团跌超6%，美团、百度集团跌超3%；恒大物业涨超6%，联想集团涨超3%。,2023-12-11
2023-12-11 07:53:09,周一投资舆情热点,"【周一投资舆情热点】
1）AI：谷歌的Gemini和pika1.0版本双双刷屏，并且都指向了多模态，视频模型成为热议话题。
2）MR:苹果在今年12月份将正式量产第一代MR（混合现实）产品Vision Pro，首批备货40万台左右，预计将在明年年初正式发售。
3）文化传媒：影视IP生命力持久、内容深入人心，随着AI等新技术、小游戏/互动剧等新的内容形态发展，IP价值有望迎来重估。
4）游戏：AI在游戏的生产环节中已全方位介入，众多A股游戏公司表示，通过AI实现了降本增效，尤其是美术制作上大幅提高了生产效率。
5）数据要素：2024年1月1日起，数据资源将被视为一种资产纳入财务报表；近期，各地政",2023-12-11
2023-12-11 07:41:15,泸州老窖回应核心产品降价：结算价未改变 系利润分配前置,【泸州老窖回应核心产品降价：结算价未改变 系利润分配前置】财联社12月11日电，今日有机构称，泸州老窖对旗下核心产品国窖1573和特曲的出厂价进行了下调。近年来，国内知名白酒产品涨价和挺价是主基调，降价传言也引发了市场关注。泸州老窖董秘办今日表示，经核实，此举是针对部分优质客户计划内配额进行的利润前置操作，即将部分后期需要分配的利润提前支付给经销商，提升回款效率，帮助经销商经营和资金周转。有泸州老窖经销商透露，自己并未收到这一通知，另有经销商透露，这一次政策主要是按照980元打款会执行开门红政策，会有50元的红包奖励，出库扫码再奖励10元，并不是降低出厂结算价。,2023-12-11
2023-12-11 07:37:39,通化东宝：GLP-1/GIP双靶点受体激动剂（注射用THDBH120）申报临床获得批准,【通化东宝：GLP-1/GIP双靶点受体激动剂（注射用THDBH120）申报临床获得批准】财联社12月11日电，通化东宝公告，GLP-1/GIP双靶点受体激动剂（注射用THDBH120）申报临床获得批准，适应症为2型糖尿病。,2023-12-11
2023-12-11 07:29:43,突然大幅拉升 央企科技指数ETF成交额创历史新高,【突然大幅拉升 央企科技指数ETF成交额创历史新高】12月11日午后，央企科技类指数ETF突然大幅拉升，成交额快速放量。其中，南方央企科技ETF成交额增长尤为迅速，截至收盘，该基金收涨2.61%，全天成交额超过5.8亿元，创该基金成立以来的成交额历史新高值得注意的是，自12月1日中国国新公告增持央企科技类指数ETF，并将在未来继续增持以来，该基金近7个交易日合计成交额已超过19亿元。,2023-12-11
2023-12-11 07:19:18,12月11日涨停分析,【12月11日涨停分析】今日共41股涨停，连板股总数6只，17股封板未遂，封板率为71%（不含ST股、退市股及未开板新股）。个股方面，传媒板块龙版传媒14天9板、文投控股4板、出版传媒4天3板，汽车产业链的东安动力23天12板、联明股份10天5板、四川金顶4板，MR混合现实概念股五方光电3板、亿道信息6天3板、罗曼股份6天3板，人工智能板块苏州科达3板、恒银科技6天3板。今日收涨个股3913只，收跌个股1048只。,2023-12-11
2023-12-11 07:03:33,收评：创业板指“V型”反弹涨1.25% AI应用方向多股涨停,【收评：创业板指“V型”反弹涨1.25% AI应用方向多股涨停】财联社12月11日电，大盘全天探底回升，创业板指领涨。盘面上，AI应用方向继续活跃，其中传媒股集体大涨，出版传媒、山东出版、龙版传媒、皖新传媒等近10股涨停。多模态概念股维持强势，因赛集团涨超10%，云鼎科技、苏州科达涨停。MR概念股震荡走强，五方光电、亿道信息涨停。券商等金融股午后拉升带动指数反弹，浙商证券涨停。下跌方面，锂矿股集体调整，吉翔股份跌超5%。总体上个股涨多跌少，全市场超3900只个股上涨。沪深两市今日成交额9115亿，较上个交易日缩量503亿。板块方面，传媒、MR、多模态、煤炭等板块涨幅居前，锂矿、食品、白酒、黄金,2023-12-11
2023-12-11 06:36:30,三部门：调整减免车辆购置税新能源汽车产品技术要求,【三部门：调整减免车辆购置税新能源汽车产品技术要求】财联社12月11日电，工业和信息化部、财政部、税务总局发布关于调整减免车辆购置税新能源汽车产品技术要求的公告。2024年1月1日起，申请进入《减免车辆购置税的新能源汽车车型目录》(以下简称《减免税目录》)的车型，需符合新能源汽车产品技术要求。其中，换电模式车型还需提供满足GB/T 40032《电动汽车换电安全要求》等标准要求的第三方检测报告，以及生产企业保障换电服务的证明材料。企业自建换电站的，需提供换电站设计图纸和所有权证明；委托换电服务的，需提供车型、换电站匹配证明、双方合作协议等材料。2024年1月1日至2024年5月31日为过渡期。2,2023-12-11
2023-12-11 06:16:44,创业板指涨逾1% 上涨个股近3800只,【创业板指涨逾1%】财联社12月11日电，指数走强，创业板指拉升涨逾1.00%，沪指涨0.54%，深成指涨0.63%，出版、吸波材料、PTA等板块指数涨幅居前，贵金属、水产、锂矿等板块指数跌幅居前。,2023-12-11
