时间,标题,简讯,date
2023-09-14 09:48:12,四连板通化金马：目前经营情况未发生重大变化,【四连板通化金马：目前经营情况未发生重大变化】财联社9月14日电，通化金马披露股票交易异动公告，近期公司在研国家I.I类新药琥珀八氢氨吖啶片项目引起市场广泛关注，新药研发尤其是国家I.I类新药的研发受到技术、审批、政策等多方面因素的影响，存在不确定性风险，公司提醒投资者注意二级市场炒作风险。目前公司经营情况及内外部经营环境未发生重大变化。,2023-09-14
2023-09-14 09:31:03,北向资金今日净卖出64.18亿元 宁德时代遭净卖出7.8亿元,北向资金今日净卖出64.18亿元。宁德时代、贵州茅台、紫金矿业分别遭净卖出7.8亿元、3.18亿元、2.94亿元；中际旭创逆势获净买入2.4亿元。,2023-09-14
2023-09-14 09:24:25,华东医药：子公司HDM1002片临床试验申请获批,【华东医药：子公司HDM1002片临床试验申请获批】财联社9月14日电，华东医药公告，公司全资子公司中美华东收到国家药监局核准签发的《药物临床试验批准通知书》，由中美华东申报的HDM1002片临床试验申请获得批准，同意本品在成人超重/肥胖患者中开展临床试验。,2023-09-14
2023-09-14 08:53:45,高盛：中国股市有望在年底前出现上行的交易机会 维持中国股票超配,【高盛：中国股市有望在年底前出现上行的交易机会 维持中国股票超配】财联社9月14日电，高盛研究部股票策略团队发表研究报告预测，受到五个因素的推动，中国股市有望在今年底前出现上行的交易机会，逐步趋向此前预测的MSCI中国指数67点位（潜在回报率10%）。这五个因素包括宽松政策提速、周期性改善、市场技术面向好、低估值和低仓位。具体到配置方面，基于稳健的第二季度业绩以及逐渐改善的盈利预测，高盛研究部股票策略团队对互联网、传媒娱乐、线上零售和消费服务板块维持超配建议。,2023-09-14
2023-09-14 08:46:40,新一批医用耗材集中带量采购将启动 锁定人工晶体类及运动医学类医用耗材,"【新一批医用耗材集中带量采购将启动 锁定两类产品】今天（9月14日），国家组织高值医用耗材联合采购办公室发布公告，明确将进行国家组织人工晶体类及运动医学类医用耗材集中带量采购。本次集中带量采购产品为人工晶体类及运动医学类医用耗材。增材制造技术（即3D打印类）产品可自愿参加。

具体产品范围包括：

1、人工晶体类相关耗材：获得中华人民共和国医疗器械注册证的人工晶体耗材（不包括硬性人工晶体、有晶体眼人工晶体，下同）、粘弹剂。人工晶体耗材须包含可与其配套使用的推注器。

2、运动医学类相关耗材：获得中华人民共和国医疗器械注册证的带线锚钉、免打结锚钉、固定钉、固定板、修复用缝线、软组织重建物、骨类重",2023-09-14
2023-09-14 08:41:58,量化融券的公平性引发争议？量化私募人士：不存在不公平交易的问题,【量化融券的公平性引发争议？量化私募人士：不存在不公平交易的问题】财联社9月14日电，量化私募“T+0”策略再度陷入舆论漩涡，但与此前的“砸盘”质疑不同，此次引发争议的是量化融券的公平性。不少投资者认为，量化私募可以利用资金和交易量的优势，从券商处谋取融券的垄断性优势做T+0策略，从而影响交易的公平性。但多位量化私募人士则表示，这一说法不专业，由于融券具备公共池，具备融券资质的机构均可以进行借券，多家券商更是采用竞价模式出借券源，因此不存在不公平交易的问题。,2023-09-14
2023-09-14 08:38:09,产业链人士：华为Mate 60 Pro和Mate 60 Pro+的出货量已上调至2000万台,【产业链人士：华为Mate 60 Pro和Mate 60 Pro+的出货量已上调至2000万台】财联社9月14日电，记者从产业链人士处获知，华为Mate 60 Pro和Mate 60 Pro+的出货量已上调至2000万台。此前供应链消息称，华为Mate 60 Pro已加单至1500万至1700万台。多家华为官方授权体验店工作人员称，现在预订，最早10月能到货。甚至可能等两个月后才能收到手机。,2023-09-14
2023-09-14 08:09:20,香港恒生指数收涨0.21% 恒生科技指数涨0.44%,香港恒生指数收涨0.21%，恒生科技指数涨0.44%。卓航控股涨超15%，中国黄金国际涨超7%，东方甄选涨超5%；中国恒大跌超12%，融创中国跌超8%，碧桂园服务、恒大汽车跌超5%。,2023-09-14
2023-09-14 07:42:25,国防部回应美菲在南海首次联合巡航,【国防部回应美菲在南海首次联合巡航】财联社9月14日电，据报道，菲律宾和美国军舰在南海海域举行了首次联合巡航。国防部新闻发言人谭克非：我们坚决反对美方为一己私利插手南海问题，打着“航行自由”的幌子在南海炫耀武力、兴风作浪，破坏地区和平稳定。中国军队始终坚决维护国家主权和海洋权益，坚定维护南海和平稳定。,2023-09-14
2023-09-14 07:23:59,欧盟领导人宣布将针对中国出口电动汽车启动反补贴调查 外交部回应,"【欧盟领导人宣布将针对中国出口电动汽车启动反补贴调查 外交部回应】在9月14日的中国外交部例行记者会上，外交部发言人毛宁在回应外媒记者“中方对此有何回应”的提问时表示，“今天商务部的新闻发言人已经对此作出了回应，你可以查阅”。

此前，中国商务部发言人14日在回应相关提问时表示，9月13日，欧盟领导人正式宣布即将对中国电动汽车发起反补贴调查。中方对此表示高度关切和强烈不满。

中方认为，欧盟拟采取的调查措施是以“公平竞争”为名行保护自身产业之实，是赤裸裸的保护主义行为，将严重扰乱和扭曲包括欧盟在内的全球汽车产业链供应链，并将对中欧经贸关系产生负面影响。

近年来，中国电动汽车产业快速发展，竞争",2023-09-14
2023-09-14 07:18:01,9月14日涨停分析,【9月14日涨停分析】今日共23股涨停，连板股总数5只，10股封板未遂，封板率为70%（不含ST股、退市股及未开板新股）。个股方面，华为产业链的捷荣技术12天10板，大麻概念股通化金马12天7板，芯片产业链的联合精密5板、立达信7天5板、冠石科技7天5板，福建本地股欣贺股份2板，东北振兴概念股龙江交通3天2板，5.5G概念股阿莱德创业板首板。今日收涨个股1171只，收跌个股3738只。,2023-09-14
2023-09-14 07:12:12,商务部：下一步将出台提升加工贸易发展水平的专项政策,【商务部：下一步将出台提升加工贸易发展水平的专项政策】财联社9月14日电，商务部发言人在发布会上表示，下一步，我们将继续推政策、抓落实、补短板、强优势，特别是针对市场和企业关注的问题，进一步地完善政策工具箱，比如出台提升加工贸易发展水平的专项政策，比如说出台促进服务贸易和数字贸易发展的相关政策等等。我们将致力于培育外贸发展的动能，巩固创新基础，切实稳住外贸基本盘，为我国经济回升向好做出应有贡献。,2023-09-14
2023-09-14 07:05:31,李强将出席第20届中国—东盟博览会和中国—东盟商务与投资峰会,【李强将出席第20届中国—东盟博览会和中国—东盟商务与投资峰会】外交部发言人毛宁宣布：国务院总理李强将于9月17日出席在广西南宁举行的第20届中国—东盟博览会和中国—东盟商务与投资峰会开幕式并致辞。柬埔寨首相洪玛奈、老挝总理宋赛、马来西亚总理安瓦尔、越南总理范明政、印度尼西亚副总统马鲁夫、泰国副总理兼商业部长普坦等外国领导人和高级官员以及东盟秘书长高金洪将出席本届东博会开幕式。,2023-09-14
2023-09-14 07:05:01,收评：沪指震荡反弹涨0.11% 高股息率周期股集体走强,【收评：沪指震荡反弹涨0.11% 高股息率周期股午后逆势走强】财联社9月14日电，大盘全天震荡分化，沪指小幅反弹，创业板指盘中一度逼近2000点整数关口。盘面上，5.5G概念股开盘大涨，阿莱德、武汉凡谷、世嘉科技等多股涨停。煤炭等高股息率周期股午后集体活跃，安泰集团涨停，晋控煤业、平煤股份等涨超5%，中国神华创2008年以来新高。减肥药概念股盘中拉升，华森制药涨停。此外，资金继续抱团高位股，捷荣技术12天10板，联合精密5连板。下跌方面，减速器概念股集体调整，昊志机电、新时达等跌超5%。总体上个股跌多涨少，两市超4000只个股下跌。沪深两市今日成交额6658亿，较上个交易日缩量324亿。板块方,2023-09-14
2023-09-14 05:50:12,北向资金净流出达50亿元,【北向资金净流出达50亿元】财联社9月14日电，北向资金净流出达50亿元。其中，深股通净流出超45亿元，沪股通净流出不足5亿元。,2023-09-14
2023-09-14 05:28:15,独家|中石科技：公司为华为Mate 60系列提供散热相关产品,【独家|中石科技：公司为华为Mate 60系列提供散热相关产品】《科创板日报》9月14日电，《科创板日报》记者以投资者身份从中石科技董秘办获悉，公司为华为Mate 60系列供货散热相关产品，“由于有保密协议，无法透露更详细内容”。（记者 朱凌）,2023-09-14
