时间,标题,简讯,date
2023-11-27 09:41:13,茅台出厂价提价20%近一个月  实际批价仅上涨约0.7%,【茅台出厂价提价20%近一个月  实际批价仅上涨约20元/瓶】本月初茅台酒（53度 500mL）出厂价提价20%近一个月后，实际批价仅上涨0.7%，远小于上次提价时约11.5%的同期涨幅。今日酒价数据显示，目前，茅台酒（53度 500mL）散瓶批价为2670元/瓶，较月初上涨20元/瓶。小财注：茅台前次提价发生在2018年1月，彼时茅台出厂价提价18%，提价后一个月茅台酒批价上涨170元/瓶，涨幅约11.5%。（蓝鲸记者 朱万平）,2023-11-27
2023-11-27 09:31:07,北向资金今日净买入3.34亿元 海光信息获净买入5.4亿元,北向资金今日净买入3.34亿元。海光信息、药明康德、汇川技术分别获净买入5.4亿元、3.11亿元、2.79亿元。招商银行净卖出额居首，金额为3.48亿元。,2023-11-27
2023-11-27 08:44:30,利通电子：拟通过海外全资子公司对外投资5000万美元 用于租赁算力服务器等,【利通电子：拟通过海外全资子公司对外投资5000万美元 用于租赁算力服务器等】财联社11月27日电，利通电子公告，拟通过全资子公司利通控股(新加坡)有限公司对外投资5000万美元，折合人民币约3.6亿元(汇率7.2)，用于租赁算力服务器及配套设备并调试、并机后形成AI算力输出用于出租服务。,2023-11-27
2023-11-27 08:25:18,龙虎榜|长安汽车今日涨停 五机构净卖出2.61亿元,【龙虎榜|长安汽车今日涨停 五机构净卖出2.61亿元】财联社11月27日电，长安汽车今日涨停，成交额16.33亿元，换手率1.02%，盘后龙虎榜数据显示，五机构净卖出2.61亿元。,2023-11-27
2023-11-27 08:12:22,沪绿牌将停发？有关部门：2024年度绿牌政策近日将正式发布,【沪绿牌将停发?有关部门：2024年度绿牌政策近日将正式发布】财联社11月27日电，有网友在某社交平台上发布了一张“上海市经济和信息化委员会回复市民关于新能源牌照申请事宜的咨询”的截图，该网友还配文称“上海，正式明确今年底纯电车型停止送绿牌。倒计时36天，要尽快了”迅速引发热议。记者向有关部门了解到：这是自媒体的报道，不予采信！ 2024年度的绿牌政策，近日将正式发布。,2023-11-27
2023-11-27 08:09:24,香港恒生指数收跌0.2% 恒生科技指数涨0.17%,香港恒生指数收跌0.2%，恒生科技指数涨0.17%。国美零售涨超27%，中芯国际涨超3%；融创中国跌超10%，恒大物业跌超8%，龙湖集团跌超4%，碧桂园服务跌超3%。,2023-11-27
2023-11-27 07:50:01,抖音电商辟谣：网传思美传媒代运营抖音超市为不实消息,【抖音电商辟谣：网传思美传媒代运营抖音超市为不实消息】财联社11月27日电，抖音电商辟谣：网传思美传媒代运营抖音超市，此为不实消息。抖音超市业务为抖音电商自运营。,2023-11-27
2023-11-27 07:45:01,北交所开户数已达到638万户 近两日新增约7万,【北交所开户数已达到638万户 近两日新增约7万】据记者了解最新数据，北交所合格投资者已达638万户，近两日新增约7万名。今年9月，北交所投资者适当性新规正式落地，超过50家券商在App上线了“科创板投资者一键开通北交所权限”功能，投资者在北交所开户积极，目前共有50家券商上线了北交所开户权限，其中，从券商在北交所累计开户排名来看，广发证券位列首位，中信证券、东方财富证券、银河证券、国泰君安、国信证券、华泰证券、招商证券、海通证券、平安证券排名第二位至第十位。根据适当性新规，科创板投资者均是北交所的潜在投资者，目前北交所开户占开通科创板权限账户比重已经过半。（蓝鲸记者 林坚）,2023-11-27
2023-11-27 07:41:29,11月27日涨停分析,【11月27日涨停分析】今日共63股涨停，连板股总数16只，15股封板未遂，封板率为81%（不含ST股、退市股及未开板新股）。个股方面，汽车产业链的伟时电子15天8板，医药股四环生物4板、鹿得医疗北交所2板，消费电子板块惠威科技4板，北交所的华密新材3板、驰诚股份2板，长安汽车概念股东安动力3板、湖南天雁3天2板，智能驾驶板块日盈电子3板、皖通科技3板、汉鑫科技北交所2板。今日收涨个股2313只，收跌个股2573只。,2023-11-27
2023-11-27 07:25:18,中共中央政治局：要坚持把科技创新作为主动力，积极开辟发展新领域新赛道，加强区域创新链融合，大力推动产业链供应链现代化,【中共中央政治局：要坚持把科技创新作为主动力，积极开辟发展新领域新赛道，加强区域创新链融合，大力推动产业链供应链现代化】中共中央政治局11月27日召开会议，审议《关于进一步推动长江经济带高质量发展若干政策措施的意见》《中国共产党领导外事工作条例》。中共中央总书记习近平主持会议。会议强调，推动长江经济带高质量发展，根本上依赖于长江流域高质量的生态环境。要毫不动摇坚持共抓大保护、不搞大开发，在高水平保护上下更大功夫，守住管住生态红线，协同推进降碳、减污、扩绿、增长。要坚持把科技创新作为主动力，积极开辟发展新领域新赛道，加强区域创新链融合，大力推动产业链供应链现代化。要统筹抓好沿江产业布局和转移，更,2023-11-27
2023-11-27 07:12:37,王毅将主持联合国安理会巴以问题高级别会议,"【王毅将主持联合国安理会巴以问题高级别会议】财联社11月27日电，外交部发言人汪文斌宣布：中国作为联合国安理会本月轮值主席国，将于11月29日举行安理会巴以问题高级别会议，中共中央政治局委员、外交部长王毅将赴纽约主持安理会会议。

",2023-11-27
