时间,标题,简讯,date
2023-12-13 09:38:33,贵州茅台：2023年度回报股东特别分红实施,【贵州茅台：2023年度回报股东特别分红实施】财联社12月13日电，贵州茅台公告，2023年度回报股东特别分红实施，股权登记日为12月19日，除权（息）日、现金红利发放日为12月20日。,2023-12-13
2023-12-13 09:31:08,北向资金今日大幅净卖出95.9亿元 五粮液遭净卖出5.83亿元,北向资金今日大幅净卖出95.9亿元。五粮液、贵州茅台、长安汽车分别获净卖出5.83亿元、5.55亿元、4.16亿元。比亚迪净买入额居首，金额为2.73亿元。,2023-12-13
2023-12-13 09:28:11,5天3板上海建科：截至目前不涉及“数据要素”相关业务,【5天3板上海建科：截至目前不涉及“数据要素”相关业务】财联社12月13日电，上海建科发布股票交易异常波动公告，公司关注到有关媒体将公司列为“数据要素”概念，公司主营业务为工程咨询服务、检测与技术服务、环境低碳技术服务、特种工程与产品销售等，截至目前不涉及数据交易等“数据要素”相关业务。,2023-12-13
2023-12-13 09:28:08,广期所发布市场风险警示：近日碳酸锂市场价格波动较大 交易所将严肃查处异常交易行为和违规交易行为,【广期所发布市场风险警示：近日碳酸锂市场价格波动较大 请各会员单位做好市场风险防范工作】财联社12月13日电，广期所公告，近日碳酸锂市场价格波动较大，请各会员单位做好市场风险防范工作，切实加强投资者教育，提醒投资者理性交易，把风险控制在可承受能力范围内。交易所将采取有效措施，持续强化市场监管，严肃查处异常交易行为和违规交易行为，加强实际控制关系账户调查、认定，发挥五位一体监管协作合力，依法严厉打击市场操纵行为，维护市场秩序。,2023-12-13
2023-12-13 09:18:04,五连板苏州科达：目前公司大模型仅在个别用户中先行试用,【五连板苏州科达：目前公司大模型仅在个别用户中先行试用】财联社12月13日电，苏州科达公告，公司的KD-GPT大模型相对于谷歌Gemini的通用多模态大模型在服务对象上存在明显区别，属于垂直行业的大模型。目前公司大模型仅在个别用户中先行试用，尚无收入确认，后续落地推广还存在较大不确定性。,2023-12-13
2023-12-13 09:16:32,永辉超市：拟向大连御锦贸易有限公司出售公司持有的万达商管1.43%股份,【永辉超市：拟向大连御锦贸易有限公司出售公司持有的万达商管1.43%股份】财联社12月13日电，永辉超市公告，拟向大连御锦贸易有限公司出售公司持有的万达商管1.43%股份，转让价格为45.3亿元；截止至本公告日，该股权投资账面价值为39.18亿元。,2023-12-13
2023-12-13 09:04:29,央行：前十一个月人民币存款增加25.65万亿元 同比多增1301亿元,【央行：前十一个月人民币存款增加25.65万亿元 同比多增1301亿元】财联社12月13日电，央行数据显示，11月末，本外币存款余额289.81万亿元，同比增长9.8%。人民币存款余额284.18万亿元，同比增长10.2%，增速分别比上月末和上年同期低0.3个和1.3个百分点。前十一个月人民币存款增加25.65万亿元，同比多增1301亿元。11月份人民币存款增加2.53万亿元，同比少增4273亿元。其中，住户存款增加9089亿元，非金融企业存款增加2487亿元，财政性存款减少3293亿元，非银行业金融机构存款增加1.57万亿元。,2023-12-13
2023-12-13 09:02:24,中国11月新增人民币贷款1.09万亿元 住户中长期贷款增加2331亿元,中国11月新增人民币贷款1.09万亿元，市场预估为12700亿元，前值为7384亿元。,2023-12-13
2023-12-13 09:02:10,央行：11月末M2余额291.2万亿元 同比增长10%,中国11月货币供应量M2同比增长10%，市场预估为10.3%，前值为10.3%。,2023-12-13
2023-12-13 09:00:55,中国11月社会融资规模增量2.45万亿元 比上年同期多4556亿元,中国11月社会融资规模增量2.45万亿元，市场预估为24300亿元，前值为18452亿元。,2023-12-13
