时间,标题,简讯,date
2023-11-09 09:32:43,英伟达、英特尔均计划推出中国市场改良版AI芯片 英伟达产品或年底量产,【英伟达、英特尔均计划推出中国市场改良版AI芯片 英伟达产品或年底量产】财联社11月9日电，多位产业链人士向记者表示，英伟达是在推针对中国市场的改良版芯片，将会把性能降到新规定的参数以下。其中一位产业链人士告诉记者，近日还要和英伟达沟通，年底才量产，同时英特尔也在计划推出Gaudi 2的改良版本。目前，英伟达和英特尔尚未对此进行回应。,2023-11-09
2023-11-09 09:31:02,北向资金今日净卖出0.63亿元 中国平安遭净卖出5.50亿元,北向资金今日净卖出0.63亿元。中国平安、五粮液、中兴通讯分别净卖出5.50亿元、1.93亿元、1.90亿元。长安汽车净买入额居首，金额为3.10亿元。,2023-11-09
2023-11-09 09:25:24,英伟达将推三款AI芯片供应中国市场？产业链人士：推出时间未定,【英伟达将推三款AI芯片供应中国市场？产业链人士：推出时间未定】财联社11月9日电，有消息称英伟达将推出三款针对中国市场的AI芯片，以应对美国的最新芯片限售令。文件显示了英伟达即将推出产品的详细规格，分别为HGX H20、L20 PCle、L2 PCle，分别基于英伟达的Hopper和Ada架构，送样时间在今年11月至12月，量产的时间为今年12月至明年1月。多家英伟达产业链公司向记者确认了上述消息，其中一位人士对记者表示，三款AI芯片产品分别适用于云端训练、云端推理以及边缘推理。但对于具体的推出时间点尚未确认。,2023-11-09
2023-11-09 09:06:17,苹果公司在与欧盟的税收诉讼案中失利 可能被迫支付140亿美元的税单,财联社11月9日电，苹果在与欧盟就140亿美元税单的冲突中遭遇挫折。欧盟法院顾问建议苹果案应重新审查。,2023-11-09
2023-11-09 09:01:40,招商银行原党委书记、行长田惠宇案一审开庭 非法收受财物折合人民币共计2.1亿余元,招商银行原党委书记、行长田惠宇案一审开庭。非法收受财物折合人民币共计2.1亿余元。,2023-11-09
2023-11-09 08:31:45,理想汽车：第三季度营收为346.8亿元 同比增长271.2%,理想汽车：2023年第三季度营收为346.8亿元，前值为93.4亿元，市场预期为336.41亿元；预计第四季度营收384.6亿元至393.8亿元。,2023-11-09
2023-11-09 08:13:49,商务部：正在会同相关部门加快制定出台全国版和自贸试验区版跨境服务贸易负面清单,【商务部：正在会同相关部门加快制定出台全国版和自贸试验区版跨境服务贸易负面清单】财联社11月9日电，商务部发言人何亚东在今日记者例会上表示，商务部正在会同相关部门加快制定出台全国版和自贸试验区版跨境服务贸易负面清单，引领全国持续扩大开放。,2023-11-09
2023-11-09 08:09:13,香港恒生指数收跌0.33% 南向资金净买入超50亿港元,【香港恒生指数收跌0.33% 南向资金净买入超50亿港元】财联社11月9日电，香港恒生指数收跌0.33%，恒生科技指数涨0.08%。融创中国、碧桂园跌超9%，碧桂园服务跌超7%，中国恒大跌超6%，龙湖集团跌超5%；恒大物业涨超8%，理想汽车涨超3%。南向资金净买入50.41亿港元，其中，港股通（沪）净买入超27亿港元，港股通（深）净买入超23亿港元。,2023-11-09
2023-11-09 07:49:54,周四投资舆情热点,"【周四投资舆情热点】
1）半导体芯片：据Yole预计，2019-2025年，先进封装复合增速将达到7%，2025年占据整体封装市场的49.4%。
2）算力：移动董事长表示，预计未来五年全球算力总规模年均增速将超50%；英伟达或将推出针对中国区的最新改良版AI芯片。
3）虚拟现实：三星计划明年下半年推出XR头显设备，并计划在明年年底前发售，初期产量为3万台。
4）昇腾：昇腾AI已孵化和适配30多个主流大模型，以华为昇腾为主的服务器在需求端爆火的前提下有望量价齐升。",2023-11-09
2023-11-09 07:42:05,国家金融监管总局各地监管局局长赴京参会,【国家金融监管总局各地监管局局长赴京参会】财联社11月9日电，11月9日14：34，记者在国家金融监督管理总局南门看到，一辆浅棕色大巴在门口停下，国家金融监督管理总局各地监管局局长纷纷从大巴车上走下，匆匆走进国家金融监督管理总局。,2023-11-09
2023-11-09 07:34:35,中国海警舰艇编队11月9日在我钓鱼岛领海巡航,【中国海警舰艇编队11月9日在我钓鱼岛领海巡航】财联社11月9日电，中国海警1301舰艇编队11月9日在我钓鱼岛领海内巡航。这是中国海警依法开展的维权巡航活动。​,2023-11-09
2023-11-09 07:17:37,11月9日涨停分析,【11月9日涨停分析】今日共31股涨停，连板股总数11只，24股封板未遂，封板率为56%（不含ST股、退市股及未开板新股）。个股方面，传媒股天威视讯6板，参股券商的东莞控股4板，芯片产业链的皇庭国际3板、三超新材创业板2板、富乐德创业板2板，消费电子板块伟时电子3板、捷荣技术2板，汽车产业链的天普股份3板、协和电子2板，拟投资CPO的豪美新材3板，阿尔茨海默检测的西陇科学2板。今日收涨个股1372只，收跌个股3504只。,2023-11-09
2023-11-09 07:04:34,收评：沪指缩量震荡 热门题材板块集体调整,【收评：沪指缩量震荡微涨 热门题材板块集体调整】财联社11月9日电，大盘全天窄幅震荡，三大指数涨跌不一。盘面上，光伏概念股展开反弹，BC电池方向领涨，钧达股份涨停，帝科股份涨超5%。煤炭股盘中走强，云煤能源涨停，平煤股份涨超5%。算力概念股探底回升，首都在线涨近10%，浪潮信息尾盘涨停。下跌方面，近期热门题材板块集体调整，其中“龙字辈”概念股大跌，天龙股份、锋龙股份等多股跌停。短剧概念股陷入调整，海看股份、唐德影视跌超10%。减肥药概念股高开低走，翰宇药业、诺泰生物跌超10%。总体上个股跌多涨少，两市超3500只个股下跌，逾40股跌超9%。沪深两市今日成交额9625亿，较上个交易日缩量741亿,2023-11-09
2023-11-09 06:16:57,独家|英伟达或将推出针对中国区的最新改良版AI芯片,【独家|英伟达或将推出针对中国区的最新改良版AI芯片】《科创板日报》9日讯，记者从产业链人士处了解到，英伟达现已开发出针对中国区的最新改良版系列芯片：HGX H20、L20 PCle和L2 PCle。知情人士称，最新三款芯片是由H100改良而来，英伟达最快或将于本月16号之后公布，国内厂商最快奖在这几天拿到产品。记者向英伟达求证了该消息的真实性，但截至发稿，英伟达方面暂无回应。（记者 张洋洋）,2023-11-09
2023-11-09 06:02:57,,财联社11月9日电，软银第二季度愿景基金亏损2588.6亿日元，同比降75%。,2023-11-09
2023-11-09 06:01:32,,财联社11月9日电，软银上半年销售净额3.23万亿日元，上半年净亏损1.41万亿日元。,2023-11-09
2023-11-09 05:20:13,深圳出现首个“0”认筹楼盘 开发商称：为新解锁房源直接顺推 无集中蓄客,【深圳出现首个“0”认筹楼盘 开发商称：为新解锁房源直接顺推 无集中蓄客】财联社11月9日讯，日前位于深圳龙华的卓越柏奕府项目因开盘“0”认筹，引发市场广泛讨论。对此，开发商方面向记者解释称，新批售房源为此前锁定房源，现已解锁，达到政府要求后取证加推，基于当前市况，项目无集中蓄客安排，也未做线上客户申请安排，意在直接顺卖。据悉，该项目于2022年正式开盘，目前推货去化率为81.2%，剩余百余套单位。（蓝鲸记者 陈业）,2023-11-09
