时间,标题,简讯,date
2023-12-06 09:41:29,乘联会：初步统计11月乘用车市场零售206.2万辆 同比增长25%,【乘联会：初步统计11月乘用车市场零售206.2万辆 同比增长25%】财联社12月6日电，乘联会初步统计，11月乘用车市场零售206.2万辆，同比增长25%，环比增长1%；新能源车市场零售78.3万辆，同比增长30%，环比增长2%。,2023-12-06
2023-12-06 09:31:20,北向资金净买入23.42亿元 天齐锂业获净买入2.7亿元,北向资金净买入23.42亿元，终结连续3日净卖出。天齐锂业、迈瑞医疗、宁德时代分别获净买入2.7亿元、2.19亿元、1.86亿元。昆仑万维净卖出额居首，金额为4.65亿元。,2023-12-06
2023-12-06 08:30:24,交易员预计欧洲央行明年全年降息150个基点,财联社12月6日电，交易员完全定价欧洲央行2024年降息150个基点。,2023-12-06
2023-12-06 08:27:40,字节跳动以160美元开启新一轮回购 对应估值约为2680亿美元 IPO计划仍未确定,【字节跳动以160美元开启新一轮回购 对应估值约为2680亿美元 IPO计划仍未确定】《科创板日报》6日讯，记者了解到，字节跳动拟从投资者手中回购价值50亿美元的期权，其IPO计划仍未确定。一名消息人士称，本次回购价格为每股160美元，该价格与今年10月字节跳动员工期权回购价格相当，对应估值约为2680亿美元，与腾讯估值拉大，仅有腾讯的67%左右。相比2022年9月股东回购时的3000亿美元估值，一年时间，估值跌幅约10%。目前，字节跳动未对此事回应记者。（记者 张洋洋）,2023-12-06
2023-12-06 08:09:12,香港恒生指数收涨0.83% 恒生科技指数涨1.76%,香港恒生指数收涨0.83%，恒生科技指数涨1.76%。知乎涨超11%，联想集团涨超10%，赣锋锂业涨超7%，蔚来、网易涨超4%；国美零售跌超10%，中国恒大跌超4%。,2023-12-06
2023-12-06 08:00:21,周三投资舆情热点,"【周三投资舆情热点】
1）锂电池：碳酸锂期货遭遇资金逼空，外溢资金和市场短线活跃资金博弈锂矿股。
2）游戏传媒：视频生成AI初创公司Pika爆火，掌趣和悠米开发的“AI游戏创作平台”正式发布，AI应用进入加速落地阶段。
3）氢能：《共建中国氢能高速行动倡议》发布，市场预期2025年将会是多个氢能项目落地的关键节点。
4）国企改革、江苏国资：南京商旅持续涨停，汇鸿集团被无偿划入苏豪控股，引起资金对于江苏国资及国企改革股的关注。
5）卫星导航：捷龙三号顺利将卫星互联网技术试验卫星送入预定轨道，14天内再发卫星互联网技术试验星，产业迎提速。",2023-12-06
2023-12-06 07:51:36,英伟达CEO黄仁勋：将为中国市场提供符合美国规定的新产品,【英伟达CEO黄仁勋：将为中国市场提供符合美国规定的新产品】财联社12月6日电，美国芯片企业英伟达公司的首席执行官黄仁勋12月6日表示，在生产“最好的”人工智能芯片的竞赛中，华为是英伟达“非常强大”的竞争对手之一。他透露，英伟达正在与美国政府密切合作，确保面向中国市场的新芯片符合出口限制。,2023-12-06
2023-12-06 07:25:51,12月6日涨停分析,【12月6日涨停分析】今日共43股涨停，连板股总数11只，32股封板未遂，封板率为57%（不含ST股、退市股及未开板新股）。个股方面，拥有资产注入预期的南京商旅7板，汽车产业链的银宝山新19天10板、联明股份7天4板、天安新材2板，数据要素概念股龙版传媒11天7板，北交所的中纺标3板，Pika概念股信雅达5板，AI应用端的昂立教育4板、力盛体育4天2板，电商板块因赛集团创业板4天3板、返利科技4天3板。今日收涨个股3171只，收跌个股1684只。,2023-12-06
2023-12-06 07:04:58,收评：沪指窄幅震荡跌0.11% 多只高位股午后跳水,【收评：沪指窄幅震荡跌0.11% 高位股午后集体跳水】财联社12月6日电，大盘全天震荡分化，三大指数涨跌不一。盘面上，锂矿等锂电池产业链个股展开反弹，永兴材料、吉翔股份、金圆股份、科恒股份等涨停。游戏、传媒股午后走强，文投控股、出版传媒、龙版传媒、北京文化等涨停。猪肉、鸡肉股震荡走强，益生股份涨停。下跌方面，算力概念股集体调整，锦鸡股份跌超10%。此外，高位股午后集体跳水，东安动力、惠发食品、中公高科、圣龙股份午后上演“天地板”。总体上个股涨多跌少，全市场超3200只个上涨。沪深两市今日成交额8170亿，较上个交易日缩量55亿。板块方面，锂矿、猪肉、手机游戏、传媒等板块涨幅居前，中药、算力租赁,2023-12-06
2023-12-06 06:51:44,王毅同美国国务卿布林肯通电话,"【王毅同美国国务卿布林肯通电话】12月6日，中共中央政治局委员、外交部长王毅应约同美国国务卿布林肯通电话。

布林肯感谢王毅赴美国驻华使馆吊唁美国前国务卿基辛格。王毅说，基辛格博士始终主张中美两个大国应当相互尊重、共同演进，履行应尽的国际责任，多次强调美方应充分理解台湾问题对中方的重要性，他留下的外交遗产值得后人弘扬和发展。

王毅表示，习近平主席同拜登总统在旧金山成功会晤，确定了面向未来的“旧金山愿景”，具有里程碑意义。当前双方的重要任务就是延续旧金山会晤积极效应，把两国元首的共识落到实处，巩固中美关系企稳势头，推动中美关系朝着健康、稳定、可持续的方向改善发展。这是中美共同利益所系，也是两个",2023-12-06
