时间,标题,简讯,date
2023-09-12 09:42:06,城中村改造项目纳入专项债支持范围,【城中村改造项目纳入专项债支持范围】财联社9月12日电，记者从多位地方投融资人士处了解到，当前政策加大对城中村改造的支持力度，符合条件的城中村改造项目纳入专项债支持范围。不过考虑到今年专项债发行已接近尾声，城中村改造专项债预计明年发行。,2023-09-12
2023-09-12 09:39:06,俄罗斯总统普京会见张国清,"【俄罗斯总统普京会见张国清】财联社9月12日电，俄罗斯总统普京12日在符拉迪沃斯托克会见应邀出席第八届东方经济论坛的中共中央政治局委员、国务院副总理张国清。

普京请张国清转达对习近平主席的诚挚问候，感谢中方派出高级别代表团来俄出席东方经济论坛。普京表示，在俄中双方的共同努力下，两国关系进入历史最好时期，经贸等各领域合作发展顺利，两国地方合作方兴未艾，远东开发成为俄中两国合作新的增长点，俄方对双边关系及各领域合作发展前景充满信心。",2023-09-12
2023-09-12 09:30:58,北向资金今日净卖出19.8亿元 贵州茅台遭净卖出5.12亿元,北向资金今日净卖出19.8亿元。贵州茅台、宁德时代、隆基绿能分别获净卖出5.12亿元、4.18亿元、1.85亿元。比亚迪净买入额居首，金额为6.24亿元。,2023-09-12
2023-09-12 09:26:22,财政部：对符合条件的创业担保贷款 财政部门给予贷款实际利率50%的财政贴息,【财政部：对符合条件的创业担保贷款 财政部门给予贷款实际利率50%的财政贴息】财联社9月12日电，财政部印发《普惠金融发展专项资金管理办法》的通知。通知提出，为落实就业优先政策，支持重点群体就业创业，引导金融机构加大创业担保贷款投放，专项资金安排支出用于对财政贴息支持的创业担保贷款给予一定奖补。对符合条件的创业担保贷款，财政部门给予贷款实际利率50%的财政贴息。鼓励有条件的地方对创业担保贷款逐步降低或免除反担保要求。,2023-09-12
2023-09-12 09:02:15,两连板常山药业：开展的艾本那肽临床试验不涉及肥胖适应症,【两连板常山药业：开展的艾本那肽临床试验不涉及肥胖适应症】财联社9月12日电，常山药业披露股票交易异动公告，公司目前开展的创新药艾本那肽的三期临床试验，正在进行临床实验数据的统计分析、总结报告等工作，目前并未获批上市销售。艾本那肽是一种长效胰高血糖素样肽-1受体激动剂(GLP-1RA)，公司开展的艾本那肽临床试验适应症为治疗2型糖尿病，不涉及肥胖适应症。公司尚未开展艾本那肽针对肥胖或减重的临床试验，敬请广大投资者理性决策。,2023-09-12
2023-09-12 09:00:54,中国人寿集团原董事长王滨一审被判死缓：非法收受财物3.25亿余元,中国人寿保险（集团）公司原董事长王滨一审被判死缓。,2023-09-12
2023-09-12 08:48:11,阳光电源：拟5亿元至10亿元回购股份,【阳光电源：拟5亿元至10亿元回购股份】财联社9月12日电，阳光电源公告，公司拟以5亿元至10亿元回购股份，回购股份价格不超过150元/股，用于后期实施员工持股计划或股权激励计划。,2023-09-12
2023-09-12 08:45:05,ST中珠：实控人许德来因涉嫌挪用资金罪被执行逮捕,【ST中珠：实控人许德来因涉嫌挪用资金罪被执行逮捕】财联社9月12日电，ST中珠公告，公司当日收到潜江市公安局出具的逮捕证。经潜江市人民检察院批准，公司实际控制人许德来8月30日因涉嫌挪用资金罪被执行逮捕。截至目前，公司实际控制人许德来未在公司担任董事、监事或高级管理人员职务，该事项不会对公司日常生产经营活动产生重大影响。,2023-09-12
2023-09-12 08:42:25,蓝英装备收关注函：要求说明用于光刻机行业产品的在手订单,【蓝英装备收关注函：要求说明用于光刻机行业产品的在手订单】财联社9月12日电，深交所向蓝英装备下发关注函。前期，公司在互动易平台答复投资者称“公司精密清洗业务的芯片行业企业客户包括光刻机制造机企业的合资（参股）公司”，深交所要求补充说明公司用于光刻机行业产品的主要技术特征、技术优势、生产研发团队、在手订单、毛利率、在核心客户供应链体系中的具体定位和价值占比，说明上述产品对公司业绩是否具有重大影响，说明相关业务是否将大幅改善公司基本面情况，并进一步提示相关风险。,2023-09-12
2023-09-12 08:09:29,香港恒生指数收跌0.39% 恒生科技指数跌0.47%,香港恒生指数收跌0.39%，恒生科技指数跌0.47%。远洋集团涨超82%，中国恒大涨超5%，恒大汽车涨超4%，零跑汽车、碧桂园涨超3%；融创中国跌超7%。,2023-09-12
2023-09-12 08:02:49,甲骨文美股盘前跌逾9% 云业务收入增长放缓,财联社9月12日电，甲骨文美股盘前跌逾9%，云业务收入增长放缓。,2023-09-12
2023-09-12 07:40:35,普京年底前将与习近平主席会面 中方能否证实？外交部回应,【普京年底前将与习近平主席会面 中方能否证实？外交部回应】在12日的外交部记者会上，有记者提问称，有俄媒报道称，俄罗斯总统普京将于年底前与中国国家主席习近平会面，请问中方能否证实？对此，中国外交部发言人毛宁回应表示，习近平主席和普京总统一直通过各种方式进行战略沟通，就两国合作和共同关心的问题深入交流。两国元首将继续保持密切交往，引领中俄新时代全面战略协作伙伴关系不断向前发展。,2023-09-12
2023-09-12 07:27:53,中方回应拜登等言论：中国经济没有崩溃 反倒是“中国崩溃论”屡屡崩溃,"【中方回应拜登等言论：中国经济没有崩溃 反倒是“中国崩溃论”屡屡崩溃】财联社9月12日电，近来，不少西方国家唱衰中国经济。美国总统拜登称，中国面临经济困难，既受世界经济增长乏力影响，也与中方经济政策有关。澳大利亚财长称，中国经济增速显著放缓，对澳构成冲击。美国副财长阿德耶莫称，中国经济增速放缓将主要波及亚洲邻国。

对此，中国外交部发言人毛宁12日在回应相关问询时表示，似乎每过一段时间就会出现各种各样的“中国崩溃论”，但事实是，中国经济没有崩溃，反倒是“中国崩溃论”屡屡崩溃。

她表示，今年以来，世界经济复苏乏力，外部环境严峻复杂，但是中国经济持续复苏，总体回升向好。上半年中国GDP同比增长5",2023-09-12
2023-09-12 07:17:43,9月12日涨停分析,【9月12日涨停分析】今日共27股涨停，连板股总数6只，10股封板未遂，封板率为73%（不含ST股、退市股及未开板新股）。个股方面，华为产业链的华映科技9天7板、高鸿股份3板、科创新源创业板首板，芯片产业链的联合精密3板、立达信5天3板，减肥药概念股常山药业创业板2板，CPO板块铭普光磁2板，大麻概念股通化金马2板，股权转让的粤海饲料2板。今日收涨个股1978只，收跌个股2808只。,2023-09-12
2023-09-12 07:01:58,收评：沪指缩量调整跌0.18% 光刻机概念股午后大涨,【收评：沪指缩量调整跌0.18% 光刻机概念股午后大涨】财联社9月12日电，大盘全天震荡调整，三大指数均小幅下跌。盘面上，医药股持续活跃，其中减肥药方向领涨，常山药业20CM涨停，德展健康涨停；工业大麻概念股开盘拉升，通化金马、莱茵生物涨停。光刻机概念股午后大涨，京华激光、联合精密涨停。CPO概念股一度冲高，光迅科技、铭普光磁涨停。下跌方面，游戏、传媒股集体调整，电魂网络跌超5%。总体上个股跌多涨少，两市超2700只个股下跌。沪深两市今日成交额7083亿，较上个交易日缩量1327亿。板块方面，减肥药、光刻机、工业大麻、养鸡等板块涨幅居前，传媒、手机游戏、贵金属、证券等板块跌幅居前。截至收盘，沪,2023-09-12
2023-09-12 07:01:19,国内商品期货收盘 焦煤涨超5%,【国内商品期货收盘 焦煤涨超5%】财联社9月12日电，国内商品期货收盘，涨多跌少。焦煤涨超5%，PTA、苯乙烯等涨逾3%，生猪、玻璃等涨超2%，热卷、螺纹钢等涨超1%，碳酸锂、豆一等小幅上涨；沪镍、菜粕跌超2%，白糖、淀粉等跌逾1%，NR、玉米等小幅下跌。,2023-09-12
2023-09-12 06:53:02,多地房地产贷款集中度管理松动,【多地房地产贷款集中度管理松动】财联社9月12日电，多地多家银行反馈，今年以来监管部门没再要求报送房地产贷款和个人住房贷款占比数据，这意味着多地房地产贷款集中度管理制度执行有所松动。,2023-09-12
