时间,标题,简讯,date
2023-10-30 09:34:34,以军坦克抵达加沙城郊区,【以军坦克抵达加沙城郊区】财联社10月30日电，据法新社援引目击者消息报道，当地时间10月30日早间，以色列的坦克车队已经抵加沙地带加沙城的郊区，并阻断了从北向南的一条主要道路。,2023-10-30
2023-10-30 09:31:33,北向资金净卖出23.98亿元 招商银行遭净卖出3.89亿元,北向资金净卖出23.98亿元，招商银行、中信证券、立讯精密分别遭净卖出3.89亿元、2.79亿元、2.45亿元；韦尔股份逆势获净买入5.99亿元。,2023-10-30
2023-10-30 09:26:27,万达电影：第三季度净利润6.9亿元 同比增长1340.97%,【万达电影：第三季度净利润6.9亿元 同比增长1340.97%】财联社10月30日电，万达电影披露三季报，第三季度净利润6.9亿元，同比增长1340.97%。,2023-10-30
2023-10-30 09:15:19,中信证券：第三季度净利润51.08亿元 同比下降4.9%,【中信证券：第三季度净利润51.08亿元 同比下降4.9%】财联社10月30日电，中信证券公布三季报，前三季度公司实现营业收入458.07亿元，同比下降8.06%；实现归母净利润164.14亿元，同比下降0.93%。其中，第三季度净利润51.08亿元，同比下降4.9%。,2023-10-30
2023-10-30 08:56:25,中国石油股份：第三季度净利润463.79亿元 同比增长21.1%,【中国石油股份：第三季度净利润463.79亿元 同比增长21.1%】财联社10月30日电，中国石油股份10月30日晚间在港交所披露三季度报告，前三季度公司实现营业收入2.28万亿元，同比下降7.1%；实现归母净利润1316.51亿元，同比增长9.8%。其中，第三季度净利润463.79亿元，同比增长21.1%。,2023-10-30
2023-10-30 08:26:10,工业富联：第三季度净利润63.24亿元 同比增长28.42%,【工业富联：第三季度净利润63.24亿元 同比增长28.42%】财联社10月30日电，工业富联披露三季报，第三季度实现营业收入1220.42亿元，同比下降10.15%，净利润63.24亿元，同比增长28.42%。,2023-10-30
2023-10-30 08:11:32,泸州老窖：第三季度净利润34.76亿元 同比增长29.43%,【泸州老窖：第三季度净利润34.76亿元 同比增长29.43%】财联社10月30日电，泸州老窖披露三季报，第三季度实现营业收入73.5亿元，同比增长25.41%，净利润34.76亿元，同比增长29.43%。,2023-10-30
2023-10-30 08:09:22,香港恒生科技指数收涨1.27% 中芯国际涨超6%,香港恒生指数收涨0.04%，恒生科技指数涨1.27%。长城汽车涨超7%，中芯国际涨超6%，小米集团、联想集团涨超5%；中国恒大跌超9%，招商银行跌超3%。,2023-10-30
2023-10-30 08:01:10,周一投资舆情热点,"【周一投资舆情热点】
1）消费电子：华为明天将举行nova新品发布会，由于Nova对零部件要求相对Mate系列低，国产供应链供应份额预计进一步提升。
2）医药：机构称，医药基本面底部夯实，行情或从减肥药、大品种向创新药和医药核心资产演绎。
3）半导体芯片：卓胜微、韦尔股份等芯片股三季报表现亮眼，部分产品下游需求复苏叠加库存周期反转。
4）算力：国家超算互联网核心节点于10月28日在河南郑州正式启动建设，国家超算互联网将形成总体布局。
5）大模型：AI竞赛升级，谷歌向“OpenAI劲敌”投资20亿美元，Anthropic仅在过去一年就筹集了近70亿美元。",2023-10-30
2023-10-30 07:50:22,财政部：9月份全国共销售彩票527.74亿元 同比增长58.3%,【财政部：9月份全国共销售彩票527.74亿元 同比增长58.3%】财联社10月30日电，财政部发布数据显示，9月份，全国共销售彩票527.74亿元，同比增加194.42亿元，增长58.3%。其中，福利彩票机构销售182.13亿元，同比增加58.94亿元，增长47.9%；体育彩票机构销售345.61亿元，同比增加135.48亿元，增长64.5%。主要受亚运会等重大赛事增多、即开型彩票新票上市、新渠道拓展等因素影响，彩票销量较上年同期增长较快。,2023-10-30
2023-10-30 07:42:02,10月30日涨停分析,【10月30日涨停分析】今日共67股涨停，连板股总数11只，27股封板未遂，封板率为71%（不含ST股、退市股及未开板新股）。个股方面，算力板块高新发展8板、利通电子2板、莲花健康4天2板，卫星互联网概念股龙洲股份7板，芯片产业链的文一科技10天6板、东方嘉盛2板，汽车产业链的天龙股份12天6板、启明信息3板，水利基建板块青龙管业4板，业绩超预期的汇嘉时代5天3板、亚翔集成2板。今日收涨个股3551只，收跌个股1379只。,2023-10-30
2023-10-30 07:02:47,收评：创业板指高开高走涨2.48% 两市成交金额重回万亿,【收评：创业板指高开高走涨2.48% 两市成交金额重回万亿】财联社10月30日电，大盘全天震荡走高，创业板指延续大涨。盘面上，消费电子概念股集体反弹，光大同创、精研科技、春秋电子、水晶光电等超10股涨停。半导体板块震荡走强，卓胜微、法拉电子、兴森科技等涨停。医药股维持强势，奥赛康、九洲药业、誉衡药业涨停。算力概念股表现活跃，首都在线、利通电子、南兴股份等涨停。下跌方面，银行股陷入调整，邮储银行、中信银行跌超4%。总体上个股涨多跌少，两市超3500只个股上涨，连续两日逾百股涨超9%。沪深两市今日成交额10381亿，较上个交易日放量737亿，重回万亿水平。板块方面，半导体、消费电子、CRO、算力租,2023-10-30
2023-10-30 06:53:17,,财联社10月30日电，沪深两市成交额时隔2个月再度突破1万亿元。,2023-10-30
2023-10-30 05:52:43,财政部发布通知 引导保险资金长期稳健投资、加强国有商业保险公司长周期考核,【财政部发布通知 引导保险资金长期稳健投资、加强国有商业保险公司长周期考核】财联社10月30日电，财政部发布通知称，为引导国有商业保险公司长期稳健经营，更好发挥中长期资金的市场稳定器和经济发展助推器作用，加强对国有商业保险公司的长周期考核，根据《财政部关于印发<商业保险公司绩效评价办法>的通知》的相关规定，现就有关事项通知如下： 将《办法》中经营效益类指标的“净资产收益率”由“当年度指标”调整为“3年周期指标+当年度指标”相结合的考核方式，3年周期指标为“3年周期净资产收益率（权重为50%）”，当年度指标为“当年净资产收益率（权重为50%）”。 ,2023-10-30
2023-10-30 05:21:57,消费电子板块持续走高 光大同创等十余股涨停,【消费电子板块持续走高 光大同创等十余股涨停】财联社10月30日电，午后消费电子板块持续走高，光大同创、精研科技、国光电器、东睦股份、福蓉科技、水晶光电等十余家个股涨停。消息面上，10月31日上午10：08，华为将举行nova新品发布会。届时华为将正式发布nova 11 SE。目前，该款机型已在各大电商平台商家开启预约。,2023-10-30
