时间,标题,简讯,date
2023-11-17 09:39:03,独家|特斯拉下周将继续上调中国市场售价,【独家｜特斯拉下周将继续上调中国市场售价】财联社记者从接近特斯拉的业内人士处获悉，在接连三次涨价后，特斯拉将于下周再次上调中国市场售价。（蓝鲸记者 张屹鹏）,2023-11-17
2023-11-17 09:38:11,,财联社11月17日电，深交所：周六福珠宝股份有限公司审核状态变更为终止(撤回)。,2023-11-17
2023-11-17 09:30:41,北向资金今日净卖出28.59亿元 贵州茅台遭净卖出2.83亿元,北向资金今日净卖出28.59亿元。贵州茅台、东方雨虹、比亚迪分别获净卖出2.83亿元、2.4亿元、2.33亿元。浪潮信息净买入额居首，金额为1.41亿元。,2023-11-17
2023-11-17 09:24:04,7天5板统一股份：充电桩冷却液等产品收入占公司营收不足1%,【7天5板统一股份：充电桩冷却液等产品收入占公司营收不足1%】财联社11月17日电，统一股份发布股票交易风险提示公告，公司产品中，充电桩冷却液、新能源电池冷却液等产品目前处于客户前期试用阶段，客户试用验证的结果有不确定性，目前此两类产品的收入占公司营业收入不足1%，未来产生的经济效益和对公司业绩的影响存在不确定性；服务器冷却液产品还需要经过验厂、产品试用验证等一系列工作，目前还未开展相关程序，未来是否通过验证并形成销售尚不确定。,2023-11-17
2023-11-17 09:07:32,深圳正威最大产业园停产 员工放假两个月,【深圳正威最大产业园停产 员工放假两个月】财联社11月17日电，深圳正威（集团）有限公司子公司全威（铜陵）铜业科技公司暂停生产。“今年上半年，公司的生产情况还较好，进入下半年后开始逐渐下滑，前几天公司通知放假。”全威铜业一位工作人员表示。记者获悉的一份全威铜业人力资源部发布的文件显示，全威铜业从11月9日全体岗位员工暂时停工放假，暂定为两个月。放假期间人员工资执行铜陵市最低保障工资标准发放。,2023-11-17
2023-11-17 08:09:19,香港恒生指数收跌2.12% 恒生科技指数跌1.72%,香港恒生指数收跌2.12%，恒生科技指数跌1.72%。阿里巴巴跌近10%，恒大汽车跌超7%，哔哩哔哩跌超6%，百度集团、安踏体育跌超4%，美团跌近4%；理想汽车涨超3%。,2023-11-17
2023-11-17 07:58:07,11月17日涨停分析,【11月17日涨停分析】今日共45股涨停，连板股总数14只，20股封板未遂，封板率为69%（不含ST股、退市股及未开板新股）。个股方面，芯片产业链的西陇科学8天7板、银宝山新6板、宏昌电子4天3板，外贸出口概念股三柏硕6板、四通股份2板，华为产业链的多伦科技5板、延华智能4天3板，汽车产业链的统一股份7天5板、海马汽车6天4板，北斗导航概念股南京熊猫4板，抖音概念股佳云科技创业板2板。今日收涨个股3553只，收跌个股1306只。,2023-11-17
2023-11-17 07:53:19,符合条件的存量PPP项目可申请专项债筹集建设资金,【符合条件的存量PPP项目可申请专项债筹集建设资金】财联社11月17日电，近期地方正申报新一批专项债项目。按照监管部门要求，对2023年2月PPP清理核查前已完成招标采购程序、有一定收益的未开工项目，如果符合专项债券投向领域且经地方政府认定符合PPP清理核查和整改有关要求的，在确保项目全生命周期收支平衡的前提下，允许申报专项债券筹集建设资金。,2023-11-17
2023-11-17 07:40:54,美半导体设备制造商因涉嫌逃避出口限制对华出口正被调查 外交部回应,【美半导体设备制造商因涉嫌逃避出口限制对华出口正被调查 外交部回应】财联社11月17日电，外交部发言人毛宁主持11月17日例行记者会。会上有外媒记者提问称：根据消息人士的说法，美国半导体设备制造商美国应用材料公司正接受美国司法部刑事调查，因为其涉嫌逃避出口限制，向中国最大芯片制造商中芯国际经由韩国出口设备，且没有出口许可证。外交部是否了解有关调查？对此有何回应？毛宁对此表示，中方已经多次就美国对华芯片出口管制表明立场。美方应当停止将经贸科技问题政治化、工具化、武器化，停止扰乱全球产供链稳定。中方将密切关注有关动向，坚决维护自身权益。,2023-11-17
2023-11-17 07:33:56,山西煤矿火灾事故13人被采取强制措施,【山西煤矿火灾事故13人被采取强制措施】财联社11月17日电，今天，山西省人民政府新闻办公室在吕梁市举行永聚煤矿“11·16”重大火灾事故情况通报会。目前，公安机关已对煤矿的实际控制人、主要负责人和其他责任人等13人采取了刑事强制措施。,2023-11-17
