时间,标题,简讯,date
2023-10-10 09:31:01,北向资金今日净卖出54.71亿元 隆基绿能遭净卖出4.26亿元,北向资金今日净卖出54.71亿元。隆基绿能、科大讯飞、中国平安分别净卖出4.26亿元、3.72亿元、3.24亿元。天齐锂业净买入额居首，金额为1.87亿元。,2023-10-10
2023-10-10 09:04:21,独家｜李长江即将从碧桂园服务离职 首席战略官徐彬淮接任,【独家｜李长江即将从碧桂园服务离职 首席战略官徐彬淮接任】财联社记者从知情人士处获悉，碧桂园服务执行董事，总裁李长江已于近日递交辞呈，辞任碧桂园服务执行董事及总裁相关职务，辞任后其相关职务将由碧桂园服务副总经理、首席战略官徐彬淮接任。“不过，李董辞任后，其仍将以公司顾问身份服务公司。”上述知情人士称。,2023-10-10
2023-10-10 08:59:46,东方证券澄清：高管离职与国祥IPO事项无关,【东方证券澄清：高管离职与国祥IPO事项无关】财联社10月10日电，东方证券公告，注意到有自媒体报道，称国祥IPO风口浪尖之际，公司大批高管突然于10月9日集体离职。公司于10月9日收盘后发布有关公告，涉及四名董事、监事等人员的离职事项，上述人员离职均为正常变动。宋雪枫因工作调整辞去公司执行董事等职务。张健因工作调动从中国邮政集团有限公司上海市分公司调任至江苏省分公司，申请辞去公司监事职务。佟洁因到龄退休原因，申请辞去公司监事职务。公司首席经济学家邵宇博士辞职，系因个人职业发展规划调整。,2023-10-10
2023-10-10 08:58:20,20CM两连板永贵电器：公司的新能源汽车连接器及充电枪相关业务未发生重大变化,【20CM两连板永贵电器：公司的新能源汽车连接器及充电枪相关业务未发生重大变化】财联社10月10日电，永贵电器发布股票交易异常波动公告，公司关注到公共媒体对于公司新能源汽车连接器及充电枪业务有较高的关注度，公司的相关业务未发生重大变化，各项业务均有序推进中。,2023-10-10
2023-10-10 08:56:20,国内成品油近4个月来首次下调 加满一箱油将少花3.5元,国家发改委：今天（10月10日）24时起，汽油下调85元/吨，柴油下调80元/吨。,2023-10-10
2023-10-10 08:36:07,消息人士：华为目标在2024年出货6000万-7000万部智能手机,【消息人士：华为目标在2024年出货6000万-7000万部智能手机】财联社10月10日电，记者通过华为相关消息人士了解到，华为目标在2024年出货6000万-7000万部智能手机。该人士还表示华为已经向供应链追加了足够数量的订单，确保2024年全年能够达到这一出货数字。此前据供应链消息，华为Mate60 Pro与Mate60 Pro+的出货量已经上调至2000万台，相比首批备货量追加了近1700万台。Mate60系列帮助华为拿下了九月中国智能手机市场销量第一，Mate60系列的产能逐渐摆脱爬坡阶段。华为近期也同步上调了2023年下半年的预计出货量。,2023-10-10
2023-10-10 08:33:26,周二投资舆情热点,"【周二投资舆情热点】
1）华为产业链：华为手机（Mate 60）、汽车（M7）成为市场新爆款，下游供应商迎来新的机遇。
2）华为汽车：AITO官方数据称，问界新M7单日大定量达到7000台，9月12日发布至今大定量已超过5万辆。
3）算力（智算）：六部门联合印发《算力基础设施高质量发展行动计划》，其中智算占比2025年将提升至35%。
4）存储芯片：Lexar雷克沙研发出全球首张512GB NM Card存储卡，完成与华为最新Mate 60系列的兼容性测试。
5）绿色航空：四部门印发《绿色航空制造业发展纲要（2023-2035年）》，到2025年电动通航飞机投入商业应用。",2023-10-10
2023-10-10 08:09:34,香港恒生指数收涨0.84% 恒生科技指数涨1.29%,香港恒生指数收涨0.84%，恒生科技指数涨1.29%。恒大物业涨超7%，微博、美团涨超3%；恒大汽车跌超15%，碧桂园跌超10%，融创中国跌超9%，中国恒大跌超3%。,2023-10-10
2023-10-10 07:56:03,,财联社10月10日电，南向资金净流入超70亿港元。,2023-10-10
2023-10-10 07:54:08,四部门印发《绿色航空制造业发展纲要（2023-2035年）》 到2025年电动通航飞机投入商业应用,【四部门印发《绿色航空制造业发展纲要（2023-2035年）》 到2025年电动通航飞机投入商业应用】财联社10月10日电，工业和信息化部等四部门印发《绿色航空制造业发展纲要（2023-2035年）》。其中提出，到2025年，国产民用飞机节能、减排、降噪性能进一步提高，航空绿色制造水平全面提升，绿色航空产业发展取得阶段性成果，安全有效的保障体系基本建成。使用可持续航空燃料的国产民用飞机实现示范应用，电动通航飞机投入商业应用，电动垂直起降航空器（eVTOL）实现试点运行，氢能源飞机关键技术完成可行性验证，绿色航空基础设施不断夯实。,2023-10-10
