时间,标题,简讯,date
2023-11-02 09:31:26,北向资金净买入26.82亿元 贵州茅台获净买入7亿元,北向资金净买入26.82亿元，结束连续3日净卖出。贵州茅台、五粮液、泸州老窖分别获净买入7亿元、2.28亿元、2.09亿元。比亚迪净卖出额居首，金额为3.98亿元。,2023-11-02
2023-11-02 08:45:35,工信部：开发基于人工智能大模型的人形机器人“大脑” 增强环境感知、行为控制、人机交互能力,【工信部：开发基于人工智能大模型的人形机器人“大脑” 增强环境感知、行为控制、人机交互能力】财联社11月2日电，工信部印发《人形机器人创新发展指导意见》，开发基于人工智能大模型的人形机器人“大脑”，增强环境感知、行为控制、人机交互能力，推动云端和边缘端智能协同部署。建设大模型训练数据库，创新数据自动化标注、清洗、使用等方法，扩充高质量的多模态数据。科学布局人形机器人算力，加速大模型训练迭代和产品应用。开发控制人形机器人运动的“小脑”，搭建运动控制算法库，建立网络控制系统架构。面向特定应用场景，构建仿真系统和训练环境，加快技术迭代速度，降低创新成本。,2023-11-02
2023-11-02 08:42:28,工信部：到2025年人形机器人“大脑、小脑、肢体”等一批关键技术取得突破 确保核心部组件安全有效供给,工信部印发《人形机器人创新发展指导意见》，到2025年，人形机器人创新体系初步建立，“大脑、小脑、肢体”等一批关键技术取得突破，确保核心部组件安全有效供给。,2023-11-02
2023-11-02 08:16:15,乘联会：预估10月新能源乘用车厂商批发销量89万辆 同比增长32%,【乘联会：预估10月新能源乘用车厂商批发销量89万辆 同比增长32%】财联社11月2日电，乘联会数据显示，综合预估10月新能源乘用车厂商批发销量89万辆，同比增长32%，环比增长7%。今年1-10月初步测算批发680万辆，同比增长36%。,2023-11-02
2023-11-02 08:09:01,香港恒生指数收涨0.75% 恒生科技指数涨1.63%,香港恒生指数收涨0.75%，恒生科技指数涨1.63%。小鹏汽车涨超7%，小米集团涨超6%，联想集团、吉利汽车涨近4%；东方甄选跌超6%，天齐锂业跌超3%。,2023-11-02
2023-11-02 07:59:46,,财联社11月2日电，日本央行计划于明年退出宽松货币政策。,2023-11-02
2023-11-02 07:57:58,周四投资舆情热点,"【周四投资舆情热点】
1）汽车产业链：1至9月份，汽车出口338.8万辆，同比增长60%，新能源汽车出口82.5万辆，同比增长1.1倍。
2）影视传媒：真人互动影视游戏《完蛋！我被美女包围了》，上线后连续多日蝉联Steam国区游戏热销榜榜首。
3）鲸鸿：鲸鸿动能作为华为终端智慧营销平台，助力伙伴实现商业增长的同时提升品牌价值。
4）AI应用：OpenAI下周一举行首届开发者大会，将推出一系列重大更新，其中一项据称可以将应用程序开发商的成本削减至原本的二十分之一。
5）半导体芯片：近年来，国内先进封装技术不断突破，集成电路先进封装领域新品有望爆发。",2023-11-02
2023-11-02 07:33:47,中美双方下周举行军控磋商？外交部回应，并披露细节安排,【中美双方下周举行军控磋商？外交部回应，并披露细节安排】外交部举行例行记者会。有记者提问称，据报道，中美双方下周举行军控谈判，请问中方是否能核实该消息并提供更多信息？中国外交部发言人汪文斌说，日前我们已经介绍了中共中央政治局委员、外交部长王毅访问美国的情况，在外长访美期间，双方商定近日举行包括军控和防扩散磋商在内的一系列磋商，中方同世界主要国家就军控与防扩散问题保持着密切沟通。中美将于下周在华盛顿举行司级军控和防扩散磋商，外交部军控司负责人将率团出席。根据双方商定的安排，中美双方将就国际军控条约履约防扩散等广泛议题进行对话交流。,2023-11-02
2023-11-02 07:19:35,11月2日涨停分析,【11月2日涨停分析】今日共30股涨停，连板股总数9只，13股封板未遂，封板率为70%（不含ST股、退市股及未开板新股）。个股方面，并购重组的高新发展11板，汽车产业链的天龙股份19天10板、通达电气2板，光刻机概念股东方嘉盛5板，消费电子+业绩的朝阳科技4板，医药股赛隆药业4板，跨境电商板块浙江正特5天4板，传媒股智度股份4天3板、百纳千成创业板4天2板、天龙集团创业板4天2板，实控人变更的森远股份创业板2板。今日收涨个股855只，收跌个股4079只。,2023-11-02
2023-11-02 07:02:32,收评：创业板指高开低走跌近1% 两市超4000只个股下跌,【收评：创业板指高开低走跌近1% 两市超4000只个股下跌】财联社11月2日电，大盘全天高开低走，创业板指领跌。盘面上，传媒、游戏股逆势大涨，百纳千成、天龙集团、电广传媒、慈文传媒等超10股涨停。汽车产业链个股继续活跃，天龙股份7连板，东风汽车、瑞玛精密、通达电气等涨停。跨境电商概念股午后反弹，浙江正特5天4板，龙头股份涨停。ST板块震荡走强，*ST泛海、ST远程、*ST博天等近10股涨停。下跌方面，卫星导航概念股陷入调整，天银机电跌超10%。总体上个股跌多涨少，两市超4000只个股下跌。沪深两市今日成交额7667亿，较上个交易日缩量452亿。板块方面，传媒、游戏、汽车整车、ST等板块涨幅居前,2023-11-02
2023-11-02 06:54:31,创业板指跌逾1% 下跌个股近4100只,【创业板指跌逾1%】财联社11月2日电，指数走弱，创业板指下挫跌逾1.00%，沪指跌0.43%，深成指跌0.94%，卫星互联网、5.5G、交换机等板块指数跌幅居前，出版、文化传媒、沥青等板块指数涨幅居前。,2023-11-02
2023-11-02 06:16:27,,财联社11月2日电，集运指数（欧线）主力合约日内跌超4.00%，现报752.2点。,2023-11-02
2023-11-02 05:45:55,新股N立方大涨154% 触发二次临停,【新股N立方大涨154% 触发二次临停】财联社11月2日电，新股N立方盘中大涨154%，触发二次临停。,2023-11-02
2023-11-02 04:26:31,央行、外汇局：坚持深化金融改革 健全货币政策和宏观审慎政策“双支柱”调控框架,【央行、外汇局：坚持深化金融改革 健全货币政策和宏观审慎政策“双支柱”调控框架】财联社11月2日电，中国人民银行党委、国家外汇局党组2日召开扩大会议。会议强调，坚持深化金融改革。加快建设现代中央银行制度，健全货币政策和宏观审慎政策“双支柱”调控框架。深化利率汇率市场化改革，健全市场化利率形成、调控和传导机制，坚持市场供求在汇率形成中发挥决定性作用。推动优化金融机构体系，督促金融机构专注主业、提质增效，在规模、结构、区域布局上更加合理。强化债券市场制度建设，加强金融基础设施统筹，提高债券市场市场化定价能力和市场韧性，进一步优化融资结构，提高直接融资比重。完善金融产品体系，大力发展科技金融、绿色金,2023-11-02
2023-11-02 04:24:52,央行、外汇局：推动金融稳定立法 加快金融稳定保障基金建设,【央行、外汇局：做好金融支持地方债务风险化解工作】11月2日，中国人民银行党委、国家外汇局党组召开扩大会议。会议强调，坚持统筹发展和安全。把握好权和责、快和稳等的关系，稳妥处置重点区域和重点机构风险，打击非法金融活动。完善金融风险防范、预警和处置机制，对风险早识别、早预警、早暴露、早处置，健全具有硬约束的金融风险早期纠正机制。推动金融稳定立法，加快金融稳定保障基金建设，牢牢守住不发生系统性风险的底线。做好金融支持地方债务风险化解工作，推动建立防范化解风险长效机制。综合施策，稳定市场预期，坚定维护金融市场平稳运行，及时纠偏外汇市场顺周期、单边行为，防范人民币汇率大起大落风险。,2023-11-02
2023-11-02 04:23:45,央行、外汇局：因城施策指导城市政府精准实施差别化住房信贷政策,【央行、外汇局：因城施策指导城市政府精准实施差别化住房信贷政策】11月2日，中国人民银行党委、国家外汇局党组召开扩大会议。会议强调，坚持金融服务实体经济的宗旨。健全中国特色现代货币政策框架，始终保持货币政策的稳健性，更加注重做好跨周期和逆周期调节，充实货币政策工具箱，为稳定物价、促进经济增长、扩大就业、维护国际收支平衡营造良好的货币金融环境。发挥好货币政策工具的总量和结构功能，更好支持科技创新、民营小微、先进制造、绿色发展等重大战略、重点领域和薄弱环节。因城施策指导城市政府精准实施差别化住房信贷政策，更好支持刚性和改善性住房需求，有效满足房地产企业合理融资需求，支持“平急两用”公共基础设施、城,2023-11-02
2023-11-02 03:59:27,美加军舰过航台湾海峡 东部战区：全程跟监警戒 依法依规处置,【东部战区新闻发言人就美加军舰过航台湾海峡发表谈话】财联社11月2日电，东部战区新闻发言人施毅陆军大校表示，11月1日，美国“佩拉尔塔”号驱逐舰、加拿大“渥太华”号护卫舰过航台湾海峡并公开炒作。中国人民解放军东部战区组织海空兵力全程跟监警戒，依法依规处置。战区部队时刻保持高度戒备，坚决捍卫国家主权安全和地区和平稳定。,2023-11-02
2023-11-02 03:45:25,11月2日午间涨停分析,【11月2日午间涨停分析】今日午盘两市共22股涨停，连板股总数8只，11股封板未遂，封板率为67%（不含ST股、退市股及未开板新股）。个股方面，并购重组的高新发展11板，汽车产业链的天龙股份19天10板、通达电气2板、国机汽车2板，光刻机概念股东方嘉盛5板，传媒板块百纳千成与天龙集团录得创业板4天2板。,2023-11-02
2023-11-02 03:34:26,午评：三大指数涨跌不一 传媒、游戏股集体大涨,【午评：三大指数涨跌不一 传媒、游戏股集体大涨】财联社11月2日电，市场早盘高开回落，三大指数涨跌不一。盘面上，传媒、游戏股集体大涨，百纳千成、天龙集团、慈文传媒、掌阅科技等超10股涨停。汽车产业链个股继续活跃，天龙股份7连板，东风汽车、国机汽车、瑞玛精密等涨停。ST板块震荡走强，*ST泛海、ST远程、*ST博天等涨停。下跌方面，卫星导航概念股陷入调整，天银机电跌超10%。总体上个股跌多涨少，两市超3300只个股下跌。沪深两市今日成交额4864亿，较上个交易日缩量420亿。板块方面，传媒、手机游戏、汽车整车、ST板块等板块涨幅居前，卫星导航、BC电池、减肥药、新疆等板块跌幅居前。截至收盘，沪指,2023-11-02
2023-11-02 02:47:30,传媒、游戏股持续拉升 近10股涨停,【传媒、游戏股持续拉升 近10股涨停】财联社11月2日电，传媒、游戏股持续走强，百纳千成、天龙集团20CM涨停，电广传媒、智度股份、龙版传媒、慈文传媒、掌阅科技、奥飞娱乐等近10股涨停。首创证券研报表示，版号常态化之下，游戏行业供给周期逐步开启，行业景气度持续抬升，同时作为AIGC降本增效落地最确定的方向，在行业加速投入下，降本增效及玩法创新等行业变革均将逐步体现，当前游戏行业估值性价比较高。,2023-11-02
2023-11-02 02:09:22,三大指数全线翻绿,【三大指数全线翻绿】财联社11月2日电，指数冲高回落，沪指翻绿，深成指、创业板指跌近0.3%，医药、卫星导航、光刻胶等板块跌幅居前。,2023-11-02
2023-11-02 01:56:18,发改委等部门印发《加快“以竹代塑”发展三年行动计划》,【发改委等部门印发《加快“以竹代塑”发展三年行动计划》】财联社11月2日电，国家发展改革委等部门印发《加快“以竹代塑”发展三年行动计划》，其中提出，到2025年，“以竹代塑”产业体系初步建立，产品质量、产品种类、产业规模、综合效益进一步提升，重点产品市场占有率显著提高。与2022年相比，“以竹代塑”主要产品综合附加值提高20%以上，竹材综合利用率提高20个百分点。,2023-11-02
2023-11-02 01:52:32,日本开始第三轮核污染水排海,【日本开始第三轮核污染水排海】财联社11月2日电，据共同社当地时间11月2日报道，日本东京电力公司当天开始福岛第一核电站核污染水第三轮排海。,2023-11-02
2023-11-02 01:48:13,华为智选车业务智界S7将于11月9日开启预售 “鸿蒙智行”同步发布,【华为智选车业务智界S7将于11月9日开启预售 “鸿蒙智行”同步发布】记者获悉，华为智选车业务首款轿车——智界S7将于11月9日开启预售，并于近期正式发布。届时在发布会上，智选车品牌联盟——鸿蒙智行会同步发布，目前“鸿蒙智行”在各大社交平台官方账号均已开通，简介显示为“鸿蒙智能汽车技术生态联盟”。（财联社记者 张屹鹏）,2023-11-02
2023-11-02 01:42:43,,财联社11月2日电，恒生科技指数上涨至3%。小鹏汽车涨近7%。,2023-11-02
2023-11-02 01:27:54,竞价看龙头：朝阳科技一字涨停晋级4连板,【竞价看龙头：朝阳科技一字涨停晋级4连板】财联社11月2日电，市场焦点股高新发展（10板）竞价涨停，汽车产业链的天龙股份（18天9板）高开9.44%、凯众股份（5天3板）高开0.87%，芯片产业链的文一科技（12天7板）高开5.13%、东方嘉盛（4板）低开2.00%，业绩超预期的亚翔集成（4板）高开9.86%、朝阳科技（3板）竞价涨停，华为+消费电子的福日电子（8天4板）高开1.95%，医药股赛隆药业（3板）竞价涨停、立方制药（4天2板）高开4.98%，跨境电商板块浙江正特（4天3板）低开6.40%。,2023-11-02
2023-11-02 01:25:12,三大指数集体高开,【三大指数集体高开】财联社11月2日电，沪指高开0.18%，深成指高开0.16%，创业板指高开0.27%，AMD概念、抖音小店、沥青等板块指数涨幅居前，一汽系、新疆国企改革、NFT文交所等板块指数跌幅居前。,2023-11-02
2023-11-02 01:21:26,央行公开市场净回笼2300亿元,财联社11月2日电，央行今日进行1940亿元7天期逆回购操作，中标利率为1.80%，与此前持平。,2023-11-02
2023-11-02 01:21:08,恒生指数开盘涨1.06%,香港恒生指数开盘涨1.06%。恒生科技指数涨1.62%。,2023-11-02
2023-11-02 00:02:15,财联社11月2日早间新闻精选,"【财联社11月2日早间新闻精选】
1、外交部发言人汪文斌11月1日主持例行记者会。日本共同社记者提问称，据报道，美国官员透露，中美双方原则上同意在旧金山召开中美首脑会谈，中方能否证实这个消息？汪文斌对此表示，中美双方都同意朝着实现旧金山元首会晤共同努力。
2、针对中央金融工作会议提出要更好发挥资本市场枢纽功能，证监会市场监管一部主任张望军昨日表示，将及时评估优化股份减持、融资融券、再融资等机制安排，加强一二级市场逆周期调节。未来将大力推进投资端改革，吸引中长期资金入市。
3、证监会新闻发言人高莉1日表示，将积极支持境外优质的主体依法投资入股境内证券基金经营机构，鼓励外资证券基金机构发挥专业性、",2023-11-02
2023-11-02 00:00:40,,财联社11月2日电，日经225指数开盘涨1.2%。,2023-11-02
2023-11-01 23:51:44,投资日历：周四资本市场大事提醒,"【投资日历：周四资本市场大事提醒】
①今日共有1只新股申购，为中邮科技(688648)。
②商务部定于11月2日召开11月第1次例行新闻发布会，介绍近期商务领域重点工作有关情况。
③第十五届中国（无锡）国际新能源大会暨展览会将于11月2日至4日举办。
④美国减肥药龙头诺和诺德将于11月2日公布第三季度业绩。
⑤日本将于11月2日启动第三轮核污染水排海，预计本轮排放将持续至11月20日。
⑥今日有4240亿元7天期逆回购到期。
⑦今日将公布欧元区10月PMI、美国当周初请失业金人数等数据。",2023-11-02
2023-11-01 23:02:34,,"财联社11月2日电，香港金管局维持基本利率在5.75%不变。
",2023-11-02
2023-11-01 22:29:48,周四你需要知道的隔夜全球要闻,"【周四你需要知道的隔夜全球要闻】
1、美联储将联邦基金利率维持在5.25%至5.5%不变。
2、鲍威尔表示，可能需要进一步加息；目前完全没有考虑降息，也没有讨论过降息。
3、FOMC声明显示，重申将评估进一步紧缩政策的程度。
4、以军称已突破哈马斯在加沙地带北部的前线防线，哈马斯暂无回应。
5、美国国务卿将再次访问以色列与约旦。
6、美国五角大楼方面表示，美国将向中东地区增派300名士兵，重点是在爆炸物处理和通信等方面提供支持。
7、欧美股市全线上涨，纳指涨1.64%，标普500指数涨1.05%，道指涨0.67%。欧洲主要股指集体收涨，德国DAX30指数涨0.75%。
8、美国会参议院投票通过",2023-11-02
