时间,标题,简讯,date
2023-10-12 09:51:01,澳或将铁矿石等纳入“关键矿产清单”,【澳或将铁矿石等纳入“关键矿产清单”】财联社10月12日电，据澳媒近日报道，澳大利亚正在考虑对关键矿产清单进行重大调整，或将铁矿石、铝土矿、焦煤等大宗商品列入其中。在这次调整的考虑因素中，澳大利亚资源部长再次提及中国。接受采访的国内专家认为，中澳在矿产合作上空间非常大，加强合作才是正确方向。而一味追随美国政策，最终会损坏两国利益。 ,2023-10-12
2023-10-12 09:31:16,北向资金大幅净买入66.16亿元 比亚迪获净买入5.18亿元,北向资金大幅净买入66.16亿元，终结连续4日净卖出态势。比亚迪、招商银行、赣锋锂业分别获净买入5.18亿元、2.74亿元、2.38亿元。赛力斯净卖出额居首，金额为2.29亿元。,2023-10-12
2023-10-12 09:23:07,广汽集团：子公司拟设立专项基金投资滴滴自动驾驶公司,【广汽集团：子公司拟设立专项基金投资滴滴自动驾驶公司】财联社10月12日电，广汽集团公告，公司全资子公司广汽资本有限公司拟与广州开发区投资集团有限公司按同等比例，共同出资设立规模不超过1.55亿美元等额人民币的专项基金，投资滴滴自动驾驶公司（Voyager Group Inc.）不超过1.49亿美元。其中，公司向全资子公司广汽资本有限公司专项增资不超过0.75亿美元等额人民币，用于设立专项基金及参与此次投资。另外，公司附属公司广州广汽荻原模具冲压有限公司（公司间接持股94.9%）拟实施数字化新工厂建设项目，项目计划总投资6.98亿元。,2023-10-12
2023-10-12 09:14:40,深交所：对苏大维格有关“光刻机”误导性陈述启动纪律处分程序,【深交所：对苏大维格有关“光刻机”误导性陈述启动纪律处分程序】财联社10月12日电，深交所公告，苏大维格在互动易平台对投资者提问的有关“光刻机”相关回复受到媒体和投资者广泛质疑，并引起公司股价大幅波动，涉嫌存在不真实、不准确、不完整情形及误导性陈述，市场影响恶劣，将对苏大维格及相关违规当事人启动纪律处分程序。,2023-10-12
2023-10-12 09:14:31,汇顶科技：公司屏下光学指纹芯片未曾发出涨价通知函,【汇顶科技：公司屏下光学指纹芯片未曾发出涨价通知函】财联社10月12日电，汇顶科技披露股票交易异动公告称，公司注意到国内部分媒体发布或转载的关于公司屏下光学指纹芯片作为屏下光学指纹核心部件，芯片价格受屏下光学指纹模组供应商提价影响的相关报道。截至目前，公司屏下光学指纹芯片未曾向代理商及客户发出涨价通知函。,2023-10-12
2023-10-12 09:08:44,商务部等9部门联合发布《关于推动汽车后市场高质量发展的指导意见》,【商务部等9部门联合发布《关于推动汽车后市场高质量发展的指导意见】财联社10月12日电，《指导意见》提出7方面政策措施。一是优化汽车配件流通环境，提出制订实施汽车后市场配件流通标准、鼓励发展连锁经营等配件流通模式，推动汽车配件流通规范、透明、高效发展。二是促进汽车维修服务提质升级，提出加快新能源汽车维修技术标准体系建设、加强售后维修培训、发展汽车绿色维修、提升汽车维修数字化服务能力，更好支撑新能源汽车产业发展和保护车主权益。三是构建多层次汽车赛事格局，支持开展新能源汽车、智能网联汽车等新型赛事活动，发展国际级、国家级汽车赛事。四是加快传统经典车产业发展，提出研究制定传统经典车国内管理和进口政策,2023-10-12
2023-10-12 08:19:15,商务部：研究进一步取消或放宽外资股比限制的可行性,【商务部：研究进一步取消或放宽外资股比限制的可行性】财联社10月12日电，商务部新闻发言人何亚东表示，下一步，我们将继续合理缩减外资准入负面清单，研究进一步取消或放宽外资股比限制的可行性，吸引更多全球要素进入中国市场。同时，我们还将继续会同有关部门和各地方落实好《国务院关于进一步优化外商投资环境加大吸引外商投资力度的意见》，努力建设市场化、法治化、国际化营商环境并为外资企业提供更加优质的服务。,2023-10-12
2023-10-12 08:16:12,周四投资舆情热点,"【周四投资舆情热点】
1）医药：司美格鲁肽或能治疗肾病，诺和诺德、礼来大涨；Tempest数据印证肝癌疗法积极结果，大涨近40倍。
2）锂电池：四季度行业需求旺盛，碳酸锂期货全部合约，近日盘中均触及涨停。
3）大金融：四大行昨晚发布公告称，控股股东中央汇金投资有限责任公司增持其A股股份。
4）百度大模型：百度世界大会将于10月17日在北京举办，会上或将发布文心大模型4.0版本。
5）摩尔线程：摩尔线程完成UE5在国产显卡上的首次适配，MTT S80能够提供14.4TFLOPS的单精度浮点算力。",2023-10-12
2023-10-12 08:09:25,香港恒生指数收涨1.93% 恒生科技指数涨1.68%,香港恒生指数收涨1.93%，恒生科技指数涨1.68%。赣锋锂业涨超10%，长城汽车涨超8%，天齐锂业涨超7%，吉利汽车涨超3%；中国恒大跌超9%，恒大汽车跌近5%。,2023-10-12
2023-10-12 08:07:14,商务部：四季度将多措并举推动消费持续恢复扩大,【商务部：四季度将多措并举推动消费持续恢复扩大】财联社10月12日电，商务部新闻发言人何亚东表示，步入四季度，商务部将按照“消费提振年”的总体要求，多措并举，推动消费持续恢复扩大。加快推动促进汽车、家居、电子产品消费以及近日出台的推动汽车后市场高质量发展等各个措施落地见效，更好发挥消费对经济增长的基础性作用。,2023-10-12
