时间,标题,简讯,date
2023-09-27 09:36:25,我乐家居：股东收到江苏证监局《行政处罚事决定书》,【我乐家居：股东收到江苏证监局《行政处罚事决定书》】财联社9月27日电，我乐家居公告，股东于范易及其一致行动人因涉嫌超比例减持，收到江苏证监局《行政处罚事决定书》，对于范易、烟台埃维商贸有限公司、西藏埃维创业投资有限公司、烟台埃维管业有限公司责令改正，给予警告，没收违法所得1653万元，并处罚款3295万元。,2023-09-27
2023-09-27 09:31:27,北向资金今日净买入18.03亿元 隆基绿能获净买入9.2亿元,北向资金今日净买入18.03亿元。隆基绿能、药明康德、昆仑万维分别获净买入9.2亿元、3.5亿元、2.56亿元。宁德时代净卖出额居首，金额为3.4亿元。,2023-09-27
2023-09-27 09:24:55,中核钛白：拟5亿-10亿元回购公司股份,【中核钛白：拟5亿-10亿元回购公司股份】财联社9月27日电，中核钛白公告，拟以自有资金通过集中竞价交易的方式回购公司已发行的人民币普通股(A股)，用于员工持股计划或者股权激励、转换公司发行的可转换为股票的公司债券。回购资金总额不超过10亿元，不低于5亿元，回购价格不超过7.8元/股。,2023-09-27
2023-09-27 08:33:41,杉杉股份：子公司拟在芬兰投建年产10万吨锂离子电池负极材料一体化基地项目,【杉杉股份：子公司拟在芬兰投建年产10万吨锂离子电池负极材料一体化基地项目】财联社9月27日电，杉杉股份公告，公司下属子公司上海杉杉锂电材料科技有限公司拟在芬兰设立项目公司并投资建设年产10万吨锂离子电池负极材料一体化基地项目，项目计划总投资金额不超过12.8亿欧元。,2023-09-27
2023-09-27 08:21:17,大唐电信：筹划重大资产重组 拟购买大唐微电子71.79%股权并出售资产,【大唐电信：筹划重大资产重组 拟购买大唐微电子71.79%股权并出售资产】财联社9月27日电，大唐电信公告，公司正在筹划购买控股子公司大唐半导体持有的大唐微电子71.79%股权，同时向大唐发展转让联芯科技100%股权、大唐半导体56.38%股权、成都信息80.00%股权、江苏安防30.82%股权、大唐节能20.00%股权、大唐智能卡14.37%股权在内的6家非主业资产。根据初步测算，本次交易构成重大资产重组。本次交易若成功实施，将有利于公司专注“安全芯片+特种通信”两大主业，改善公司经营业绩，增强公司持续盈利能力。,2023-09-27
2023-09-27 08:09:45,香港恒生指数收涨0.83% 恒生科技指数涨0.43%,香港恒生指数收涨0.83%，恒生科技指数涨0.43%。恒大汽车跌超20%，中国恒大跌超18%，恒大物业跌超14%，融创中国跌超4%，碧桂园跌超2%；新东方涨超7%，知乎涨超4%。,2023-09-27
2023-09-27 08:01:53,检察机关依法对中国人民银行原党委委员、副行长范一飞涉嫌受贿案提起公诉,"【湖北检察机关依法对范一飞涉嫌受贿案提起公诉】记者从最高人民检察院获悉，中国人民银行原党委委员、副行长范一飞涉嫌受贿一案，由国家监察委员会调查终结，经最高人民检察院指定，由湖北省黄冈市人民检察院审查起诉。近日，黄冈市人民检察院已向黄冈市中级人民法院提起公诉。

检察机关在审查起诉阶段依法告知了被告人范一飞享有的诉讼权利，并讯问了被告人，听取了辩护人的意见。检察机关起诉指控：被告人范一飞利用担任原中国人民建设银行信托投资公司计财部经理、总经理助理、资金计划部副主任，中国建设银行资金计划部副主任、财务会计部总经理、计划财务部总经理、行长助理、党委委员、副行长，中国投资有限责任公司党委委员、副总经理",2023-09-27
2023-09-27 07:29:56,9月27日涨停分析,【9月27日涨停分析】今日共35股涨停，连板股总数13只，9股封板未遂，封板率为79%（不含ST股、退市股及未开板新股）。个股方面，华为产业链的捷荣技术21天16板、华映科技20天11板、远东传动9天5板、荣联科技7天4板，机器人概念股精伦电子6板、冀凯股份8天5板、德恩精工创业板3板，零售+数字货币的翠微股份4板，减肥药概念股德展健康6天4板、常山药业创业板3天2板，新型工业化板块卓郎智能2板。今日收涨个股2850只，收跌个股1965只。,2023-09-27
2023-09-27 07:14:25,港股恒大系持续下挫 中国恒大跌超15%,【港股恒大系持续下挫 中国恒大跌超15%】财联社9月27日电，港股恒大系持续下挫，中国恒大跌超15%，恒大汽车跌超25%，恒大物业跌超14%。,2023-09-27
2023-09-27 07:03:36,收评：沪指冲高回落涨0.16% CRO、减肥药概念股集体大涨,【收评：沪指冲高回落涨0.16% CRO、减肥药概念股集体大涨】财联社9月27日电，大盘全天冲高回落，三大指数均小幅上涨，创业板指领涨。盘面上，医药股全线走强，其中CRO方向领涨，博腾股份涨超10%，药明康德涨超5%；减肥药概念股继续活跃，常山药业20CM涨停，德展健康、双鹭药业涨停。光伏、风电等新能源赛道股展开反弹，宇邦新材、罗博特科涨超10%，钧达股份、东方电缆等涨停。机器人、新型工业化概念股维持强势，德恩精工20CM3连板，精伦电子6连板。下跌方面，光刻机概念股陷入调整，蓝英装备跌超5%。总体上个股涨多跌少，两市超2800只个股上涨。沪深两市今日成交额7165亿，较上个交易日放量509亿,2023-09-27
2023-09-27 07:01:19,,财联社9月27日电，中国恒大跌幅扩大至10%，恒大汽车跌超20%。,2023-09-27
2023-09-27 05:46:36,减肥药概念股持续走强 常山药业13个交易日涨超200%,【减肥药概念股持续走强 常山药业13个交易日涨超200%】财联社9月27日电，减肥药概念股午后维持强势，人气龙头常山药业午后涨超17%，近13个交易日涨超200%，德展健康、双鹭药业此前涨停，博瑞医药、诺泰生物等涨超5%。消息面上，摩根大通近日预计，中国减肥药物市场规模有望于2030年达到149亿美元。此外德邦证券预计，2030年GLP-1在2型糖尿病和肥胖领域的全球市场规模可达900亿美元。,2023-09-27
2023-09-27 03:46:33,9月27日午间涨停分析,【9月27日午间涨停分析】今日午盘两市共23股涨停，连板股总数11只，10股封板未遂，封板率为70%（不含ST股、退市股及未开板新股）。个股方面，华为产业链的捷荣技术21天16板、华映科技20天11板、远东传动9天5板、荣联科技7天4板，机器人概念股精伦电子6板、冀凯股份8天5板、德恩精工创业板3板，减肥药板块德展健康6天4板。,2023-09-27
2023-09-27 03:34:02,午评：创业板指冲高回落涨0.93% 医药股全线走强,【午评：创业板指冲高回落涨0.93% 医药股全线走强】财联社9月27日电，市场早盘冲高回落，三大指数均小幅上涨，创业板指领涨。盘面上，医药股全线走强，其中CRO方向领涨，药明康德、泰格医药、博腾股份等涨超5%；减肥药概念股继续活跃，德展健康涨停，诺泰生物涨超5%。新能源赛道股一度反弹冲高，宇邦新材涨超10%，钧达股份涨停。机器人、新型工业化概念股维持强势，德恩精工20CM3连板，精伦电子6连板。下跌方面，旅游酒店股陷入调整，君亭酒店跌超5%。总体上个股涨多跌少，两市超3600只个股上涨。沪深两市今日成交额4334亿，较上个交易日放量139亿。板块方面，CRO、BC电池、油气、减肥药等板块涨幅居,2023-09-27
2023-09-27 02:42:38,化债第一枪！内蒙古拟发行663.2亿元特殊再融资债券 资金全部用于偿还拖欠企业账款,【化债第一枪！内蒙古拟发行663.2亿元特殊再融资债券 资金全部用于偿还拖欠企业账款】财联社9月27日电，近日，内蒙古自治区政府再融资一般债券（九期至十一期）信息披露，合计拟发行金额663.2亿元。根据披露文件，募集资金投向为：债券资金纳入一般公共预算管理，募集资金全部偿还2018年之前认定的政府负有偿还责任的拖欠企业账款。业内人士称，预计后续其他省份也会陆续开始发行特殊再融资债，内蒙古作为全国首发，本次再融资债规模适中。,2023-09-27
2023-09-27 02:03:27,,截至目前，北向资金净流入超70亿元，其中，沪股通净流入超33亿元，深股通净流入超36亿元。,2023-09-27
2023-09-27 02:00:51,,财联社9月27日电，富时中国A50指数期货涨幅扩大至1%。,2023-09-27
2023-09-27 01:51:58,创业板指涨逾1% 上涨个股近3700只,【创业板指涨逾1%】财联社9月27日电，指数走强，创业板指拉升涨逾1.00%，沪指涨0.43%，深成指涨0.64%，BC电池、TOPCon电池、工业物联网等板块指数涨幅居前，林业、有色·镁、信科系等板块指数跌幅居前。,2023-09-27
2023-09-27 01:51:40,机器人、新型工业化概念股持续活跃 德恩精工20CM3连板,【机器人、新型工业化概念股持续活跃 德恩精工20CM3连板】财联社9月27日电，德恩精工20CM3连板，建科机械20CM涨停，安控科技涨超10%，银宝山新、林州重机、精伦电子、南方路机、远东传动、冀凯股份涨停。消息面上，昨日傅利叶通用人形机器人开启对外预售。实现拟人化的运动，能够快速行走、敏捷避障、稳健上下坡、抗冲击干扰等，“小脑”能力发达。,2023-09-27
2023-09-27 01:36:45,多只三季报业绩预增股大涨 露笑科技涨停,【多只三季报业绩预增股大涨 露笑科技涨停】财联社9月27日电，多只三季报业绩预增股早盘大涨，露笑科技涨停，特宝生物大涨17%，航亚科技、艾力斯、金钼股份涨超5%。消息面上，露笑科技前三季度净利润预增515%-590%；特宝生物前三季净利润预增70%到90%；露笑科技预告前三季度扭亏为盈1.8亿-2.1亿元；艾力斯前三季度净利润预增636.61%；金钼股份前三季净利润预增131%至157%。,2023-09-27
2023-09-27 01:31:40,国家统计局：8月份规模以上工业企业利润实现由降转增 同比增长17.2%,国家统计：2023年1—8月份全国规模以上工业企业利润同比下降11.7%。,2023-09-27
2023-09-27 01:28:04,竞价看龙头：精伦电子一字涨停晋级6连板,【竞价看龙头：精伦电子一字涨停晋级6连板】财联社9月27日电，市场焦点股捷荣技术（20天15板）高开5.77%，华为产业链的华映科技（19天10板）高开2.53%、三联锻造（4板）高开0.45%、远东传动（8天4板）高开4.94%，机器人概念股精伦电子（5板）竞价涨停、冀凯股份（7天4板）竞价涨停、德恩精工（创业板2板）高开15.79%，光通信板块华脉科技（9天5板）竞价跌停，零售+数字货币的翠微股份（3板）高开5.51%，新型工业化板块天永智能（2板）竞价涨停、华辰装备（创业板首板）高开4.19%。,2023-09-27
2023-09-27 01:25:17,三大指数开盘涨跌不一,【三大指数开盘涨跌不一】财联社9月27日电，沪指高开0.06%，深成指低开0.02%，创业板指高开0.21%，工业物联网、新型工业化、呼吸机等板块指数涨幅居前，CPO、WIFI、信科系等板块指数跌幅居前。,2023-09-27
