时间,标题,简讯,date
2023-08-18 09:45:16,中兴通讯：上半年净利润54.7亿元 同比增长19.85%,【中兴通讯：上半年净利润54.7亿元 同比增长19.85%】财联社8月18日电，中兴通讯公告，上半年净利润54.7亿元，同比增长19.85%。,2023-08-18
2023-08-18 09:33:02,上交所预计：A股经手费下降30% 上交所每年将向市场让利约14亿,【上交所预计：A股经手费下降30% 上交所每年将向市场让利约14亿】证监会今日消息，上交所、深交所、北交所自8月28日起进一步降低证券交易经手费。沪深交易所此次将A股、B股证券交易经手费从按成交金额的0.00487%双向收取下调为按成交金额的0.00341%双向收取，降幅达30%；上交所表示，2012年至今，上交所A股经手费收费标准历经三次调整，累计下调55.73%；以2022年全年成交额测算，上交所预计每年将向市场让利约14亿元。（记者  闫军）,2023-08-18
2023-08-18 09:30:35,北向资金今日大幅净卖出85.22亿元 五粮液遭净卖出12.35亿元,北向资金今日大幅净卖出85.22亿元。五粮液、贵州茅台、中国平安分别获净卖出12.35亿元、6.67亿元、5.45亿元。广联达净买入额居首，金额为4.07亿元。,2023-08-18
2023-08-18 09:23:52,上交所：取消证券发行环节发行认购经手费 涉及主板及科创板新股认购等业务,【上交所：取消证券发行环节发行认购经手费 涉及主板及科创板新股认购等业务】财联社8月18日电，上交所公告，取消证券发行环节发行认购经手费，涉及产品及业务包括：主板及科创板新股认购、优先股认购、存托凭证认购、配股、公开增发，上市公司可转换公司债券认购，债券发行认购，基金认购，公募REITs询价和认购等。,2023-08-18
2023-08-18 09:15:40,独家|36氪旗下投融资业务及品牌并入海创汇,【独家｜36氪旗下投融资业务及品牌并入海创汇】《科创板日报》8月18日讯，《科创板日报》记者独家获悉，36氪旗下投融资业务及品牌“鲸准•极速融资”并入海创汇，鲸准核心人员将加入后者，海创汇为海尔集团旗下创业者服务平台。（记者 陈美）,2023-08-18
2023-08-18 09:04:04,恒大澄清：向美国法院提出的申请不涉及破产,"【恒大澄清：向美国法院提出的申请不涉及破产】财联社8月18日电，网上出现恒大在美国提出破产保护的报道，中国恒大发布澄清公告称：“本公司目前正在正常按照计划推进境外债务重组。由于本集团的美元债券受纽约法管辖，本公司根据美国法典第11篇第15章，向美国法院申请承认香港和英属维尔京群岛（BVI）法律体系下的境外债务重组协议安排，系正常推进境外重组程序的一部分，不涉及破产申请。”

",2023-08-18
2023-08-18 09:01:32,沪深北交易所自8月28日起进一步降低证券交易经手费 沪深降幅达30%,【沪深北交易所进一步降低证券交易经手费】财联社8月18日电，证监会指导上海证券交易所、深圳证券交易所、北京证券交易所自8月28日起进一步降低证券交易经手费。沪深交易所此次将A股、B股证券交易经手费从按成交金额的0.00487%双向收取下调为按成交金额的0.00341%双向收取，降幅达30%；北交所在2022年12月调降证券交易经手费50%的基础上，再次将证券交易经手费标准降低50%，由按成交金额的0.025%双边收取下调至按成交金额的0.0125%双边收取。同时，将引导证券公司稳妥做好与客户合同变更及相关交易参数的调整，依法降低经纪业务佣金费率，切实将此次证券交易经手费下降的政策效果传导至广大,2023-08-18
2023-08-18 08:52:24,证监会：推动央企加大上市公司并购重组整合力度 将优质资产通过并购重组渠道注入上市公司,【证监会：推动央企加大上市公司并购重组整合力度 将优质资产通过并购重组渠道注入上市公司】财联社8月18日电，证监会有关负责人表示，下一步，我们将坚持问题导向，顺应市场需求，深化并购重组市场化改革。一是适当提高对轻资产科技型企业重组的估值包容性，支持优质科技创新企业通过并购重组做大做强。二是优化完善“小额快速”等审核机制，延长发股类重组财务资料有效期，进一步提高重组市场效率。三是出台上市公司定向发行可转债购买资产的相关规则，丰富并购重组支付方式。四是推动央企加大上市公司并购重组整合力度，将优质资产通过并购重组渠道注入上市公司，进一步提高上市公司质量。,2023-08-18
2023-08-18 08:41:41,证监会：加快推进回购规则修订 放宽上市公司在股价大幅下跌时的回购条件,【证监会：加快推进回购规则修订 放宽上市公司在股价大幅下跌时的回购条件】财联社8月18日电，证监会有关负责人就活跃资本市场、 提振投资者信心答记者。下一步，我们将会同有关方面，进一步优化股份回购制度，支持更多上市公司通过回购股份来稳定、提振股价，维护股东权益，夯实市场平稳运行的基础。一方面，加快推进回购规则修订，放宽上市公司在股价大幅下跌时的回购条件，放宽新上市公司回购限制，放宽回购窗口期的限制条件，提升实施回购的便利性。另一方面，鼓励有条件的上市公司积极开展回购，督促已发布回购方案的上市公司加快实施回购计划、加大回购力度，及时传递积极信号。,2023-08-18
2023-08-18 08:38:05,证监会：正在研究制定资本市场投资端改革方案 营造有利于中长期资金入市的政策环境,【证监会：正在研究制定资本市场投资端改革方案 营造有利于中长期资金入市的政策环境】财联社8月18日电，证监会有关负责人表示，我们正在研究制定资本市场投资端改革方案。在引入更多中长期资金方面，重点是营造有利于中长期资金入市的政策环境。具体举措：一是支持全国社保基金、基本养老保险基金、年金基金扩大资本市场投资范围；二是研究完善战略投资者认定规则，支持全国社保基金等中长期资金参与上市公司非公开发行；三是制定机构投资者参与上市公司治理行为规则，发挥专业买方约束作用；四是优化投资交易监管，研究优化适用大额持股信息披露、短线交易、减持限制等法规要求，便利专业机构投资运作管理；五是丰富场内外金融衍生投资工具,2023-08-18
