时间,标题,简讯,date
2023-11-28 09:44:52,京东方Ａ：拟投资建设京东方第8.6代AMOLED生产线项目,【京东方Ａ：拟投资建设京东方第8.6代AMOLED生产线项目】财联社11月28日电，京东方A公告，拟与成都高新区指定的投资平台成都市重大产业化项目一期股权投资基金有限公司及成都高新区电子信息产业发展有限公司在四川省成都市高新西区投资建设京东方第8.6代AMOLED生产线项目。设计产能：3.2万片/月玻璃基板投入。项目总投资630亿元(最终投资金额以经批准的可行性研究报告为准)。公司同日公告，下属全资子公司京东方创新投资有限公司拟出资9.9亿元参与设立北京显智链二期创业投资基金（有限合伙）。显智链二期基金目标总规模不超过50亿元，首期规模不超过25亿元。,2023-11-28
2023-11-28 09:30:40,北向资金今日净买入28.34亿元 海光信息获净买入4.18亿元,北向资金今日净买入28.34亿元。海光信息、长安汽车、联影医疗分别获净买入4.18亿元、3.61亿元、2.89亿元。江淮汽车净卖出额居首，金额为3.37亿元。,2023-11-28
2023-11-28 09:14:58,四连板皖通科技：公司现有业务范围内 无人驾驶和车路协同仅为技术概念,【四连板皖通科技：公司现有业务范围内 无人驾驶和车路协同仅为技术概念】财联社11月28日电，皖通科技发布股票交易异常波动的公告，公司现有业务范围内，无人驾驶和车路协同仅为技术概念，公司目前不存在由上述技术概念产生的直接业务收入。,2023-11-28
2023-11-28 09:11:40,国泰君安：董事长贺青因工作调动辞职,【国泰君安：董事长贺青因工作调动辞职】财联社11月28日电，国泰君安公告，贺青先生因工作调动申请辞去公司第六届董事会董事长、董事、战略及ESG委员会主任委员以及在公司担任的其他一切职务。在新任董事长任职之前，由公司副董事长王松先生履行董事长等职责。,2023-11-28
2023-11-28 09:06:10,上海绿牌进一步收紧？有销售称第二块沪牌将竞拍 有车企赶窗口期谋增量,【上海绿牌进一步收紧？有销售称第二块沪牌将竞拍 有车企赶窗口期谋增量】财联社11月28日电，根据上海市此前发布的《上海市鼓励购买和使用新能源汽车实施办法》，上海消费者在今年12月31日之前购买纯电动汽车都可以免费申领新能源专用牌照额度，距离该政策的到期时间还剩一个多月。“明年上海地区购买纯电动车送绿牌的政策应该会有一定调整，根据我们得到的消息，绿牌后续可能也会像蓝牌一样参与竞拍模式。购买新能源车免费送牌照的政策如果有缓冲期的话，大概最多延期到明年6月。”上海地区一位不愿透露姓名的凯迪拉克汽车销售员告诉记者。多家汽车品牌销售人员均表示上海地区明年的新能源牌照或将所有调整，并鼓励消费者抓住窗口期购,2023-11-28
2023-11-28 08:45:49,美团第三季度营收764.7亿元 同比增长22.1%,【美团第三季度营收764.7亿元 同比增长22.1%】财联社11月28日电，美团11月28日发布截至9月底的2023年第三季度财报。第三季度营收764.7亿元人民币，同比增长22.1%，预估760.1亿元人民币；第三季度核心本地商业收入同比增长24.5%至576.9亿元人民币，新业务分部收入同比增长15.3%至187.8亿元人民币；第三季度净利润35.9亿元人民币，同比增长195.3%，预估29.2亿元人民币。截至三季度末，即时配送总订单量达到62亿笔，同比增长23%。,2023-11-28
2023-11-28 08:37:30,万达商管“恳请”债权人同意美元债展期方案 称珠海万达有意引入新投资人,【万达商管“恳请”债权人同意美元债展期方案 称珠海万达有意引入新投资人】财联社11月28日电，从债券持有人处获悉，大连万达商业管理集团有限公司近期在和持有人沟通时表示，希望债券持有人能够通过2024年1月29日到期的这笔美元债的展期方案。按照万达商管的方案，拟对这笔美元债展期至2024年12月29日。另一名债券持有人表示，万达商管透露或将对珠海万达商管引入新的投资人，但公司目前并未透露接触了哪些投资人。上述人士表示，在和万达商管的沟通中，公司表示恳请债权人同意展期方案。因为该笔美元债能够成功展期，对于境内银行决定对万达商管是否无还本续贷有很大的影响。,2023-11-28
2023-11-28 08:09:45,香港恒生指数收跌0.98% 恒生科技指数跌0.77%,香港恒生指数收跌0.98%，恒生科技指数跌0.77%。恒大汽车跌超7%，碧桂园跌超6%，美团、中国恒大跌超5%，招商银行跌超3%；零跑汽车涨超3%，小米集团、中芯国际涨超2%。,2023-11-28
2023-11-28 08:01:52,古越龙山：对部分五年陈及以下普通产品提价2%-5%,【古越龙山：对部分五年陈及以下普通产品提价2%-5%】财联社11月28日电，古越龙山公告，公司决定自2023年12月10日起对部分五年陈及以下普通产品价格进行调整，提价幅度为2%-5%，本次涉及提价产品2022年销售额合计为24396.56万元，平均毛利率为20.24%。本次部分产品调价由于酒类市场竞争激烈及成本上涨因素，因此产品调价不一定使公司利润实现增长。,2023-11-28
2023-11-28 07:44:30,周二投资舆情热点,"【周二投资舆情热点】
1）汽配：长安汽车与华为签署《投资合作备忘录》，华为拟将智能汽车解决方案业务的核心技术和资源整合至新公司。
2）智能驾驶：特斯拉已开始向员工推出全自动驾驶（FSD）V12版本，是特斯拉第一次开始使用神经网络进行车辆控制。
3）MR、VR：苹果将在12月量产第一代MR产品Vision Pro，首批备货40万台左右，中国内地供应链比例已经大幅度提高至60%左右。
4）农业：俄罗斯计划12月1日起禁止硬粒小麦出口六个月，可能会进一步收紧世界硬粒小麦(主要用于制作面食)的供应。
5）兵器装备集团系：兵器装备集团持续推进汽车生态圈建设（整零协同），研究布局集团公司新能源汽车产业发展",2023-11-28
2023-11-28 07:41:50,余承东：努力提升产能 计划明年1月后每月交付超3万台问界新M7,【余承东：努力提升产能 计划明年1月后每月交付超3万台问界新M7】财联社11月28日电，华为常务董事、智能汽车解决方案BU董事长余承东在发布会上表示，“问界新M7上市后仅两个半月卖出超过10万台，创造中国汽车行业新的历史记录。问界新M7正在加速交付，本月可能交付16000到18000台，下个月准备交付23000台以上。希望从明年1月份后，每个月交付超过30000台，我们在努力提升产能，让大家早点拿到车。”,2023-11-28
2023-11-28 07:32:13,羊绒制品销售高峰期将至 头部企业扩张精纺羊绒产能,"【羊绒制品销售高峰期将至 头部企业扩张精纺羊绒产能】财联社记者近日实地调研新澳股份位于宁夏的羊绒业务，公司相关人士表示：“今年江浙地区由于天气因素以及春节晚等原因，预计近段时间达到羊绒制品销售高峰期。”新澳股份目前拥有2500吨粗纺羊绒年产能、260吨精纺羊绒年产能。“2024年（精纺羊绒）有望将产线扩大到300吨。就平均价格而言，精纺羊绒价格约为粗纺的1.5倍左右。”该人士称。

小财注：羊绒价格为羊毛价格的4-5倍。中国是羊绒第一生产大国，无毛绒总产量占全球70%以上。（财联社记者 陈抗 王肖邦）",2023-11-28
2023-11-28 07:17:16,11月28日涨停分析,【11月28日涨停分析】今日共43股涨停，连板股总数12只，16股封板未遂，封板率为73%（不含ST股、退市股及未开板新股）。个股方面，长安汽车概念股东安动力4板、湖南天雁4天3板、威贸电子北交所2板、三祥科技北交所2板，智能驾驶板块皖通科技4板、日盈电子4板，北交所的驰诚股份3板，短剧+数据要素的中广天择6天4板，预制菜板块惠发食品3板、中央商场3天2板，外贸+多元金融的江苏舜天5天3板。今日收涨个股3676只，收跌个股1214只。,2023-11-28
2023-11-28 07:03:48,收评：三大指数小幅上涨 两市成交金额跌破8000亿,【收评：三大指数小幅上涨 两市成交金额跌破8000亿】财联社11月28日电，大盘全天震荡反弹，三大指数均小幅上涨。北证50指数展开调整跌超4%，50只北交所个股跌超10%。盘面上，汽车产业链个股维持强势，长安汽车创历史新高，恒帅股份、东安动力、神通科技、浙江黎明等10余股涨停；此外一汽概念股尾盘异动，一汽解放、一汽富维涨停。消费电子概念股震荡走强，MR方向领涨，瑞丰光电、双象股份、五方光电涨停。除此之外市场热点较为匮乏。下跌方面，房地产板块陷入调整，大龙地产跌停。总体上个股涨多跌少，全市场超3700只个上涨。沪深两市今日成交额7728亿，较上个交易日缩量560亿。板块方面，长安汽车概念、MR、,2023-11-28
2023-11-28 06:50:21,汽车产业链尾盘拉升 一汽解放、一汽富维双双涨停,【汽车产业链尾盘拉升 一汽解放尾盘涨停】财联社11月28日电，汽车整车板块尾盘拉升，一汽解放、一汽解放双双涨停，北汽蓝谷逼近涨停，江淮汽车、赛力斯等跟涨。华为余承东表示，新公司已向“四界”发出邀请，希望一汽集团加入。,2023-11-28
2023-11-28 06:45:32,华为余承东：新公司已向“四界”发出邀请 希望一汽集团加入,【华为余承东：新公司已向“四界”发出邀请 希望一汽集团加入】财联社11月28日电，华为常务董事、智能汽车解决方案BU董事长余承东今日表示，华为已向赛力斯、奇瑞、江淮、北汽发出股权开放邀请，并希望中国一汽集团加入。（蓝鲸记者 张屹鹏）,2023-11-28
2023-11-28 06:40:17,余承东：北汽和江淮两个“界”产品已在开发中,【余承东：北汽和江淮两个“界”产品已在开发中】余承东在智界S7及华为全场景发布会上表示，北汽和江淮两个“界”产品已在开发的过程中。（记者 朱凌）,2023-11-28
2023-11-28 06:03:54,纯碱期货主力合约日内跌幅扩大至4%,财联社11月28日电，纯碱期货主力合约日内跌幅扩大至4%。,2023-11-28
