时间,标题,简讯,date
2023-11-24 09:36:48,微信：下架部分违规微短剧剧目 并对相关违规小程序进行处置,【微信：下架部分违规微短剧剧目 并对相关违规小程序进行处置】财联社11月24日电，腾讯公司发布公告，近期，平台通过巡查审核发现，部分微短剧类小程序存在未进行剧目合规备案或存在不良导向价值观内容等行为。根据国家相关法律法规要求以及《腾讯微信软件许可服务协议》《微信小程序运营规范》的相关规定，平台下架了部分违规微短剧剧目，并对相关违规小程序进行处置。后续，微信将持续引导微短剧类小程序规范发展，为运营者的网络视听内容创作提供更好的服务，营造更加清朗的网络视听空间。,2023-11-24
2023-11-24 09:30:37,北向资金今日净卖出61.96亿元 比亚迪遭净卖出3.58亿元,北向资金今日大幅净卖出61.96亿元。比亚迪、中国银河、五粮液分别获净卖出3.58亿元、1.5亿元、1.39亿元。长安汽车净买入额居首，金额为6.07亿元。,2023-11-24
2023-11-24 09:11:28,河南周口市官宣：在校大学生每月预缴1008元公积金 毕业五年内可贷60万,【河南一地官宣：在校大学生每月预缴1008元公积金 毕业五年内可贷60万】财联社11月24日电，河南周口市住房公积金管理中心针对在校大学生推出预缴住房公积金政策，预缴住房公积金的大学生毕业后五年内在周口市购买首套自住房申请住房公积金贷款的，享受人才引进贷款额度上限为60万元的政策。周口市住房公积金12329工作人员告诉记者，在校大学生开设个人账户后，每月需预缴1008元，连续缴存半年以上，毕业后五年内可享受贷款额度上限为60万元的优惠政策。,2023-11-24
2023-11-24 08:57:46,比亚迪股价跌超5%创一年半以来新低 旗下多款车型降价促销,【比亚迪股价跌超5%创一年半以来新低 旗下多款车型降价促销】财联社11月24日电，比亚迪11月24日放量大跌，截至收盘跌5.24%，股价报收于216.85元/股，创一年半新低。消息面上，11月24日，比亚迪开启一轮大范围降价。从上海某经销商处获悉，比亚迪王朝网旗下秦、汉、唐、宋等多款车型的现金优惠幅度扩大到了3000元到1万元；海洋网车型目前价格仍并未出现明显松动，保持了月初的降幅。其中降幅较大的秦PLUS DM-i和秦PLUS EV车型优惠幅度均高达1万元，秦PLUS DM-i起售价下探至8.98万元。就在11月1日，比亚迪才刚刚官宣了一轮优惠活动。,2023-11-24
2023-11-24 08:51:52,财政部：10月份全国共销售彩票473.41亿元 同比增长59.3%,财政部：10月份，全国共销售彩票473.41亿元，同比增加176.22亿元，增长59.3%。其中，福利彩票机构销售154.88亿元，同比增加44.97亿元，增长40.9%；体育彩票机构销售318.53亿元，同比增加131.25亿元，增长70.1%。主要受即开型彩票和竞猜型彩票销量增长拉动。,2023-11-24
2023-11-24 08:45:11,南方传媒：子公司时代传媒因传播虚假信息被罚款20万元,【南方传媒：子公司时代传媒因传播虚假信息被罚款20万元】财联社11月24日电，南方传媒公告，公司近日收到证监会浙江证监局下发的《行政处罚决定书》，因时代传媒公开发布《众泰摘帽，股价涨停！内部人士：不搞山寨了，电池技术比宁德时代先进》的新闻报道，报道涉虚假信息的编造与传播扰乱证券市场。浙江证监局对当事方徐侃和广东时代传媒集团有限公司均罚款20万元。,2023-11-24
2023-11-24 08:34:48,长沙优化家庭改善性购房政策：取消购买第2套房时间限制 名下无144平方米以上改善性住房可购买1套,【取消购买第2套房时间限制 长沙优化家庭改善性购房政策】财联社11月24日电，长沙市住建局发布《关于优化本市居民家庭改善性住房政策的通知》，明确在该市购买第2套商品住房，不受首套房网签时间的限制；居民家庭名下商品住房单套面积均不足144平方米的，可购买1套改善性住房（144平方米及以上）。此举旨在因城施策用好政策工具箱，更好支持刚性和改善性住房需求，促进房地产市场平稳健康发展。,2023-11-24
2023-11-24 08:33:40,香港证监会：拟推出中国国债期货合约,财联社11月24日电，香港证监会今天宣布，香港拟推出中国国债期货合约。,2023-11-24
2023-11-24 08:33:25,粤万年青：目前公司没有生产及销售专门治疗支原体肺炎的药品,【粤万年青：目前公司没有生产及销售专门治疗支原体肺炎的药品】财联社11月24日电，粤万年青公告，公司关注到近期出现支原体肺炎等相关市场热点，目前公司没有生产及销售专门治疗支原体肺炎的药品。针对近期出现的支原体肺炎、呼吸道感染情况，预计对公司整体经营业绩不会造成重大影响。,2023-11-24
2023-11-24 08:31:31,龙版传媒：多维边疆知识服务产品数据库暂未实现盈收,【龙版传媒：多维边疆知识服务产品数据库暂未实现盈收】财联社11月24日电，龙版传媒发布股票交易风险提示公告，针对“多维边疆知识服务产品数据库”的有关舆情，经核实，该项目暂未实现盈收。公司未发现其他可能或已经对上市公司股票交易价格产生影响的媒体报道、市场传闻或热点概念事项等，敬请广大投资者注意投资风险。,2023-11-24
2023-11-24 08:28:25,广东：2023年面向在广东消费的居民和游客发放1亿元文旅消费券,【广东：2023年面向在广东消费的居民和游客发放1亿元文旅消费券】财联社11月24日电，广东省印发广东省进一步提振和扩大消费若干措施。其中提出，促进文旅消费。启动“百城百区”金融支持文旅消费行动。2023年面向在广东消费的居民和游客发放1亿元文旅消费券，提供100万张景区优惠门票，派发100万张特价优惠机票和1万间优惠客房，组织1000场文艺演出进景区，开展100场岭南特色重大文旅节事活动。组织开展粤港澳大湾区非遗交流大会、广东省夜间文化和旅游消费促进活动。全面落实带薪休假制度，鼓励错峰休假、弹性作息，促进假日消费。进一步鼓励职工疗休养。,2023-11-24
2023-11-24 08:24:54,广东：加快推进5G网络和千兆光网建设 力争2023年新建4万个5G基站,【广东：加快推进第五代移动通信（5G）网络和千兆光网建设 力争2023年新建4万个5G基站】财联社11月24日电，《广东省进一步提振和扩大消费的若干措施》发布，其中提到，壮大数字消费。加快推进第五代移动通信（5G）网络和千兆光网建设，力争2023年新建4万个5G基站。推动有线电视与IPTV加快超高清家庭智能网关、电视机顶盒部署应用，扩大4K电视收视规模，2023年全省新增4K机顶盒用户不少于50万户。加大优质4K/8K超高清视频内容制作引进力度，支持在重大活动、体育赛事、晚会、演唱会、大型展览等摄录转播采用超高清视频技术，2023年全省新增符合HDR、50帧以上标准的优质4K节目时长不少于30,2023-11-24
2023-11-24 08:23:41,广东：支持广州、深圳结合城中村改造规模化建设保障性租赁住房,【广东：支持广州、深圳结合城中村改造规模化建设保障性租赁住房】财联社11月24日电，广东省印发广东省进一步提振和扩大消费若干措施。其中提出，扩大保障性住房供给。推动重点城市规划建设保障性住房，加快筹建保障性租赁住房，2023年新增筹建保障性租赁住房不少于22万套（间）。支持企事业单位利用自有空闲土地建设保障性租赁住房。鼓励机关事业单位、国有企业等单位将符合安全要求的现有物业改造为保障性租赁住房。简化利用存量土地和房屋改建保障性租赁住房调整规划的手续。支持广州、深圳结合城中村改造规模化建设保障性租赁住房。,2023-11-24
2023-11-24 08:22:56,广东：扩大新能源汽车消费 积极开展2023年新能源汽车下乡活动,【广东：扩大新能源汽车消费 积极开展2023年新能源汽车下乡活动】财联社11月24日电，《广东省进一步提振和扩大消费的若干措施》发布，其中提到，扩大新能源汽车消费。积极开展2023年新能源汽车下乡活动。落实新能源汽车车辆购置税减免优惠政策，鼓励有条件的地区对消费者购置新能源汽车给予补贴。降低新能源汽车用电成本，支持各类已安装独立电表的新能源汽车充换电设施用电，执行工商业用电价格中的两部制电价并执行峰谷分时电价政策，推动居民小区内的充换电设施用电可选择执行居民用电价格中的合表用户电价，并允许其自主选择是否执行峰谷电价政策。到2030年前，对实行两部制电价的集中式充换电设施用电免收需量（容量）电费,2023-11-24
2023-11-24 08:21:03,独家|英伟达推迟H20等AI芯片出货日期 最快2024年1月开始接受预定,【独家|英伟达推迟H20等AI芯片出货日期 最快2024年1月开始接受预定】《科创板日报》24日讯，《科创板日报》记者从产业链人士处了解到，英伟达针对中国区的最新款H20等改良版AI芯片，最快将在2024年1月开始接受预定。此前，该系列芯片预计在11月16日发布，但多名产业链人士告诉《科创板日报》记者，H20等目前还没有货。一名产业链人士称，最新款芯片出货原本就在2024年，目前看批量提供时间是要延迟。另一名产业链人士则表示，相关政策没有完全落实，还需要等待。（记者 张洋洋）,2023-11-24
2023-11-24 08:10:01,香港恒生指数收跌1.96% 恒生科技指数跌2.24%,香港恒生指数收跌1.96%，恒生科技指数跌2.24%。碧桂园跌超7%，比亚迪股份跌超5%，蔚来、哔哩哔哩跌超4%，小米集团、腾讯控股跌超2%；零跑汽车涨超4%。,2023-11-24
2023-11-24 07:34:35,11月24日涨停分析,【11月24日涨停分析】今日共53股涨停，连板股总数16只，14股封板未遂，封板率为79%（不含ST股、退市股及未开板新股）。个股方面，北交所的凯华材料6天5板、志晟信息4板、峆一药业2板，消费电子板块伟时电子4板、惠威科技3板，创投概念股九鼎投资4板，医药股四环生物3板、粤万年青创业板2板，传媒板块龙版传媒3板、中广天择4天3板，汽车产业链的华密新材北交所2板。今日收涨个股917只，收跌个股4030只。,2023-11-24
2023-11-24 07:27:27,外交部：中方将对法、德、意、荷、西、马六国试行免签政策,【外交部：中方将对法、德、意、荷、西、马六国试行免签政策】财联社11月24日电，外交部发言人毛宁11月24日宣布，为便利中外人员往来服务高质量发展和高水平对外开放，中方决定试行扩大单方面免签国家范围，对法国、德国、意大利、荷兰、西班牙、马来西亚6个国家持普通护照人员实行单方面免签政策。2023年12月1日至2024年11月30日期间，上述国家持普通护照人员来华经商、旅游观光、探亲访友和过境不超过15天，可免办签证入境。,2023-11-24
2023-11-24 07:06:59,国务院联防联控机制综合组：预计流感将出现全国冬春季流行高峰,【国务院联防联控机制综合组：预计流感将出现全国冬春季流行高峰】财联社11月24日电，国务院联防联控机制综合组11月17日发布《关于做好冬春季新冠病毒感染及其他重点传染病防控工作的通知》。,2023-11-24
2023-11-24 07:03:31,收评：北证50指数大涨6.5% 逾百只北交所个股涨超10%,【收评：北证50指数大涨6.5% 逾百只北交所个股涨超10%】财联社11月24日电，大盘全天震荡调整，创业板指领跌。北证50指数再度大涨超6%，超20只北交所个股涨停，百股涨超10%，仅4只北交所个股下跌。盘面上，医药股持续活跃，粤万年青、鲁抗医药、特一药业、联环药业涨停。预制菜概念股集体走强，国联水产涨超10%，惠发食品、中央商场等涨停。除此外市场热点匮乏，多数板块冲高回落。下跌方面，华为概念股集体调整，彩讯股份等跌超5%。此外高位股继续退潮，圣龙股份、引力传媒多股跌停。总体上个股跌多涨少，全市场超4000只个股下跌。沪深两市今日成交额8133亿，较上个交易日缩量109亿。板块方面，中药、流,2023-11-24
2023-11-24 06:51:25,郭台铭宣布退选,"【郭台铭宣布退选：选择成全 是我能够奉献给故乡全部的爱】财联社11月24日电，2024年台湾地区领导人选举登记今天（24日）截止，以逾90万连署获得参选资格的台湾鸿海创办人郭台铭，今天中午在脸书发表一张退选宣言。他在声明中说，“人退，志不退”，在接下来的选战中支持完成“政权”轮替。

郭台铭在声明中指出，在世界的商业战场上，他从来不曾低头，在疼惜台湾人这个关卡上，他始终放不下。如果没有人愿意弯腰，对期待“政权”轮替的台湾人来说，情何以堪？郭台铭表示，成大事者不计毁誉，郭台铭或许可以被人遗忘，但为台湾的未来，选择成全，已是他能够奉献给故乡全部的爱。郭台铭说：“人退，志不退；STOP（暂停），RE",2023-11-24
2023-11-24 06:21:25,朱鹤新同志任中国人民银行党委委员、国家外汇管理局党组书记,【朱鹤新同志任中国人民银行党委委员、国家外汇管理局党组书记】财联社11月24日电，国家外汇管理局11月24日下午召开干部会议。中央组织部有关负责同志宣布了中央决定：朱鹤新同志任中国人民银行党委委员、国家外汇管理局党组书记。免去潘功胜同志的国家外汇管理局党组书记职务。,2023-11-24
2023-11-24 05:34:40,北证50涨超6% 近30股涨超20%,【北证50涨超6% 近30股涨超20%】财联社11月24日电，北交所个股持续活跃，北证50指数涨超6%。凯华材料6天5板大涨360%，志晟信息4连板，华密新材、峆一药业2连板，迅安科技、驰诚股份、格利尔等十余股涨停，北交所232股中近30股涨超20%。,2023-11-24
2023-11-24 05:30:07,惠威科技午后上演“地天板”,【惠威科技午后上演“地天板”】财联社11月24日电，智能耳机概念股惠威科技上演“地天板”，成交金额超5亿，该股此前2连板，早盘一度跌停。,2023-11-24
2023-11-24 04:39:55,传三家顶尖量化私募涉案被查 “涉谣”当事人公开道歉,【传三家顶尖量化私募涉案被查 “涉谣”当事人公开道歉】财联社11月24日电，近日，有传言称三家顶尖量化私募涉嫌贪腐案件，被查封账户、暂停备案、停发工资，个别私募甚至已跑路。记者从知情人士处获悉，三家机构均已报警处理，造谣方已被找到。截至发稿，当事人已通过朋友圈致歉称，“基于网络传闻，本人出于受托责任，出于对客户负责的考量，在某30人同学小群中，对传闻进行了内部讨论，并且在后续讨论中请大家不传谣不信谣。但是，相关信息被三方人员断章取义后，恶意扩散传播，对当事公司造成了不良影响。本人特此声明，相关聊天记录中的信息均未经证实，请大家不信谣，不传谣，尊重事实。对于给相关公司和行业带来的困扰，本,2023-11-24
2023-11-24 03:49:38,11月24日午间涨停分析,【11月24日午间涨停分析】今日午盘两市共36股涨停，连板股总数14只，14股封板未遂，封板率为72%（不含ST股、退市股及未开板新股）。个股方面，北交所的凯华材料6天5板、志晟信息4板，汽车产业链的伟时电子4板、华密新材北交所2板，创投概念股九鼎投资4板。,2023-11-24
2023-11-24 03:33:43,午评：创业板指低开低走跌超1% 北向资金半日净卖出超70亿,【午评：创业板指低开低走跌超1% 北向资金半日净卖出超70亿】财联社11月24日电，市场早盘震荡调整，创业板指领跌。北证50指数再度拉升涨超4%，10股30CM涨停，仅1只北交所个股下跌。盘面上，预制菜概念股集体走强，惠发食品、中央商场等涨停。流感概念股继续活跃，粤万年青、鲁抗医药、联环药业涨停。房地产板块一度冲高，大龙地产5连板。创投概念股盘中异动，九鼎投资4连板。下跌方面，华为概念股集体调整，彩讯股份等跌超5%。此外高位股继续退潮，圣龙股份、引力传媒等大跌。总体上个股跌多涨少，全市场超4000只个股下跌。沪深两市今日成交额5153亿，较上个交易日缩量68亿。板块方面，预制菜、中药、猪肉、流,2023-11-24
