时间,标题,简讯,date
2023-09-25 09:30:48,北向资金今日大幅净卖出80.39亿元 三花智控遭净卖出3.45亿元,北向资金今日大幅净卖出80.39亿元。三花智控、顺丰控股、中国平安分别获净卖出3.45亿元、2.44亿元、1.79亿元。隆基绿能净买入额居首，金额为2.51亿元。,2023-09-25
2023-09-25 09:12:01,四连板精伦电子：目前在新型工业化方面尚未形成销售和服务收入,【四连板精伦电子：目前在新型工业化方面尚未形成销售和服务收入】财联社9月25日电，精伦电子发布股票异动公告，近期关注到有市场传闻将公司与新型工业化概念股票相关联。公司目前在上述方面尚未形成销售和服务收入。经公司自查，公司及控股子公司主营业务为智能制造类产品、商用智能终端类产品和软件与信息服务类产品，未发生变化。市场环境或行业政策没有发生重大变化，不存在应披露而未披露的重大信息。,2023-09-25
2023-09-25 09:03:07,,习近平在浙江考察时强调，始终干在实处、走在前列、勇立潮头，奋力谱写中国式现代化浙江新篇章。返京途中在山东枣庄考察。,2023-09-25
2023-09-25 08:45:17,6天4板丰华股份：与华为没有业务往来 不是华为的供应商,【6天4板丰华股份：与华为没有业务往来 不是华为的供应商】财联社9月25日电，丰华股份公告，公司近期关注到有媒体将公司列为华为概念股，经公司自查，公司为汽车零部件企业二级供应商，不是华为的供应商，与华为无任何接触，与华为没有业务往来。公司有镁合金汽车方向盘骨架产品通过汽车总成一级供应商终端销售给问界车型，公司2022年度实现营业收入1.52亿元，该产品占公司营业收入的比例不足1%，对公司业绩没有重大影响。,2023-09-25
2023-09-25 08:30:40,鸿蒙原生应用全面启动,【鸿蒙原生应用全面启动】《科创板日报》25日讯，余承东表示，鸿蒙原生应用全面启动，华为已培养数百万鸿蒙人才，将投入百亿资金支持伙伴发展，全面覆盖18个领域应用，为消费者带来更流畅、更智能、更安全的鸿蒙原生应用体验。,2023-09-25
2023-09-25 08:28:33,华为将发布首款轿车智界S7 余承东：各个规格上超越Model S,【华为将发布首款轿车智界S7 余承东：各个规格上超越Model S】财联社9月25日电，在华为秋季全场景新品发布会上，华为宣布将于11月发布首款轿车智界S7。华为终端BG CEO余承东表示，智界S7将在各个规格上超越Model S。此外，华为将在12月发布问界M9，余承东称这将是“1000万以内最好的SUV”。,2023-09-25
2023-09-25 08:09:11,香港恒生指数收跌1.82% 恒生科技指数跌2.72%,香港恒生指数收跌1.82%，恒生科技指数跌2.72%。恒大汽车跌超22%，中国恒大跌超21%，远洋集团跌超11%，融创中国跌超10%，碧桂园、理想汽车跌超7%，蔚来跌超4%。,2023-09-25
2023-09-25 07:25:32,9月25日涨停分析,【9月25日涨停分析】今日共27股涨停，连板股总数11只，14股封板未遂，封板率为66%（不含ST股、退市股及未开板新股）。个股方面，华为产业链集体爆发，华为消费电子方面捷荣技术19天14板、卓翼科技3天2板，华为汽车概念股丰华股份6天4板、三联锻造3板、铭科精技6天3板，华为算力板块华脉科技8天4板、剑桥科技2板、远东传动4天2板，新型工业化概念股精伦电子4板，机器人板块科力尔6天3板、冀凯股份6天3板，减肥药概念股德展健康4天3板。今日收涨个股1596只，收跌个股3336只。,2023-09-25
2023-09-25 07:10:27,华为发布全新超高端品牌“非凡大师” 刘德华担任品牌大使,【华为发布全新超高端品牌“非凡大师” 刘德华担任品牌大使】财联社9月25日电，华为秋季全场景新品发布会9月25日在深圳举行，华为常务董事、终端BG CEO、智能汽车解决方案BU董事长余承东宣布，华为发布全新超高端品牌ULTIMATE DESIGN非凡大师。他表示，历经多年沉淀，华为推出极致美学、极致工艺、极致创新的集大成者，从PORSCHE DESIGN到ULTIMATE DESIGN，品牌实现全面升级。刘德华现场出席发布会，担任华为Mate 60 RS非凡大师品牌大使。,2023-09-25
2023-09-25 07:03:22,北向资金今日净卖出80亿元,【北向资金今日净卖出80亿元】财联社9月25日电，北向资金今日净卖出80.39亿元，其中，沪股通净卖出42.43亿元，深股通净卖出37.96亿元。,2023-09-25
2023-09-25 07:02:24,收评：沪指震荡收跌0.54% 减肥药概念全天强势,【收评：沪指震荡收跌0.54% 减肥药概念全天强势】财联社9月25日电，大盘全天震荡调整，三大股指均小幅收跌。盘面上，机器人板块早盘拉升，德恩精工、科力尔、恒为科技、长青科技等涨停。新型工业化板块走强，德恩精工、亚威股份、精伦电子、天永智能涨停。减肥药板块持续大涨，德展健康、百花医药、丰原药业涨停。华为产业链持续活跃，捷荣技术19天14板，荣联科技5天3板，高斯贝尔、华脉科技等涨停。下跌方面，ST板块集体退潮，*ST泛海、*ST西发等超20家成分股跌停。大金融板块全天低迷，太平洋、华创云信、首创证券、南华期货等跌幅靠前。总体上个股跌多涨少，两市近3300股下跌。沪深两市今日成交额7129亿，较,2023-09-25
2023-09-25 06:56:50,,财联社9月25日电，集运指数（欧线）期货主力合约跌超5%，报835.9点。,2023-09-25
2023-09-25 06:42:33,余承东：华为Mate 60系列正加班加点紧急生产,【余承东：华为Mate 60系列正加班加点紧急生产】财联社9月25日电，在9月25日举行的华为秋季全场景新品发布会上，华为常务董事、终端BG CEO、智能汽车解决方案BU董事长余承东发表演讲。余承东表示，华为Mate 60系列开启先锋计划以来，广受消费者喜爱，目前正在加班加点紧急生产。HarmonyOS 4目前升级设备数达6000万，每天增加120万用户。,2023-09-25
2023-09-25 05:30:13,北交所：投资者积极入市 逾一半科创板投资者已开通北交所权限,【北交所：投资者积极入市 逾一半科创板投资者已开通北交所权限】财联社9月25日电，记者9月25日从业内获悉，北京证券交易所近日在业内通报了北交所深改投资者入市工作情况。据悉，北交所近日面向重点券商开展改革调研活动，详细了解券商是否严格落实投资者适当性改革工作要求、投资者开户情况以及宣传改革内容的有益经验做法等，并在业内通报了三点投资者动员有益经验。北交所表示，改革效应良好，投资者积极入市。北交所投资者适当性改革落地以来，累计新增开通北交所权限账户数为254471户(截至9月15日) ；逾一半科创板投资者账户已开通北交所权限。,2023-09-25
2023-09-25 05:13:23,华为概念再度走高 鸿蒙方向领涨,【华为概念再度走高 鸿蒙方向领涨】财联社9月25日电，以鸿蒙为首的华为概念股午后走高，诚迈科技涨超12%，恒为科技此前涨停，软通动力、润和软件、菲菱科思、熙菱信息、四川九洲等跟涨。消息面上，今日下午，华为秋季全场景新品发布会将在深圳举行。据了解，本次发布会上，鸿蒙操作系统有望迎来重大进展，系统底座全线自研、去掉了传统的 AOSP 代码、仅支持鸿蒙内核和鸿蒙系统应用的HarmonyOS NEXT 将披露更多细节，面向更多开发者开放。,2023-09-25
2023-09-25 04:29:57,9月25日午间涨停分析,【9月25日午间涨停分析】今日午盘两市共22股涨停，连板股总数10只，10股封板未遂，封板率为69%（不含ST股、退市股及未开板新股）。个股方面，华为产业链的捷荣技术19天14板、三联锻造3板、嘉环科技2板，新型工业化板块精伦电子4板、剑桥科技2板，机器人概念股科力尔6天3板、恒为科技2板，减肥药板块德展健康4天3板。,2023-09-25
2023-09-25 03:33:12,午评：沪指震荡调整跌0.39% 北向资金半日净卖出超60亿,【午评：沪指震荡调整跌0.39% 北向资金半日净卖出超60亿】财联社9月25日电，市场早盘震荡调整，三大指数均小幅下跌。盘面上，减肥药概念股持续活跃，常山药业涨超15%，德展健康、百花医药涨停。新型工业化概念股开盘大涨，德恩精工、亚威股份、精伦电子涨停。光刻机概念股盘中反弹，蓝英装备、张江高科涨超5%。下跌方面，ST板块展开调整，*ST洲际、*ST天沃等十余股跌停。券商股震荡走弱，华创云信跌超5%。总体上个股跌多涨少，两市超3400只个股下跌。沪深两市今日成交额4645亿，较上个交易日放量193亿。板块方面，减肥药、新型工业化、光刻机、创新药等板块涨幅居前，房地产、证券、ST板块、小金属等板块,2023-09-25
2023-09-25 02:17:17,华为概念股持续活跃 捷荣技术20个交易日涨超3倍,【华为概念股持续活跃 捷荣技术触及涨停】财联社9月25日电，华为概念股盘中持续活跃，捷荣技术再度触及涨停，此外远东传动、科力尔、恒为科技、海得控制等涨停。消息面上，华为将于今日下午2:30举行华为秋季全场景新品发布会。,2023-09-25
2023-09-25 01:43:08,,财联社9月25日电，富时中国A50指数期货跌幅扩大至1%。,2023-09-25
2023-09-25 01:27:36,新型工业化概念开盘大涨 精伦电子4连板,【新型工业化概念开盘大涨 精伦电子4连板】新型工业化概念开盘大涨，工业互联网、工业母机方向领涨，精伦电子一字涨停晋级4连板，剑桥科技、恒为科技竞价涨停，禾川科技、德恩精工、鼎捷软件、赛摩智能等高开超6%。消息面上，全国新型工业化推进大会9月22日至23日在京召开，会议要求把高质量发展的要求贯穿新型工业化全过程，把建设制造强国同发展数字经济、产业信息化等有机结合，为中国式现代化构筑强大物质技术基础。,2023-09-25
2023-09-25 01:27:16,竞价看龙头：精伦电子一字涨停晋级4连板,【竞价看龙头：精伦电子一字涨停晋级4连板】财联社9月25日电，市场焦点股捷荣技术（18天13板）高开5.56%，工业互联网概念股精伦电子（3板）竞价涨停，华为产业链的丰华股份（5天3板）高开9.88%、三联锻造（2板）竞价涨停，光通信板块华脉科技（2板）高开7.51%、太辰光（创业板首板）高开6.20%、天孚通信（创业板首板）高开1.06%，医药股德展健康（3天2板）高开4.37%，AI应用端的昆仑万维（创业板首板）低开0.71%。,2023-09-25
2023-09-25 01:25:14,三大指数开盘涨跌不一,【三大指数开盘涨跌不一】财联社9月25日电，沪指低开0.04%，深成指高开0.02%，创业板指高开0.10%，工业物联网、数字孪生、富士康系等板块指数涨幅居前，林业、有色·钼、阿尔兹海默等板块指数跌幅居前。,2023-09-25
2023-09-25 01:21:45,央行公开市场净投放1350亿元,央行今日开展3190亿元人民币14天期逆回购操作，中标利率1.95%，与此前持平。,2023-09-25
2023-09-25 01:21:03,恒生指数开盘跌0.06% 中国奥园复牌跌超69%,财联社9月25日电，香港恒生指数开盘跌0.06%。恒生科技指数跌0.38%。中国奥园复牌跌超69%。,2023-09-25
2023-09-25 00:13:05,财联社9月25日早间新闻精选,"【财联社9月25日早间新闻精选】
1、习近平近日就推进新型工业化作出重要指示指出，把高质量发展的要求贯穿新型工业化全过程，把建设制造强国同发展数字经济、产业信息化等有机结合，为中国式现代化构筑强大物质技术基础。
2、财联社记者从多家券商、量化私募获悉，监管近期下发通知，要求券商针对程序化交易制定落实方案。有量化私募人士表示，监管当前关注点侧重在于市场上是否存在净做空的行为。
3、中美双方商定，成立经济领域工作组，包括“经济工作组”和“金融工作组”。两个工作组将定期、不定期举行会议，就经济、金融领域相关问题加强沟通和交流。
4、当地时间9月22日，美国负责经济增长和环境事务的副国务卿何塞·费尔南",2023-09-25
2023-09-24 23:57:48,投资日历：周一资本市场大事提醒,"【投资日历：周一资本市场大事提醒】
①今日暂无新股申购。
②华为秋季全场景新品发布会将于9月25日举行，会上将发布华为MatePad Pro 13.2英寸平板电脑、FreeBuds Pro 3耳机等新品。
③第十次中欧经贸高层对话将于9月25日在北京举行。
④自9月25日起，银行将开始下调存量首套住房商业性个人住房贷款利率水平。
⑤首届2023全球可持续交通高峰论坛将于9月25日至26日在北京举办。
⑥首届全球辽商大会将于9月25日至27日在沈阳举办。
⑦2023北京微电子国际研讨会将于9月25日至27日在北京举办。
⑧国际原子能机构（IAEA）第67届大会将于9月25日至29日举行。
⑨今日",2023-09-25
2023-09-24 22:56:49,国资委出台一揽子政策 推进央企发展战新产业,【国资委将出台一揽子政策 推进央企发展战新产业】财联社9月25日电，推进新一轮国企改革深化提升行动新政策新举措正在陆续落地。日前，记者从国务院国资委获悉，国资委已经开展了一系列工作以推进中央企业加快发展战略性新兴产业，包括出台一揽子支持政策，筹设专项基金等。为加快建设世界一流企业，国资委将研究细化中央企业价值创造评价指标。为检验中央企业战新产业发展成效，“中央企业战略性新兴产业发展指数”也于近日启动。,2023-09-25
2023-09-24 22:50:15,提醒：今日起存量首套房贷利率批量下调 无需申请,【提醒：今日起存量首套房贷利率批量下调 无需申请】财联社9月25日电，根据中国人民银行、国家金融监督管理总局发布的通知，自2023年9月25日起，存量首套住房商业性个人住房贷款的借款人可向承贷金融机构提出申请，由该金融机构新发放贷款置换存量首套住房商业性个人住房贷款。此次调整范围为首套住房贷款、二套转首套，以及公积金组合贷中的商业性个人住房贷款。目前多家银行已经出台实施细则，对常见问题进行释疑。总体来看，调整分为两类情形：首套房和二套转首套。对于首套房贷利率调整，客户将不需要任何操作，银行将主动批量调整。 通过多家银行发布的细则来看，对于“二套转首套”的情况，则需要借款人主动向银行提出申请。全,2023-09-25
