时间,标题,简讯,date
2023-12-15 09:42:55,3连板福莱新材：截至目前没有“传感器”相关业务的收入、利润,【3连板福莱新材：截至目前没有“传感器”相关业务的收入、利润】财联社12月15日电，福莱新材披露风险提示公告，公司关注到有关媒体将公司列为“传感器”概念，公司主营业务为广告喷墨打印材料、标签标识印刷材料、电子级功能材料、新型薄膜材料、胶粘材料等工业消费品及高端智能装备。截至目前没有“传感器”相关业务的收入、利润。,2023-12-15
2023-12-15 09:40:37,财联社2023年十大海外新闻,"【财联社2023年十大海外新闻】波澜壮阔的2023年即将结束。时至岁末，财联社将连续第二年推出年度海外十大新闻评选活动，记录世界财经领域的关键时刻。以下是经过多轮筛选，我们评选出的2023年十大海外新闻：
NO.1：AI聊天机器人ChatGPT爆火出圈 人工智能时代开启
NO.2：美联储全年加息100基点 加息周期幅度和力度超预期 但已至尾声
NO.3：人民币国际化加速 超越欧元成为全球第二大贸易融资货币
NO.4：新一轮巴以冲突爆发 以军进攻加沙
NO.5：硅谷银行破产 百年瑞信倒下 美国银行业危机扩散全球
NO.6：金砖国家宣布扩员 沙特等六国获邀加入
NO.7：印度今年超越中国成为世界人",2023-12-15
2023-12-15 09:31:21,北向资金今日净卖出41.66亿元 中兴通讯遭净卖出2.93亿元,北向资金今日净卖出41.66亿元。中兴通讯、宁德时代、中国平安分别获净卖出2.93亿元、1.98亿元、1.86亿元。贵州茅台净买入额居首，金额为5.79亿元。,2023-12-15
2023-12-15 09:28:39,中文传媒：筹划购买控股股东旗下资产 12月18日起停牌,【中文传媒：筹划购买控股股东旗下资产 12月18日起停牌】财联社12月15日电，中文传媒公告，公司正在筹划以发行股份及支付现金的方式，向控股股东江西出版集团购买江西教育传媒集团有限公司（简称“江教传媒”）100%股权、江西高校出版社有限责任公司（简称“高校出版社”）51%股权。交易完成后，江教传媒、高校出版社将成为公司的全资子公司。公司股票12月18日开市停牌，预计停牌不超过5个交易日。,2023-12-15
2023-12-15 09:19:30,国家外汇局：2024年有序扩大外汇领域高水平对外开放 支持上海、香港国际金融中心建设和区域开放创新,【国家外汇局：2024年有序扩大外汇领域高水平对外开放 支持上海、香港国际金融中心建设和区域开放创新】财联社12月15日电，国家外汇管理局党组书记、局长朱鹤新同志日前主持召开党组（扩大）会议，传达学习中央经济工作会议精神，研究部署贯彻落实措施。会议强调，2024年重点抓好以下工作：一是有序扩大外汇领域高水平对外开放。加大外汇便利化政策和服务供给，支持贸易新业态新模式规范发展，优化跨国公司跨境资金集中运营管理，持续提升跨境贸易和投融资便利化水平，助力加快培育外贸新动能，巩固外贸外资基本盘。持续完善企业汇率风险管理服务，推动银行建立健全服务企业汇率风险管理长效机制。稳步扩大跨境贸易投资高水平开放试,2023-12-15
2023-12-15 09:14:26,社保基金会：持续加大对现代化产业体系特别是关系国计民生的重要行业和领域的投资力度 支持资本市场稳预期、稳信心,【社保基金会：持续加大对现代化产业体系特别是关系国计民生的重要行业和领域的投资力度】社保基金会党组召开会议传达学习中央经济工作会议精神，会议强调，一是要持续深入学习贯彻习近平总书记重要讲话和中央经济工作会议精神，深刻领会党中央对经济形势的科学判断，进一步增强信心和底气，优化完善投资管理模式，稳健审慎抓好基金投资运营，更好统筹高质量发展和高水平安全，有效防范化解风险，牢牢守住基金安全底线。二是要胸怀“国之大者”，积极发挥社保基金的优势和作用，持续加大对现代化产业体系特别是关系国计民生的重要行业和领域的投资力度，支持实体经济提质增效，支持资本市场稳预期、稳信心，为加快构建新发展格局、扎实推动高质量,2023-12-15
2023-12-15 09:12:46,中国证券业协会召开会议 与会专家建议明年中央财政可适度提高赤字率,中证协召开2023年第四季度证券基金行业首席经济学家例会。与会专家建议，2024年中央财政可适度提高赤字率水平，提质增效，促进提振内需和市场信心，货币政策应更加注重总量、结构、节奏三者的协调。,2023-12-15
2023-12-15 09:05:07,国联集团成为民生证券主要股东 已获证监会核准,"【国联集团成为民生证券主要股东 已获证监会核准】据证监会官网，证监会核准无锡市国联发展（集团）有限公司成为民生证券主要股东，国联集团依法受让民生证券3,470,666,700股股份（占公司股份总数30.30%）。双方应当在30个工作日内，办理股权的变更手续。证监会表示，民生证券应当会同国联证券、国联集团按照报送证监会的初步整合方案确定的方向、时间表，稳妥有序推进公司与国联证券的整合工作。（财联社记者 林坚）",2023-12-15
2023-12-15 08:48:53,央行：稳慎扎实推进人民币国际化 稳步扩大金融市场制度型开放,【央行：稳慎扎实推进人民币国际化 稳步扩大金融市场制度型开放】财联社12月15日电，中国人民银行党委12月15日召开扩大会议，传达学习中央经济工作会议精神，研究部署贯彻落实工作。会议强调，持续深化金融改革开放。稳慎扎实推进人民币国际化，完善境外人民币市场建设，提升跨境人民币业务服务实体经济的能力。深化外汇领域改革开放，促进贸易和投融资便利化。稳步扩大金融市场制度型开放，拓展境内外金融市场互联互通。积极参与国际金融治理和合作，务实做好中美、中欧金融工作组工作，提升我国在重大国际金融规则、标准制定中的话语权和影响力。,2023-12-15
2023-12-15 08:48:22,央行：稳妥有效防范化解重点领域金融风险 加快金融稳定保障基金建设,【央行：稳妥有效防范化解重点领域金融风险 加快金融稳定保障基金建设】财联社12月15日电，中国人民银行党委12月15日召开扩大会议，传达学习中央经济工作会议精神，研究部署贯彻落实工作。会议强调，稳妥有效防范化解重点领域金融风险。按照中央部署，指导金融机构按照依法合规、平等协商的原则，稳妥化解融资平台存量债务风险，严格控制新增债务，健全债务风险防范长效机制。配合地方政府和有关部门稳妥做好重点区域和重点机构风险防范化解工作。完善金融风险防范、预警和处置机制，强化存款保险职能，提升金融风险早期纠正工作的标准化和权威性。推动金融稳定立法，加快金融稳定保障基金建设，牢牢守住不发生系统性风险的底线。,2023-12-15
2023-12-15 08:46:51,央行：保持流动性合理充裕 社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配,【央行：保持流动性合理充裕 社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配】财联社12月15日电，中国人民银行党委召开扩大会议。会议强调，综合运用多种货币政策工具，保持流动性合理充裕，社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配。加大逆周期和跨周期调节，引导信贷合理增长、均衡投放，提升金融对实体经济支持质效。继续深化利率市场化改革，促进社会综合融资成本稳中有降。积极盘活被低效占用的金融资源，提高资金使用效率。继续完善以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，保持人民币汇率在合理均衡水平上的基本稳定。,2023-12-15
2023-12-15 08:46:12,央行：加大对重大战略、重点领域和薄弱环节的支持力度 一视同仁满足不同所有制房地产企业合理融资需求,【央行：加大对重大战略、重点领域和薄弱环节的支持力度 一视同仁满足不同所有制房地产企业合理融资需求】财联社12月15日电，中国人民银行党委12月15日召开扩大会议，传达学习中央经济工作会议精神，研究部署贯彻落实工作。会议强调，加大对重大战略、重点领域和薄弱环节的支持力度。发挥好货币政策工具总量和结构双重功能，引导金融机构加大对科技创新、绿色转型、普惠小微、数字经济等方面的支持力度，做好科技金融、绿色金融、普惠金融、养老金融、数字金融“五篇大文章”。持续做好支持民营经济发展壮大金融服务。因城施策精准实施好差别化住房信贷政策，更好支持刚性和改善性住房需求，一视同仁满足不同所有制房地产企业合理融资需,2023-12-15
2023-12-15 08:45:33,央行：明年加大宏观调控力度 保持货币政策的稳健性,央行党委召开扩大会议，传达学习中央经济工作会议精神，研究部署贯彻落实工作。会议强调，做好明年的经济金融工作，坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，加大宏观调控力度，保持货币政策的稳健性，防范化解金融风险，深化金融改革开放，切实增强经济活力，改善社会预期，巩固和增强经济回升向好态势，持续推动经济实现质的有效提升和量的合理增长。,2023-12-15
2023-12-15 08:37:08,外汇交易中心：延长银行间外币对及外币货币市场交易时间,外汇交易中心：银行间外币对及外币货币市场交易时间由7:00-23:30调整至为7:00-次日3:00。,2023-12-15
2023-12-15 08:26:21,离岸人民币兑美元时隔6个月首次升破7.10,财联社12月15日电，离岸人民币兑美元升破7.10，日内涨近200点。,2023-12-15
2023-12-15 08:24:41,英特尔首款AI PC处理器发布 亿道信息10天4板 10余家上市公司回应AI PC相关业务及和英特尔、联想合作具体情况,【英特尔首款AI PC处理器发布 亿道信息10天4板 10余家上市公司回应AI PC相关业务及和英特尔、联想合作具体情况】财联社12月15日电，英特尔发布首款AI PC处理器，此前联想集团全球首度展示AI PC并将在明年9月份左右正式上市销售。A股方面，AI PC处于项目硬件研发和底层软件阶段并且和英特尔合作的亿道信息收盘10天4板。据财联社不完全统计，截至发稿，包括顺络电子、亿道信息、格林精密、景旺电子、华勤技术、智微智能、闻泰科技、奕东电子、春秋电子、飞荣达、宜安科技、信音电子、翰博高新和英力股份在内的14家上市公司回应AI PC相关业务及和英特尔、联想合作PC业务具体情况。,2023-12-15
2023-12-15 08:09:58,香港恒生指数收涨2.38% 恒生科技指数涨2.22%,香港恒生指数收涨2.38%，恒生科技指数涨2.22%。融创中国涨超16%，京东集团、蔚来涨近7%，赣锋锂业、龙湖集团涨超6%，招商银行涨超5%；东方甄选跌超5%，零跑汽车跌超3%。,2023-12-15
2023-12-15 08:04:37,财政部：1-11月累计全国一般公共预算收入200131亿元 同比增长7.9%,财政部：1-11月累计，全国一般公共预算收入200131亿元，同比增长7.9%。其中，税收收入168420亿元，同比增长10.2%；非税收入31711亿元，同比下降3%。分中央和地方看，中央一般公共预算收入91692亿元，同比增长6.9%；地方一般公共预算本级收入108439亿元，同比增长8.7%。 ,2023-12-15
2023-12-15 07:45:06,12月15日涨停分析,【12月15日涨停分析】今日共45股涨停，连板股总数15只，15股封板未遂，封板率为75%（不含ST股、退市股及未开板新股）。个股方面，传媒股引力传媒22天13板、中广天择19天10板、出版传媒8天4板，国企改革板块南宁百货5板、上海建科7天5板、音飞储存4板，抗寒潮概念股南京公用6天4板、京能热力3板、云维股份3板，机器人传感器的福莱新材3板，AI玩具概念的实丰文化5天3板。今日收涨个股1498只，收跌个股3394只。,2023-12-15
2023-12-15 07:42:07,美国财长耶伦呼吁中国转变经济政策 外交部回应,"【美国财长耶伦呼吁中国转变经济政策 外交部回应】财联社12月15日电，外交部发言人毛宁主持例行记者会。法新社记者提问，美国财长耶伦昨天呼吁中国转变经济政策，她说国有企业作用过大会限制增长，安全机构作用过大会阻碍投资。中方对此有何评论？

毛宁表示，中方始终认为发展健康、稳定的中美经贸关系有利于中美两国，也有利于世界。我们愿意同美方秉持相互尊重、和平共处、合作共赢的原则，落实好中美元首旧金山会晤达成的共识，共同推动双边经贸关系健康稳定发展。毛宁指出，我们也希望美方能够言行一致，不要一边重申要同中方合作，不寻求同中方“脱钩”，一边又不断地对中国企业挥舞制裁的“大棒”。",2023-12-15
2023-12-15 07:26:55,七部门：支持人工智能企业研发视听应用大模型,【七部门：支持人工智能企业研发视听应用大模型】财联社12月15日电，工业和信息化部等七部门印发《关于加快推进视听电子产业高质量发展的指导意见》。其中提出，支持彩电龙头企业丰富产品矩阵，完善产业链条，开拓海外市场，持续提升生态主导力，引领行业发展。鼓励音箱、耳机、麦克风代工企业发展自有品牌，提升产品附加值和行业影响力。加快培育商用显示、车载视听、音视频领域的专精特新“小巨人”、制造业单项冠军。支持骨干企业做大做强，支持人工智能企业研发视听应用大模型。推动企业建立先进质量管理体系，开展质量管理能力评价，激励企业向卓越质量攀升。,2023-12-15
2023-12-15 07:08:04,近期股价异动 四川金顶收到上交所监管工作函,【近期股价异动 四川金顶收到上交所监管工作函】财联社12月15日电，四川金顶收到上交所监管工作函，对近期股价异常波动情况提出监管要求，涉及对象为上市公司。,2023-12-15
2023-12-15 07:03:05,收评：沪指冲高回落跌0.56% 北向资金午后大幅流出,【收评：沪指冲高回落跌0.56% 北向资金午后大幅流出】财联社12月15日电，大盘全天冲高回落，三大指数均收跌，创业板指领跌。盘面上，传媒股集体大涨，奥飞娱乐、元隆雅图、中广天择、出版传媒等多股涨停。房地产板块开盘走强，京能置业、上实发展、大龙地产涨停。国企改革概念股继续活跃，林海股份、音飞储存、龙头股份等涨停。跨境电商概念股尾盘异动，跨境通、南京电商涨停。下跌方面，医药股集体调整，通化金马跌停。总体上个股跌多涨少，全市场超3400只个股下跌。沪深两市今日成交额7332亿，较上个交易日缩量38亿。板块方面，短剧、电商、传媒、房地产等板块涨幅居前，创新药、中友好、医药商业、CPO等板块跌幅居前。,2023-12-15
2023-12-15 06:52:18,国家能源局：11月份全社会用电量同比增长11.6%,【国家能源局：11月份全社会用电量同比增长11.6%】财联社12月15日电，国家能源局12月15日发布11月份全社会用电量等数据。11月份，全社会用电量7630亿千瓦时，同比增长11.6%。分产业看，第一产业用电量96亿千瓦时，同比增长12.2%；第二产业用电量5277亿千瓦时，同比增长9.8%；第三产业用电量1321亿千瓦时，同比增长20.9%；城乡居民生活用电量936亿千瓦时，同比增长10.0%。1-11月，全社会用电量累计83678亿千瓦时，同比增长6.3%。分产业看，第一产业用电量1173亿千瓦时，同比增长11.5%；第二产业用电量55179亿千瓦时，同比增长6.1%；第三产业用电量1,2023-12-15
2023-12-15 06:38:42,外汇管理局：进一步便利经常项目外汇资金收付,【外汇管理局：进一步便利经常项目外汇资金收付】财联社12月15日电，国家外汇管理局发布《关于扩大跨境贸易投资高水平开放试点的通知》。其中提出，进一步便利经常项目外汇资金收付。试点地区符合条件的审慎合规银行（以下简称审慎合规银行）可按照“了解客户、了解业务、尽职审查”原则为试点优质企业办理经常项目外汇收支业务；对于单笔等值5万美元以上的服务贸易等项目外汇支出，可事后核验《服务贸易等项目对外支付税务备案表》。支持银行优化新型国际贸易结算。鼓励试点地区审慎合规银行创新金融服务，自主办理试点优质企业真实合规的新型国际贸易外汇收支业务。,2023-12-15
2023-12-15 06:38:24,国家外汇局：在上海市、江苏省、广东省、北京市、浙江省、海南省全域扩大实施跨境贸易投资高水平开放政策试点,"【国家外汇局：在上海市、江苏省、广东省、北京市、浙江省、海南省全域扩大实施跨境贸易投资高水平开放政策试点】财联社12月15日电，国家外汇管理局决定在上海市、江苏省、广东省（含深圳市）、北京市、浙江省（含宁波市）、海南省全域扩大实施跨境贸易投资高水平开放政策试点，便利更多经营主体合规办理跨境贸易投资业务，以高水平开放促进高质量发展。现就有关事项通知如下：

一、进一步便利经常项目外汇资金收付。试点地区符合条件的审慎合规银行（以下简称审慎合规银行）可按照“了解客户、了解业务、尽职审查”原则为试点优质企业办理经常项目外汇收支业务；对于单笔等值5万美元以上的服务贸易等项目外汇支出，可事后核验《服务贸易",2023-12-15
2023-12-15 04:33:15,北京地铁昌平线事故：515人送医院检查 其中骨折102人,"【北京地铁昌平线事故：515人送医院检查 其中骨折102人】据北京市交通委消息，12月14日18时57分，地铁昌平线西二旗至生命科学园上行区间，两辆列车发生追尾事故，造成部分乘客受伤。事故发生后，北京市委市政府成立现场事故处置领导小组，交通、消防、卫健、公安、应急等部门和属地政府迅速响应，全力以赴抢险救援，转运伤员，转移乘客。14日23时许，人员转运完毕，现场处置工作基本结束，共有515人送医院检查，其中骨折102人，无人员死亡。截至今晨6时，423人已离院，25人留观，67人住院治疗。

据初步调查，事故原因为雪天轨滑导致前车信号降级，紧急制动停车，后车因所在区段位于下坡地段，雪天导致列车滑",2023-12-15
2023-12-15 04:31:17,圣湘生物：没有参与科华生物股权受让的计划,【圣湘生物：没有参与科华生物股权受让的计划】圣湘生物负责人今日回应蓝鲸记者称，没有考虑参与本次科华生物的股权受让。小财注：格力地产昨晚公告称全资子公司珠海保联拟通过公开征集受让方的方式协议转让其参股企业科华生物5%的股份。2021年5月，圣湘生物曾公告拟以19.5亿元从珠海保联购入科华生物18.63%股权，但三个月后因未能完成股权过户双方终止该转让事宜。（蓝鲸记者 李拥军）,2023-12-15
2023-12-15 04:02:59,港股午评：恒指涨3% 恒生科技指数涨3.52%,【港股午评：恒指涨3% 恒生科技指数涨3.52%】财联社12月15日电，港股指数高开高走，香港恒生指数涨3.00%，恒生科技指数涨3.52%。板块方面，客运航空公司、汽车、半导体、工业互联网、AIGC概念、内房股、内险股、石油股、回港中概股等板块涨幅居前；医疗保健技术、虚拟现实、高校等板块跌幅居前。,2023-12-15
2023-12-15 03:57:02,12月15日午间涨停分析,【12月15日午间涨停分析】今日午盘两市共36股涨停，连板股总数12只，11股封板未遂，封板率为76%（不含ST股、退市股及未开板新股）。个股方面，传媒股引力传媒22天13板、中广天择19天10板、出版传媒8天4板，国企改革板块南宁百货5板、音飞储存4板、龙头股份8天4板，抗寒潮概念股南京公用6天4板、京能热力3板、云维股份3板。,2023-12-15
2023-12-15 03:32:50,午评：三大指数小幅上涨 传媒股持续爆发,【午评：三大指数小幅上涨 传媒股持续爆发】财联社12月15日电，市场早盘震荡反弹，三大指数均小幅上涨。盘面上，传媒股持续活跃，因赛集团、奥飞娱乐、元隆雅图、中广天择等近10股涨停。房地产板块开盘走强，京能置业、上实发展、大龙地产涨停。免税概念股震荡反弹，欧亚集团、南宁百货涨停。锂矿股一度冲高，江特电机涨停。下跌方面，医药股集体调整，通化金马跌停。总体上个股涨多跌少，全市场超2600只个股上涨。沪深两市今日成交额4542亿，较上个交易日缩量20亿。板块方面，传媒、房地产、手机游戏、免税等板块涨幅居前，创新药、中药、医药商业、减肥药等板块跌幅居前。截至收盘，沪指涨0.32%，深成指涨0.55%，创,2023-12-15
2023-12-15 02:52:59,国家统计局：房地产市场形势有望进一步趋于改善,【国家统计局：房地产市场形势有望进一步趋于改善】财联社12月15日电，国家统计局新闻发言人刘爱华今日在新闻发布会上表示，随着经济整体恢复，同时在房地产领域一系列优化调整政策的作用下，近期房地产市场的一些指标继续呈现了边际改善的迹象。1-11月份，全国房地产开发投资同比下降9.4%，商品房销售面积下降8%，商品房销售额下降5.2%，房屋新开工面积下降21.2%，从这些数据来看，房地产市场仍然处于调整之中。刚刚闭幕的中央经济工作会议指出，要积极稳妥化解房地产风险，一视同仁满足不同所有制房地产企业的合理融资需求，促进房地产市场平稳健康发展。同时也指出，要加快推进保障性住房建设、“平急两用”公共基础设,2023-12-15
2023-12-15 02:50:26,国家统计局：价格低位运行状况有望逐步改善 不会出现通货紧缩,【国家统计局：价格低位运行状况有望逐步改善 不会出现通货紧缩】财联社12月15日电，国家统计局新闻发言人刘爱华今日在新闻发布会上表示，经济运行总体恢复尤其是需求持续恢复，有助于改善物价低位运行状况。,2023-12-15
