时间,标题,简讯,date
2023-10-25 09:39:17,恒润股份：2023年第三季度净利润同比下降80.51%,【恒润股份：2023年第三季度净利润同比下降80.51%】财联社10月25日电，恒润股份公告，2023年第三季度净利润275.3万元，同比下降80.51%。,2023-10-25
2023-10-25 09:32:24,北向资金今日净卖出12.95亿元 美的集团遭净卖出3.71亿元,北向资金今日净卖出12.95亿元。美的集团、分众传媒、长安汽车分别获净卖出3.71亿元、3.29亿元、3.19亿元。宝钢股份净买入额居首，金额为4.06亿元。,2023-10-25
2023-10-25 08:32:29,通威股份：第三季度净利润30.31亿元 同比下降68.11%,【通威股份：第三季度净利润30.31亿元 同比下降68.11%】财联社10月25日电，通威股份公告，前三季度公司实现营业收入1114.21亿元，同比增长9.15%；实现归母净利润163.02亿元，同比下降24.98%。其中，第三季度净利润30.31亿元，同比下降68.11%。小财注：Q2净利46.69亿元，据此计算，Q3净利环比下降35%。,2023-10-25
2023-10-25 08:25:39,两部门：提高电力工控芯片、基础软件、关键材料和元器件的自主可控水平,【两部门：提高电力工控芯片、基础软件、关键材料和元器件的自主可控水平】财联社10月25日电，国家发改委、国家能源局发布加强新形势下电力系统稳定工作的指导意见。其中提到，加快重大电工装备研制。研发大容量断路器、大功率高性能电力电子器件、新能源主动支撑、大容量柔性直流输电等提升电力系统稳定水平的电工装备。推动新型储能技术向高安全、高效率、主动支撑方向发展。提高电力工控芯片、基础软件、关键材料和元器件的自主可控水平，强化电力产业链竞争力和抗风险能力。,2023-10-25
2023-10-25 08:22:42,两部门：积极推进新型储能建设 有序建设抽水蓄能,【两部门：积极推进新型储能建设 有序建设抽水蓄能】财联社10月25日电，国家发改委、国家能源局发布加强新形势下电力系统稳定工作的指导意见。其中提到，科学安排储能建设。按需科学规划与配置储能。根据电力系统需求，统筹各类调节资源建设，因地制宜推动各类储能科学配置，形成多时间尺度、多应用场景的电力调节与稳定控制能力，改善新能源出力特性、优化负荷曲线，支撑高比例新能源外送。有序建设抽水蓄能。有序推进具备条件的抽水蓄能电站建设，探索常规水电改抽水蓄能和混合式抽水蓄能电站技术应用，新建抽水蓄能机组应具备调相功能。积极推进新型储能建设。充分发挥电化学储能、压缩空气储能、飞轮储能、氢储能、热（冷）储能等各类新,2023-10-25
2023-10-25 08:21:19,国家发改委、国家能源局发布加强新形势下电力系统稳定工作的指导意见,国家发改委、国家能源局发布加强新形势下电力系统稳定工作的指导意见。,2023-10-25
2023-10-25 08:16:23,深圳：提高无房职工住房公积金租房提取额度标准 加大对多子女家庭职工租房提取支持力度,【深圳：提高无房职工住房公积金租房提取额度标准 加大对多子女家庭职工租房提取支持力度】财联社10月25日电，深圳市住房和建设局发布深圳市住房公积金管理委员会关于市住房公积金租房提取有关事项的通知；通知指出，职工本人及其家庭成员未在本市拥有商品住房、政策性住房和保障性住房，职工办理租房提取业务的，每月最高可按申请当月应缴存额提取。二孩及以上且至少有一个未成年子女的家庭，职工本人及其家庭成员未在本市拥有商品住房、政策性住房和保障性住房，办理租房提取业务的，在市住房主管部门办理房屋租赁合同备案，提供租房合同、租房发票后，可按实际月租金提取，不受月应缴存额限制。承租本市公共租赁住房的职工，办理租房提取,2023-10-25
2023-10-25 08:10:23,香港恒生指数收涨0.55% 恒生科技指数涨2.16%,香港恒生指数收涨0.55%，恒生科技指数涨2.15%。联想集团涨超7%，理想汽车、哔哩哔哩均涨超5%，小鹏汽车、蔚来涨超4%，长城汽车涨超3%；中国联通跌超8%，中国电信跌超4%，快手跌超3%。,2023-10-25
2023-10-25 07:58:42,汇顶科技：第三季度净利润1.48亿元,【汇顶科技：第三季度净利润1.48亿元】财联社10月25日电，汇顶科技公告，第三季度净利润1.48亿元，前三季度净利润1245万元。小财注：Q2净利285.73万元，据此计算，Q3净利环比增长5080%。,2023-10-25
2023-10-25 07:52:37,习近平将会见美国加利福尼亚州州长纽森,【习近平将会见美国加利福尼亚州州长纽森】10月25日下午，国家主席习近平将在人民大会堂会见美国加利福尼亚州州长纽森。,2023-10-25
2023-10-25 07:52:30,周三投资舆情热点,"【周三投资舆情热点】
1）水利、基建：我国将增发1万亿元国债，支持灾后恢复重建和提升防灾减灾救灾能力。
2）算力：根据中贝通信公告数据，算力租赁价格为18.3万元/年，较9月7日的订单涨价52.5%。
3）汽车产业链：2023年中国汽车出口量将达到540万辆，其中新能源汽车占比将达到40%，预计将达到220万辆。
4）鸿蒙：Orange Pi OS(OH)发布，从曝光的各种信息来看，已经完成了对PC的初步适配。
5）知识产权：明天下午3时，国新办就《专利转化运用专项行动方案（2023－2025年）》有关情况举行发布会。",2023-10-25
