时间,标题,简讯,date
2023-11-15 09:31:09,北向资金今日净买入36.26亿元 赣锋锂业获净买入4.06亿元,北向资金今日净买入36.26亿元。赣锋锂业、隆基绿能、贵州茅台分别获净买入4.06亿元、3.99亿元、3.22亿元。赛力斯净卖出额居首，金额为1.55亿元。,2023-11-15
2023-11-15 09:29:43,中贝通信：签订3.46亿元算力服务框架合同,【中贝通信：签订3.46亿元算力服务框架合同】财联社11月15日电，中贝通信公告，近日，公司与北京中科新远科技有限公司（以下简称“乙方”）签订了算力服务技术服务框架协议，鉴于甲方拥有AI算力服务能力，双方合作开展AI算力增值服务业务，甲方向乙方提供AI算力服务，用于乙方或向第三方提供增值算力服务。根据合同约定，公司于2023年12月30日之前向客户提供第一批640P的算力技术服务，2024年3月30日之前提供完剩余算力技术服务。合同总金额为3.46亿元（含税6%），单价为18万元/P/年，合同价格为算力租用价格含技术服务与支持有关费用。,2023-11-15
2023-11-15 09:19:05,“杭州30亿量化跑路”事件冲击扩大 多家信托“踩雷”,"【“杭州30亿量化跑路”事件冲击扩大 多家信托“踩雷”】财联社11月15日电，在杭州私募跑路事件中“踩雷”的机构，除了北京华软新动力私募基金管理有限公司之外，还有多家信托公司。其中也包括云南信托。云南信托方面表示，针对""杭州30亿量化跑路""事件及有关公司个别TOF产品合作方涉嫌违规违约的传闻，公司进行了排查。有知情人士告诉记者，云南信托“踩雷”规模在十亿级，另外还有多家信托机构涉及，最大的一家信托涉及资金规模在30亿左右。“确实有云南信托，但是云南信托合作的不是磐京。”该人士称。",2023-11-15
2023-11-15 09:06:53,京东三季度收入利润均超市场预期 盈利能力稳步提升,"【京东三季度收入利润均超市场预期 盈利能力稳步提升】财联社11月15日电，京东集团15日发布了2023年三季度业绩，2023年三季度，京东集团收入达到2,477亿元人民币；在非美国通用会计准则下归属于上市公司普通股股东的净利润为106亿元人民币，超出市场预期；在非美国通用会计准则下归属于上市公司普通股股东的净利润率为4.3%，零售经营利润率为5.2%。2023年三季度，作为核心品类的电子产品及家用电器继续保持收入同比增速高于行业平均水平；服务收入达到524亿元人民币，占整体收入的比例达到21.2%，首次超过20%。在继续保持商品打出真低价、商家给予真补贴、服务保持真投入的力度之下，三季度收入仍",2023-11-15
2023-11-15 09:04:15,一图梳理小米汽车产业链,【一图梳理小米汽车产业链】,2023-11-15
2023-11-15 09:00:59,国家能源局：10月份全社会用电量同比增长8.4%,【国家能源局：10月份全社会用电量同比增长8.4%】财联社11月15日电，国家能源局发布10月份全社会用电量等数据。10月份，全社会用电量7419亿千瓦时，同比增长8.4%。分产业看，第一产业用电量101亿千瓦时，同比增长12.2%；第二产业用电量5194亿千瓦时，同比增长8.6%；第三产业用电量1262亿千瓦时，同比增长14.4%；城乡居民生活用电量862亿千瓦时，同比下降0.7%。,2023-11-15
2023-11-15 08:32:57,腾讯控股：三季度NON-IFRS净利449.2亿元 同比增39%,"腾讯：第三季度营收1,546亿元人民币，预估1,548亿元人民币；净利润361.8亿元人民币，预估323.8亿元人民币。",2023-11-15
2023-11-15 08:21:58,图片曝光！小米汽车现身工信部目录 申报企业名称为北汽集团,【小米汽车现身工信部目录 申报企业名称为北汽集团】小米汽车今日现身新一期工信部目录，信息显示，产品商标为小米牌，企业名称为北京汽车集团越野车有限公司，注册地址为北京市顺义区赵全营镇兆丰产业基地同心路1号，生产地址为北京经济技术开发区环景路21号院。产品信息方面，小米汽车长宽高分别为4997mm、1963mm、1455mm，轴距为3000mm。动力方面，搭载襄阳弗迪电池有限公司的磷酸铁锂电池，电机峰值功率为220kW。值得注意的是，车尾显示有尾标“北京小米”。（财联社记者 张屹鹏）,2023-11-15
2023-11-15 08:15:17,第377批《道路机动车辆生产企业及产品公告》新产品公示：两款小米牌纯电动轿车在列,工信部发布《道路机动车辆生产企业及产品公告》（第377批），纯电动轿车小米牌汽车在列。,2023-11-15
2023-11-15 08:10:17,香港恒生指数收涨3.92% 恒生科技指数涨4.41%,香港恒生指数收涨3.92%，恒生科技指数涨4.41%。京东集团涨超6%，小米集团涨近6%，阿里巴巴涨超5%，腾讯控股涨超4%，小鹏汽车涨超7%，蔚来涨超6%，理想汽车涨超5%。 ,2023-11-15
2023-11-15 08:05:54,财政部：1-10月累计全国一般公共预算收入187494亿元 同比增长8.1%,财政部：1-10月累计，全国一般公共预算收入187494亿元，同比增长8.1%。其中，税收收入157841亿元，同比增长10.7%；非税收入29653亿元，同比下降3.8%。分中央和地方看，中央一般公共预算收入85870亿元，同比增长7.3%；地方一般公共预算本级收入101624亿元，同比增长8.8%。 ,2023-11-15
