时间,标题,简讯,date
2023-09-18 09:31:33,北向资金今日净买入28.29亿元 中国中免获净买入6.58亿元,北向资金今日净买入28.29亿元。中国中免、比亚迪、贵州茅台分别获净买入6.58亿元、4.48亿元、2.94亿元。宁德时代净卖出额居首，金额为1.79亿元。,2023-09-18
2023-09-18 09:18:17,工信部：优先开展“元宇宙+工业制造”等行业应用标准研制,工信部科技司就《工业和信息化部元宇宙标准化工作组筹建方案（征求意见稿）》公开征求意见。,2023-09-18
2023-09-18 08:34:13,中贝通信：签订1.8亿元AI算力服务合同,【中贝通信：签订1.8亿元AI算力服务合同】财联社9月18日电，中贝通信公告，与济南超级计算中心有限公司签订《AI算力服务合同》及其附件《算力服务清单》，济南超算中心向公司采购智能计算中心的AI算力服务。本次合同金额为1.8亿元，服务期限为60个月。,2023-09-18
2023-09-18 08:11:42,一图梳理华为汽车产业链核心标的,【一图梳理华为汽车产业链核心标的】,2023-09-18
2023-09-18 08:09:08,香港恒生指数收跌1.39% 恒生科技指数跌2.22%,香港恒生指数收跌1.39%，恒生科技指数跌2.22%。恒大汽车跌超14%，中芯国际、零跑汽车跌超5%，理想汽车跌超3%，京东集团跌超2%；融创中国涨超6%，华晨中国涨超2%。,2023-09-18
2023-09-18 07:41:09,证监会：对于主板上市公司分红未达到一定比例的 要求披露解释原因,【证监会：将完善优化现金分红监管制度 持续增强投资者获得感】记者获悉，证监会近期拟对《上市公司监管指引第3号--上市公司现金分红》(以下简称《分红指引》)《上市公司章程指引》(以下简称《章程指引》)等一系列规则进行修改，交易所将同步修订规范运作指引。其中，对于主板上市公司分红未达到一定比例的，要求披露解释原因;对长期大额财务性投资但分红比例偏低公司，强化披露要求，督促加大分红力度;进一步便利中期分红程序;研究在交易所信息披露评价中进一步向高分红公司进一步倾斜;鼓励基金公司发行红利基金产品;加强对超出能力分红企业的约束。,2023-09-18
2023-09-18 07:32:25,大疆：“总部迁往陕西西安”、“退出美国市场”均系谣言,【全球总部将搬迁至陕西西安？大疆辟谣：目前没有计划】财联社9月18日电，针对大疆总部将迁往西安、退出美国市场等网络传言，大疆新闻发言人张晓楠9月18日回应记者称：“大疆全球总部在广东深圳，目前没有计划搬迁至陕西西安。美国是大疆的重要市场之一，目前没有计划放弃美国市场。”,2023-09-18
2023-09-18 07:21:10,9月18日涨停分析,【9月18日涨停分析】今日共42股涨停，连板股总数7只，12股封板未遂，封板率为78%（不含ST股、退市股及未开板新股）。个股方面，东北本地股龙江交通5天4板，光刻机概念股东方嘉盛7天4板，煤炭股安泰集团3板，汽车产业链的春兴精工2板、赛力斯3天2板、维科精密创业板首板，医药股双成药业2板、福瑞股份创业板首板，华为产业链的福日电子2板，国货概念的美邦服饰2板。今日收涨个股3307只，收跌个股1572只。,2023-09-18
2023-09-18 07:04:17,收评：沪指震荡反弹涨0.26% 国货概念股午后集体走强,【收评：沪指震荡反弹涨0.26% 国货概念股午后集体走强】财联社9月18日电，大盘全天低开后震荡反弹，三大指数小幅上涨，创业板指领涨。盘面上，汽车产业链个股集体走强，华为汽车概念股领涨，德迈仕、京泉华、赛力斯、华阳集团等十余股涨停。旅游股开盘拉升，长白山涨停。国货概念消费股午后活跃，美容、服装股等方向领涨，拉芳家化、美邦服饰、龙头股份等涨停。煤炭股一度冲高，云煤能源、安泰集团涨停。下跌方面，光刻机概念股集体调整，京华激光跌停，张江高科盘中触及跌停。总体上个股涨多跌少，两市超3300只个股上涨。沪深两市今日成交额6985亿，较上个交易日缩量232亿。板块方面，华为汽车、一体化压铸、旅游酒店、美容,2023-09-18
2023-09-18 06:53:01,四部门：提高集成电路和工业母机企业研发费用加计扣除比例,"【四部门：提高集成电路和工业母机企业研发费用加计扣除比例】财联社9月18日电，财政部 税务总局 国家发展改革委 工业和信息化部发布关于提高集成电路和工业母机企业研发费用加计扣除比例的公告，为进一步鼓励企业研发创新，促进集成电路产业和工业母机产业高质量发展，现就有关企业研发费用税前加计扣除政策公告如下： 

一、集成电路企业和工业母机企业开展研发活动中实际发生的研发费用，未形成无形资产计入当期损益的，在按规定据实扣除的基础上，在2023年1月1日至2027年12月31日期间，再按照实际发生额的120%在税前扣除；形成无形资产的，在上述期间按照无形资产成本的220%在税前摊销。 

二、第一条所称",2023-09-18
2023-09-18 06:23:35,东方钽业：目前还不清楚公司的超导材料能否在高能同步辐射光源起到作用,【东方钽业：目前还不清楚公司的超导材料能否在高能同步辐射光源起到作用】财联社9月18日电，上周五高能同步辐射光源（HPES）概念股持续拉升，多股封板，今天相关概念股冲高回落，出现分化，但是东方钽业盘中再度封板。记者今天以投资者身份致电东方钽业投资者热线，工作人员表示公司的铌超导腔主要用于大科学装置，包括超导加速器，粒子加速器、上海光源以及德国的人造太阳等。但目前还不清楚公司的超导材料能否在高能同步辐射光源起到作用。工作人员还表示，公司目前没有钽铌矿的矿山，国内现在没有具有开采价值的钽铌矿，目前公司主要是与在非洲的几个比较有丰富的钽铌矿业的矿厂积极地展开合作。,2023-09-18
2023-09-18 05:59:03,进入“3.0%时代”后新单销售短期承压：8月银保渠道新单期交保费仅82亿元 同比减少60%,【进入“3.0%时代”后新单销售短期承压：8月银保渠道新单期交保费仅82亿元 同比减少60%】财联社9月18日电，随着3.5%利率的保险产品全部退出市场后，整个保险行业就已经进入了所谓的“3.0%时代”。利率“切换”的首月，保险业的保费变化就十分明显。从相关渠道获悉，根据同业交流数据显示，1-8月份，行业银保渠道期交新单保费为3704亿元，同比增加57%。但是，行业8月银保渠道新单期交保费仅82亿元，同比减少60%。有业内人士指出，对比7月或者上半年，8月保费下滑的比较严重，预定利率上限3.5%等传统寿险产品的停售是主要原因。,2023-09-18
2023-09-18 05:23:21,深圳市住房公积金管理中心：将优化离婚买房追溯3年限制 只针对家庭单位,"【深圳市住房公积金管理中心：将优化离婚买房追溯3年限制 只针对家庭单位】针对日前市场关于“深圳离婚买房追溯3年限制取消”的消息，深圳市住房公积金管理中心工作人员9月18日上午回复财联社记者称，“原本离异三年内肯定要追溯，但现在政策确实在优化，即离婚后只要他们重组了家庭，无论是否再婚或复婚，我们不再追溯其此前离异时的情况，会按现有家庭实际拥有房屋的套数，去审核他们的购房资格。但离婚后的单身人士购房，仍要追溯其离异前的房产套数情况。”此外，上述工作人员还表示，“相关政策目前仍在前期优化当中，还未发布具体政策，因此当前购房资格的审核仍要以具体审核结果为准，但如果不着急可以再等等，等具体政策出台。”
",2023-09-18
2023-09-18 05:19:27,中芯国际午后放量跌超6% 成交超14亿元,【中芯国际午后放量跌超6% 成交超14亿元】财联社9月18日电，中芯国际午后放量跳水，股价跌超6%，成交超14亿元，另外中芯国际H股午后跌超4%。,2023-09-18
2023-09-18 05:10:45,金融时报评论员：物价触底回升 人民币汇率形成后续支撑,【金融时报评论员：物价触底回升 人民币汇率形成后续支撑】财联社9月18日电，金融时报评论员9月18日发布《物价触底回升 人民币汇率形成后续支撑》文章称，市场预期明显转好。近期宏观数据亮点增多，尤其是物价数据见底回升，与各项逆周期调节政策落地显效、国内经济加快恢复的态势相互印证，汇率基本稳定有坚实基础。国内外利差影响已逐步体现。前期物价下行打开国内降息空间，而美元一年多来快速加息，中美利差持续全面走扩，人民币汇率承受了较大贬值压力。随着国内物价上升动能增强，美元加息周期接近尾声，中美利差有望缩小，人民币汇率在磨底后将出现积极好转。基本面向好助力汇率走稳。我国利率下行有效激发了市场需求，进一步畅通,2023-09-18
2023-09-18 03:49:18,9月18日午间涨停分析,【9月18日午间涨停分析】今日午盘两市共37股涨停，连板股总数8只，6股封板未遂，封板率为70%（不含ST股、退市股及未开板新股）。个股方面，医药板块通化金马14天9板、双成药业2板，东北本地股龙江交通5天4板，光刻机概念股东方嘉盛7天4板、东方钽业2板，煤炭股安泰集团3板，汽车产业链的春兴精工2板、赛力斯3天2板。,2023-09-18
