时间,标题,简讯,date
2023-08-25 09:42:30,广州将推行房票安置？规自局：正进行可行性研究,【广州将推行房票安置？规自局：正进行可行性研究】财联社8月25日电，关于广州将用“房票安置”替代“回迁房安置”的消息在网络上流传开来，一个名为《广州市城中村改造房票安置实施办法(建议稿)》的文件甚至具体描述了“房票安置”的细节。广州市规划和自然资源局未对上述文件的真实性进行确认，不过，其回复称：“近期一些部门在开展房票安置可行性研究工作，但还处于初步研究阶段。”另外，该局还表示，对于房票这种直接关系到人民群众切身利益的重大举措，一经通过，会第一时间对外公布。,2023-08-25
2023-08-25 09:30:39,北向资金今日净卖出24.01亿元 五粮液遭净卖出4.12亿元,北向资金今日净卖出24.01亿元。五粮液、东方财富、宁德时代分别获净卖出4.12亿元、2.11亿元、2.08亿元。紫光国微净买入额居首，金额为2.83亿元。,2023-08-25
2023-08-25 09:28:12,广汽集团：上半年净利同比下降48.42% 拟10派0.5元,【广汽集团：上半年净利同比下降48.42% 拟10派0.5元】财联社8月25日电，广汽集团发布半年报，上半年营业收入615.88亿元，同比增长27.12%，净利润29.66亿元，同比下降48.42%，拟10派0.5元。,2023-08-25
2023-08-25 09:17:33,中信银行回应存量房贷利率调整：难以实行“一刀切” 已做好预案,【中信银行回应存量房贷利率调整：难以实行“一刀切” 已做好预案】财联社8月25日电，中信银行就下调存量房贷利率一事作出回应。该行副行长谢志斌表示，各地房贷利率差异较大，存量房贷利率难以实行“一刀切”的管理政策，中信银行对可能发生的业务调整已做好预案。“从区域情况来看，房地产政策是因城施策的，各地区按揭贷款利率差异较大，因此存量利率调整确实难以实现“一刀切”的管理政策。,2023-08-25
2023-08-25 08:08:59,香港恒生指数收跌1.4% 恒生科技指数跌2.38%,香港恒生指数收跌1.4%，恒生科技指数跌2.38%。网易跌超6%，中兴通讯、美团跌超5%，蔚来跌超4%，哔哩哔哩、快手跌超3%；零跑汽车涨超8%，碧桂园涨超5%。,2023-08-25
2023-08-25 07:22:09,财政部、税务总局：继续实施银行业金融机构、金融资产管理公司不良债权以物抵债有关税收政策,【财政部、税务总局：继续实施银行业金融机构、金融资产管理公司不良债权以物抵债有关税收政策】财联社8月25日电，财政部、税务总局发布《关于继续实施银行业金融机构、金融资产管理公司不良债权以物抵债有关税收政策的公告》。其中提出，银行业金融机构、金融资产管理公司中的增值税一般纳税人处置抵债不动产，可选择以取得的全部价款和价外费用扣除取得该抵债不动产时的作价为销售额，适用9%税率计算缴纳增值税。本公告执行期限为2023年8月1日至2027年12月31日。,2023-08-25
2023-08-25 07:16:35,8月25日涨停分析,【8月25日涨停分析】今日共22股涨停，连板股总数4只，12股封板未遂，封板率为65%（不含ST股、退市股及未开板新股）。个股方面，核污水概念股大湖股份3板，环保股美丽生态7天4板、冠中生态创业板首板、中兰环保创业板首板，次新+天然气的美能能源6天3板，金融科技板块的恒银科技2板，业绩增长的罗普斯金2板、赢合科技创业板首板，股权转让的洪汇新材2板，数据要素概念股直真科技3天2板。今日收涨个股859只，收跌个股4074只。,2023-08-25
2023-08-25 07:05:00,北向资金本周累计减仓近225亿元 历史首次连续三周减仓额均超200亿元,【本周北向资金累计减仓近225亿元 历史首次连续三周减仓额均超200亿元】财联社8月25日电，数据显示，北向资金全天净卖出24.01亿元，其中沪股通净卖出6.73亿元，深股通净卖出17.28亿元。本周北向资金累计减仓近225亿元，陆港通开通以来首次连续三周减仓额均超200亿元。,2023-08-25
2023-08-25 07:04:23,收评：沪指跌0.59%再创年内新低 两市近百股跌超9%,【收评：沪指跌0.59%再创年内新低 两市近百股跌超9%】财联社8月25日电，大盘全天震荡走低，三大指数盘中均再创年内新低。盘面上，环保概念股逆势活跃，冠中生态、中兰环保、国中水务等涨停。养殖股开盘冲高，大湖股份涨停。地产股午后反弹，中迪投资、京投发展涨停。券商等金融股盘中拉升，锦龙股份涨停，国盛金控一度涨停。下跌方面，AI概念股集体调整，算力、信创方向领跌，深桑达A、鸿博股份、浪潮信息等跌停。总体上个股跌多涨少，两市超4000只个股下跌，近百股跌超9%。沪深两市今日成交额7663亿，较上个交易日缩量194亿。板块方面，证券、环保、房地产、养殖等板块涨幅居前，CPO、信创、次新股、算力等板块跌,2023-08-25
2023-08-25 06:42:48,接近监管人士：暂停资本外流消息不属实 外资监管政策没有发生变化,【接近监管人士：暂停资本外流消息不属实 外资监管政策没有发生变化】财联社8月25日电，今日，有消息称中国监管机构拟暂停资本外流。对此，接近监管人士表示，今年以来外资总体保持净流入态势，外资监管政策没有发生变化，暂停资本外流的消息不属实。（财联社记者 林坚）,2023-08-25
