时间,标题,简讯,date
2023-08-23 09:30:32,北向资金今日大幅净卖出104.61亿元 贵州茅台遭卖出8.51亿元,北向资金今日大幅净卖出104.61亿元。贵州茅台、招商银行、宁德时代分别获净卖出8.51亿元、5.64亿元、5.43亿元。药明康德净买入额居首，金额为2.8亿元。,2023-08-23
2023-08-23 09:23:52,“高盛建议及时清理各类中国资产”小作文不实,【“高盛建议及时清理各类中国资产”小作文不实】今日，一则“高盛称中国经济将逐渐进入衰退周期，建议及时清理各类中国资产。”截图在社交平台广泛传播，财联社记者多方核实，该消息不实。（记者 闫军）,2023-08-23
2023-08-23 08:56:53,国内成品油价五连涨 加满一箱油多花2元,发改委：自2023年8月23日24时起，国内汽、柴油价格每吨均提高55元。,2023-08-23
2023-08-23 08:50:05,先锋电子：购买的4000万元中融信托信托产品逾期兑付,【先锋电子：购买的4000万元中融信托信托产品逾期兑付】财联社8月23日电，先锋电子公告，公司购买的中融信托信托产品4000万元“鸿榕1号”，本金及投资收益尚未收回，存在本息不能全部兑付或者仅部分兑付的风险。小财注：先锋电子8月21日晚间公告，公司购买中融信托的信托产品2000万元“汇聚金1号”和3000万元“裕嘉1号”，本金及投资收益尚未收回，存在本息不能全部兑付或者仅部分兑付的风险。,2023-08-23
2023-08-23 08:33:03,证监会副主席李超：发挥香港支持中国企业融资的国际平台作用 进一步便利境外中长期资金入市,【证监会副主席李超：发挥香港支持中国企业融资的国际平台作用 进一步便利境外中长期资金入市】财联社8月23日电，证监会副主席李超表示，中国证监会将一如既往贯彻落实党中央、国务院决策部署，不断推动两地资本市场深化务实合作。一是发挥香港支持中国企业融资的国际平台作用，推动形成更加透明、高效、顺畅的境外上市监管协调机制，持续畅通内地企业境外上市渠道，推出更多有代表性的“绿灯”案例。二是优化完善互联互通机制，推动引入大宗交易机制、REITs等更多产品纳入标的，进一步便利境外中长期资金入市。三是加大两地产品双向开放力度，支持香港推出国债期货等产品，丰富离岸市场风险管理工具，巩固提升香港风险管理中心地位。,2023-08-23
2023-08-23 08:13:05,广东珠海新盘“打五折”？住建部门：项目采取的降价推盘做法为合理的市场行为,【广东珠海新盘“打五折”？住建部门：项目采取的降价推盘做法为合理的市场行为】财联社8月23日电，一则“珠海一房企打响‘五折’卖房第一枪，金湾区某知名楼盘备案价2.8万/㎡，开发商打折卖1.4万-1.5万/㎡”的消息在社交媒体上引起广泛关注。23日上午，记者致电珠海金湾区住建局，一名主管房地产交易科室的工作人员在电话中表示，目前，宝龙城项目采取的降价推盘做法为合理的市场行为。在珠海，当地房地产开发商可以每个季度向珠海市住建局申请调整一次新房备案价，调整后，只要售价不低于备案价的八五折，就可以正常办理网签。,2023-08-23
2023-08-23 08:10:37,,越南电动车企VinFast美股盘前涨超15%，昨日收盘涨超108%，成世界第三大车企。,2023-08-23
2023-08-23 08:08:46,香港恒生指数收涨0.31% 恒生科技指数涨0.2%,香港恒生指数收涨0.31%，恒生科技指数涨0.2%。融创中国跌超12%，碧桂园跌超6%，零跑汽车跌超5%，小鹏汽车跌超4%，理想汽车跌超2%；百度集团涨超4%，小米集团涨超2%。,2023-08-23
2023-08-23 07:48:33,胡锡进：用罄30万元资金 亏损额今天达到9050元,【胡锡进：用罄30万元资金 亏损额今天达到9050元】财联社8月23日电，胡锡进发文表示，今天又是一个股市大跌日，我想加仓，但是账户内的钱已经不够，绑的银行卡也没钱了。我在外地出差，银行卡之间转账费劲，就让朋友给我往微信上打了点钱，我将那些钱提现进银行卡，充进股票账户。我在闭市前的最后十分钟给两只股票加仓，分别调低了一分和一厘，心想看运气吧，结果它们都成交了。,2023-08-23
2023-08-23 07:19:09,8月23日涨停分析,【8月23日涨停分析】今日共35股涨停，连板股总数9只，6股封板未遂，封板率为85%（不含ST股、退市股及未开板新股）。个股方面，环保股正和生态4板、国泰环保创业板4天3板、实朴检测创业板首板，数据要素板块新炬网络3板、三维天地创业板2板、零点有数创业板2板、中国科传2板，核废水概念股江盐集团2板，次新股恒尚节能2板，数据中心板块延华智能2板，业绩增长的冠盛股份2板。今日收涨个股587只，收跌个股4388只。,2023-08-23
