时间,标题,简讯,date
2023-09-15 09:30:45,北向资金今日净卖出24.6亿元 宁德时代遭卖出11.33亿元,北向资金今日净卖出24.6亿元。宁德时代、五粮液、贵州茅台分别获净卖出11.33亿元、5.98亿元、4.66亿元。中际旭创净买入额居首，金额为4.37亿元。,2023-09-15
2023-09-15 09:01:40,中国工商银行原党委委员、纪委书记刘立宪接受审查调查,"【中国工商银行原党委委员、纪委书记刘立宪接受审查调查】财联社9月15日电，中国工商银行原党委委员、纪委书记刘立宪涉嫌严重违纪违法，主动投案，目前正接受中央纪委国家监委纪律审查和监察调查。

",2023-09-15
2023-09-15 08:22:24,深圳：支持老旧汽车更新消费 给予最高10000元补贴,【深圳：支持老旧汽车更新消费 给予最高10000元补贴】财联社9月15日电，深圳市发改委印发《深圳市关于促进消费的若干措施》。《措施》提出，支持老旧汽车更新消费。对提前报废或迁出“国Ⅳ”及以下排放标准的普通小汽车并于年底前购置符合条件新能源汽车的，给予最高10000元补贴，可与省、市、区其他补贴政策叠加享受。,2023-09-15
2023-09-15 08:11:39,,财联社9月15日电，芯片设计商ARM美股盘前一度上涨10%，该股昨晚登陆纳斯达克，上市首日股价大涨25%。,2023-09-15
2023-09-15 08:09:31,香港恒生指数收涨0.75% 恒生科技指数涨0.46%,香港恒生指数收涨0.75%，恒生科技指数涨0.46%。远洋集团跌超12%，中国恒大跌超10%，融创中国、恒大汽车跌超2%；华晨中国涨超6%，蔚来涨超5%，零跑汽车涨超4%。,2023-09-15
2023-09-15 08:03:35,微光股份：尚未收回的中融信托信托产品金额合计4.08亿元,【微光股份：尚未收回的中融信托信托产品金额合计4.08亿元】财联社9月15日电，微光股份公告，公司分别于2023年3月15日、2023年6月13日、2023年6月14日购买了中融信托发行的信托产品庚泽1号1亿元、圆融1号5000万元、汇聚金1号5000万元，公司全资子公司微光技术于2023年6月13日购买了中融信托发行的信托产品圆融1号3000万元。截至本公告披露日，上述信托产品已到期，公司及全资子公司微光技术尚未收到上述信托产品本金及投资收益。截至目前，公司及子公司使用闲置自有资金购买的尚未收回的中融信托信托产品金额合计约4.08亿元。,2023-09-15
2023-09-15 08:03:14,财政部：1-8月国有土地使用权出让收入27096亿元 同比下降19.6%,【财政部：1-8月国有土地使用权出让收入27096亿元 同比下降19.6%】财联社9月15日电，财政部数据显示，1-8月累计，全国政府性基金预算收入33974亿元，同比下降15%。分中央和地方看，中央政府性基金预算收入2727亿元，同比下降1.2%；地方政府性基金预算本级收入31247亿元，同比下降16%，其中，国有土地使用权出让收入27096亿元，同比下降19.6%。 ,2023-09-15
2023-09-15 08:01:34,财政部：1-8月证券交易印花税1468亿元 同比下降29%,财政部：1-8月累计，印花税收入2903亿元，同比下降8.9%。其中，证券交易印花税1468亿元，同比下降29%。 ,2023-09-15
2023-09-15 08:01:22,财政部：1-8月全国一般公共预算收入151796亿元 同比增长10%,【财政部：1-8月全国一般公共预算收入151796亿元 同比增长10%】财联社9月15日电，财政部数据显示，1-8月累计，全国一般公共预算收入151796亿元，同比增长10%。其中，税收收入127885亿元，同比增长12.9%；非税收入23911亿元，同比下降3.6%。分中央和地方看，中央一般公共预算收入69687亿元，同比增长9.5%；地方一般公共预算本级收入82109亿元，同比增长10.3%。财政收入增长，除经济持续恢复、总体回升向好带动外，主要是去年4月份开始实施大规模增值税留抵退税政策、集中退税较多，拉低基数。 ,2023-09-15
2023-09-15 07:27:16,外交部：中方决定对两家美国军工企业实施制裁,"【外交部：中方决定对两家美国军工企业实施制裁】9月15日，外交部发言人毛宁主持例行记者会。等形式向中国台湾地区提供先进武器。中国外交部发言人此前表示，中方将采取坚决有力措施，捍卫国家主权和领土完整。请问发言人有无进一步消息？

毛宁表示，美国政府不顾中方坚决反对，执意向中国台湾地区提供武器，严重违反一个中国原则和中美三个联合公报规定，严重违背国际法和国际关系基本准则，严重损害中国主权和安全利益，在武装台湾的错误危险道路上越走越远。

毛宁指出，美国洛克希德·马丁公司密苏里州圣路易斯市分公司作为主承包商直接参与8月24日美售台武器，诺斯罗普·格鲁曼公司多次参与美售台武器。根据《中华人民共和国反外",2023-09-15
2023-09-15 07:21:50,9月15日涨停分析,【9月15日涨停分析】今日共32股涨停，连板股总数8只，12股封板未遂，封板率为73%（不含ST股、退市股及未开板新股）。个股方面，大麻+阿尔茨海默病概念的通化金马13天8板，光刻机板块联合精密6板、张江高科8天5板、京华激光8天4板、东方嘉盛6天3板，光掩膜版的冠石科技8天6板，东北本地股龙江交通4天3板，华为产业链的武汉凡谷2板、深赛格3天2板，煤炭股安泰集团2板，食品饮料板块的泉阳泉2板。今日收涨个股2572只，收跌个股2258只。,2023-09-15
2023-09-15 07:05:47,北向资金全天净卖出24亿元 本周累计减仓逾150亿元,【北向资金全天净卖出24亿元 本周累计减仓逾150亿元】财联社9月15日电，数据显示，北向资金尾盘竞价出现小幅抢筹，全天净卖出24.6亿元，连续4日净卖出，本周累计减仓逾150亿元。,2023-09-15
2023-09-15 07:05:36,《求是》杂志发表习近平总书记重要文章《扎实推动教育强国建设》,"【《求是》杂志发表习近平总书记重要文章《扎实推动教育强国建设》】9月16日出版的第18期《求是》杂志将发表中共中央总书记、国家主席、中央军委主席习近平的重要文章《扎实推动教育强国建设》。

文章强调，教育兴则国家兴，教育强则国家强。建设教育强国，是全面建成社会主义现代化强国的战略先导，是实现高水平科技自立自强的重要支撑，是促进全体人民共同富裕的有效途径，是以中国式现代化全面推进中华民族伟大复兴的基础工程。

文章指出，党的十八大以来，党中央坚持把教育作为国之大计、党之大计，作出加快教育现代化、建设教育强国的重大决策，推动新时代教育事业取得历史性成就、发生格局性变化。我国已建成世界上规模最大的教",2023-09-15
2023-09-15 07:03:51,收评：沪指冲高回落跌0.28% 光刻机概念股午后大涨,【收评：沪指冲高回落跌0.28% 光刻机概念股午后大涨】财联社9月15日电，大盘全天震荡调整，三大指数均小幅下跌，创业板指盘中跌破2000点整数关口。盘面上，光刻机概念股反复活跃，京华激光、张江高科、东方嘉盛等涨停。医药股集体走强，其中创新药方向大涨，通化金马5连板，凯莱英、康龙化成涨超5%；眼科医疗概念股震荡走强，莱美药业20CM涨停。一体化压铸概念股午后异动，多利科技、春兴精工涨停。ST板块逆势走强，*ST天沃等十余股涨停。下跌方面，5.5G概念股集体调整，菲菱科思跌超10%。总体上个股跌多涨少，两市超2600只个股下跌。沪深两市今日成交额7217亿，较上个交易日放量559亿。板块方面，眼,2023-09-15
2023-09-15 07:03:33,科创板100ETF上市 多只芯片股尾盘竞价异动,【A50指数样本股调整 多股尾盘竞价异动】财联社9月15日电，多只个股尾盘集合竞价异动，华海清科、龙芯中科、华大九天、三安光电等竞价拉升超2%。消息面上，富时中国A50指数样本股调整，9月15日收盘后生效。,2023-09-15
2023-09-15 07:02:19,独家|恒瑞子公司瑞石宣布中止经营活动 遣散部分员工,【独家|恒瑞子公司瑞石宣布中止经营活动 遣散部分员工】财联社9月15日电，今日，恒瑞医药子公司瑞石生物“解散”风波引发业内关注，财联社记者从瑞石现场人士处独家获悉，今日下午瑞石员工举行了内部会议，会上宣布根据经营情况，股东会决议中止公司经营活动，且运营工作由恒瑞成立工作组接管，此外遣散员工，但并不是遣散全部员工，遣散方案还在制作。上述决议获得股东会授权，细则待后续确定。（财联社记者 曾楚楚 王俊仙 卢阿峰）,2023-09-15
2023-09-15 07:00:52,国内商品期货收盘 鸡蛋主力合约涨停,【国内商品期货收盘 鸡蛋主力合约涨停】财联社9月15日电，国内商品期货收盘，多数上涨。鸡蛋主力合约涨停，沥青涨逾3%，焦煤、硅铁等涨超2%，淀粉、锰硅等涨超1%，棕榈油、花生等小幅上涨；烧碱跌超3%，苯乙烯、碳酸锂等跌逾1%，玻璃、氧化铝等小幅下跌。 ,2023-09-15
2023-09-15 07:00:14,,财联社9月15日电，北向资金尾盘大幅净流入，现流入超100亿元，盘中一度净流出50亿元。,2023-09-15
2023-09-15 05:41:37,恒瑞医药子公司“解散、发生冲突”？现场人士：有纠纷，在等通知,【恒瑞医药子公司“解散、发生冲突”？现场人士：有纠纷，在等通知】今日网络有传言配图称“恒瑞子公司瑞石生物宣布解散，瑞石现场产生冲突”，财联社记者从现场人员处了解到，今日上午有瑞石合作伙伴去公司，后有报警，最终在物业协商了一上午。据记者目测，瑞石公司内办公走廊上有员工排队，其中一位回应称：“昨天突然消息传出来，我们也在等通知”。而财联社记者从恒瑞医药内部人士处获悉，瑞石生物体量不大，SHR0302强直性脊柱炎NDA申请刚获受理，其他适应症研发仍在正常进行，具体还需要等公司官方信息。（财联社记者 曾楚楚 王俊仙 卢阿峰）,2023-09-15
2023-09-15 05:27:46,特斯拉一体化压铸取得大突破：可压铸几乎所有底盘复杂部件 新车开发周期或缩短至18-24个月,"【特斯拉一体化压铸取得大突破：可压铸几乎所有底盘复杂部件 新车开发周期或缩短至18-24个月】《科创板日报》15日讯，据外媒援引五位知情人士消息称，特斯拉已在一体化压铸上取得重大技术突破，这是特斯拉“开箱工艺”的核心，也将是特斯拉在未来十年生产数千万辆平价电动汽车、实现盈利计划的关键。通过这项突破，特斯拉可以将电动汽车的几乎所有复杂底盘零件压铸成一个整体，而非仅压铸约400个零部件。且特斯拉可以在18-24个月内，从头开始开发一款汽车。
",2023-09-15
2023-09-15 05:08:29,HEPS概念发酵 多股涨停,【HPES概念发酵 多股涨停】财联社9月15日电，HPES概念股持续发酵，必创科技直线拉升封板，东方钽业、中广核技此前涨停，国光电气、宝胜股份、西部材料等大幅拉升。,2023-09-15
2023-09-15 04:02:58,美国三大车企工人开始罢工,财联社9月15日电，全美汽车工人联合会(UAW)与三大汽车巨头的劳资协议谈判失败，UAW将在美国多个州发起罢工。,2023-09-15
