时间,标题,简讯,date
2023-10-19 09:41:29,中国神华：控股股东拟以5亿元-6亿元增持公司A股股份,【中国神华：控股股东拟以5亿元-6亿元增持公司A股股份】财联社10月19日电，中国神华公告，控股股东拟以5亿元-6亿元增持公司A股股份，增持价格不超过33.10元/股。,2023-10-19
2023-10-19 09:31:08,北向资金大幅净卖出117.04亿元 贵州茅台遭净卖出15.51亿元,北向资金大幅净卖出117.04亿元，连续5日减仓。贵州茅台、五粮液、中国平安分别遭净卖出15.51亿元、5.43亿元、4.69亿元；长安汽车逆势获净买入8.09亿元。,2023-10-19
2023-10-19 09:14:43,贵州茅台相关人士回复“年内股价最大单日下跌”：传闻不实 在查原因,【贵州茅台相关人士回复“年内股价最大单日下跌”：传闻不实 在查原因】财联社10月19日电，市场上出现贵州茅台季度业绩降速传闻。贵州茅台工作人员表示，肯定不能相信传闻（三季度增速下降），公司三季报马上就要发布了，要以公司的消息为准。,2023-10-19
2023-10-19 08:38:41,翠微股份：子公司发生重大事项 预计影响损益约4亿元,【翠微股份：子公司发生重大事项 预计影响损益约4亿元】财联社10月19日电，翠微股份公告，公司的控股子公司海科融通在收单业务中存在部分标准类商户交易使用优惠类商户交易费率上送清算网络的情形，目前海科融通已按新要求签署了相关协议，需将额外新增涉及资金分批次退还至待处理账户。本次事项将对公司2023年第三季度及全年业绩产生重大影响，预计影响损益约-4亿元。,2023-10-19
2023-10-19 08:19:40,人民网：第三季度归母净利润同比下降10.37%,【人民网：第三季度归母净利润同比下降10.37%】财联社10月19日电，人民网公告，第三季度实现营业收入4.34亿元，同比增长2.87%；归属于上市公司股东的净利润2683.04万元，同比下降10.37%。小财注：Q2净利4296.72万元，据此计算，Q3净利环比下降38%。,2023-10-19
2023-10-19 08:14:11,两连板腾龙股份：公司对赛力斯合并口径的营业占公司营收比例较小,"【两连板腾龙股份：公司对赛力斯合并口径的营业占公司营收比例较小】财联社10月19日电，腾龙股份发布异动公告，有关市场近期关切的赛力斯问界车型事项，经公司自查，公司主要在重庆工厂为问界车型进行配套，主要产品为汽车空调管路总成及EGR总成产品，其中空调管路直接向赛力斯供货；EGR总成产品作为发动机相关产品，仅供于其增程式车型，向小康动力供货。2022年度和2023年半年度，公司对赛力斯合并口径的营业收入分别为6,668.31万元和1,449.28万元，占公司营业收入比例分别为2.50%和0.97%，占比较小。",2023-10-19
2023-10-19 08:08:57,香港恒生指数收跌2.46% 恒生科技指数跌1.9%,香港恒生指数收跌2.46%，恒生科技指数跌1.9%。小鹏汽车跌近9%，蔚来、东方甄选跌超7%，知乎跌超6%，百度集团、京东集团跌超5%，理想汽车跌超4%；联想集团涨超6%，小米集团涨超3%。,2023-10-19
2023-10-19 08:05:37,拟IPO福华化学提前分红、募资还贷引质疑 深交所回应：企业9月中止上市、相关问题7月均有问询,"【拟IPO福华化学提前分红、募资还贷引质疑 深交所回应：企业9月中止上市、相关问题7月均有问询】近期有媒体反映，福华化学在提交发行上市申请前，存在进行大额分红、控股股东将分红所得用于归还所欠公司款项等情形。

深交所今日就此进行明确回复，一是福华化学于今年6月申报在深交所主板发行上市，深交所于7月发出第一轮审核问询函，其中已就公司大额分红的合理性、控股股东将分红所得用于归还所欠公司款项、拟将相当比例募集资金用于补充流动资金及偿还银行贷款等事项，进行了重点审核问询，要求发行人予以充分说明，要求保荐机构、会计师事务所审慎核查并发表明确意见。

二是目前，发行人及保荐机构尚未回复深交所审核问询。因更",2023-10-19
2023-10-19 07:55:38,,财联社10月19日电，美国30年期国债收益率上升6个基点至5.05%，为2007年以来最高水平。,2023-10-19
2023-10-19 07:34:50,剑桥科技：第三季度净亏损3564.8万元,【剑桥科技：第三季度净亏损3564.8万元】财联社10月19日电，剑桥科技公告，2023年第三季度实现营业收入5.91亿元，同比下降57.88%；归母净利润亏损3564.8万元。本期营业收入下降主要系本报告期国内外需求延后所致。,2023-10-19
