时间,标题,简讯,date
2023-11-21 09:55:13,8连板三柏硕：股价涨幅远远背离公司的基本面 公司股价存在非理性炒作的风险,【8连板三柏硕：股价涨幅远远背离公司的基本面 公司股价存在非理性炒作的风险】财联社11月21日电，三柏硕发布股票交易严重异常波动公告，公司股票存在非理性炒作风险。11月20日公司股票换手率为74.29%，11月21日公司股票换手率为48.89%。鉴于公司股票价格短期涨幅很大，股价涨幅远远背离公司的基本面，公司股价存在非理性炒作的风险。,2023-11-21
2023-11-21 09:53:33,银行业人士：央行指导信贷投放节奏相关报道存在“误解”监管政策的可能,【银行业人士：央行指导信贷投放节奏相关报道存在“误解”监管政策的可能】财联社11月21日电，有媒体报道称，为防止经济复苏过程中信贷过度扩张，央行日前对商业银行信贷投放节奏进行了指导。对此，有银行业人士表示，这则报道存在“误解”监管政策的可能。保持信贷水平目前已经是最低要求，是底线要求，意思是“不得下降”。,2023-11-21
2023-11-21 09:50:06,超讯通信：拟成为“沐曦”品牌GPU产品特定行业总代理商,【超讯通信：拟成为“沐曦”品牌GPU产品特定行业总代理商】财联社11月21日电，超讯通信公告，拟与沐曦集成电路（上海）有限公司签订《行业总代理商合作协议》，就公司成为其“沐曦”品牌GPU产品特定行业总代理商达成合作，公司将在2024年和2025年以行业总代理商身份每年完成1万颗GPU产品的进货业绩目标。同时，公司将向沐曦先期下达人民币1.5亿元曦云C系列GPU产品框架订单并支付人民币2000万元订金。,2023-11-21
2023-11-21 09:36:19,33天17板圣龙股份：给赛力斯配套油泵等产品的营收占比较小,【33天17板圣龙股份：给赛力斯配套油泵等产品的营收占比较小】财联社11月21日电，圣龙股份发布风险提示公告，有媒体将公司列为华为汽车概念股，前期公司在定期报告中披露公司通过青山工业、重庆小康等为赛力斯配套电子油泵等产品，并获得项目定点。2022年度和2023年半年度，公司给赛力斯配套油泵等产品的营业收入分别为1915.10万元和1022.88万元，占公司营业收入分别为1.29%和1.5%，占比较小，该项目产生的损益对公司的影响极小。公司产品应用于新能源汽车占比较小。公司股价严重偏离同行业上市公司合理估值，股价脱离公司基本面。,2023-11-21
2023-11-21 09:31:00,英伟达供应中国市场改款算力芯片H20样卡或需等到下月中旬,【英伟达供应中国市场改款算力芯片H20样卡或需等到下月中旬】财联社11月21日电，英伟达即将在中国市场推出的第三款算力芯片H20。不过，英伟达并未如外界报道的那样在11月16日发布H20系列。记者从国内供应链处了解，目前为止国内厂商还没拿到H20的样卡，最快也要到本月底或者下个月中旬。“我们也想问什么时候能有样卡，我们等着样卡去开发产品，目前英伟达口头说月底，估计有点悬。”另一位供应链人士则表示：“最快下个月中旬拿到样卡的可能性比较大，据说还在等美国政府的批复。最近也有人说美国有可能还会修改政策，这些因素估计英伟达也都需要考虑进去。”,2023-11-21
2023-11-21 09:30:35,北向资金今日净买入1.42亿元 贵州茅台获净买入3.71亿元,北向资金今日净买入1.42亿元。贵州茅台、欧菲光、阳光电源分别获净买入3.71亿元、3.56亿元、2.93亿元。比亚迪净卖出额居首，金额为2.38亿元。,2023-11-21
2023-11-21 09:28:10,4连板引力传媒：公司主营业务中暂未涉及抖音短视频付费业务,【4连板引力传媒：公司主营业务中暂未涉及抖音短视频付费业务】财联社11月21日电，引力传媒发布股票交易异常波动公告，公司关注到有媒体将公司列为抖音短视频付费概念股。目前，公司主营业务中暂未涉及抖音短视频付费业务。,2023-11-21
2023-11-21 09:05:06,百度Q3财报：营收344.47亿元 净利润同比增长23% 超市场预期,【百度Q3财报：营收344.47亿元 净利润同比增长23% 超市场预期】财联社11月21日电，百度发布第三季度财务报告，显示三季度营收达344.47亿元，归属于百度的净利润（non-GAAP）达73亿元，同比增长23%，营收、利润均超出市场预期。近三个月内，文心一言向全社会开放，百度发布文心大模型4.0版本，目前文心一言用户数已达7000万。,2023-11-21
2023-11-21 09:04:36,受贿4984万余元 江苏省委原副书记张敬华受贿案一审被判14年,【江苏省委原副书记张敬华受贿案一审宣判】财联社11月21日电，2023年11月21日，湖北省武汉市中级人民法院公开宣判江苏省委原副书记张敬华受贿一案，对被告人张敬华以受贿罪判处有期徒刑十四年，并处罚金人民币四百万元；对张敬华受贿犯罪所得及孳息依法予以追缴，上缴国库。经审理查明：2008年至2021年，被告人张敬华利用担任江苏省环境保护厅厅长，徐州市委副书记、市长，镇江市委书记，江苏省政府秘书长，江苏省政府副省长，江苏省委常委、南京市委书记兼南京市江北新区党工委书记，江苏省委副书记等职务上的便利，以及职权、地位形成的便利条件，为有关单位和个人在工程承揽、项目开发、职务提拔等方面提供帮助，直接或通,2023-11-21
2023-11-21 08:55:51,油价四连降 加满一箱油将省13.5元,国家发改委：从11月21日24时起，国内汽柴油每吨分别下调340元和330元。,2023-11-21
2023-11-21 08:42:55,监管部门拟定50家房企白名单 出险房企或被纳入,【监管部门拟定50家房企白名单 出险房企或被纳入】财联社11月21日电，有市场消息称，监管机构正在起草一份中资房地产商“白名单”，可能涵盖50家规模房企，国有和民营房企会被列入其中，包括新城、万科和龙湖等。记者向多家房企求证，部分房企确认了知悉上述“白名单”的存在。据了解，50家房企白名单可能将包括万科、龙湖、碧桂园、旭辉等规模房企，其中不乏已经出险房企。,2023-11-21
2023-11-21 08:36:56,美国公布《芯片法案》首项研发投资 30亿美元资助先进封装行业,【美国公布《芯片法案》首项研发投资 30亿美元资助先进封装行业】财联社11月21日电，拜登政府美东时间周一宣布将投入大约30亿美元的资金，专门用于资助美国的芯片封装行业。这是美国《芯片与科学法案》的首项研发投资项目，这项投资计划的官方名称为“国家先进封装制造计划”，其资金来自《芯片法案》中专门用于研发的110亿美元资金，与价值1000亿美元的芯片制造业激励资金池是分开的。这笔资金将由商务部的国家标准与技术研究所管理，该研究所将建立一个先进的封装试点设施，并为新的劳动力培训计划和其他项目提供资金。,2023-11-21
2023-11-21 08:32:03,,财联社11月21日电，在岸人民币兑美元收盘报7.1338，较上一交易日上涨409点。,2023-11-21
