时间,标题,简讯,date
2023-12-22 09:40:34,腾讯控股今日耗资约10亿港元回购359万股股份,财联社12月22日电，腾讯控股12月22日回购359万股，耗资10亿港元。,2023-12-22
2023-12-22 09:35:18,游戏工委内部人士：对征求意见稿目前各界可畅所欲言 以使其切实可行更为完善,【游戏工委内部人士：对征求意见稿目前各界可畅所欲言 以使其切实可行更为完善】财联社12月22日电，国家新闻出版署发布了《网络游戏管理办法（草案征求意见稿）》引发热议，对此，中国音数协游戏工委内部人士告诉记者，既然是征求意见稿，表明目前阶段各界均可畅所欲言，以使其切实可行，更为完善。,2023-12-22
2023-12-22 09:33:17,卓朗科技：全资子公司签署《济南人工智能算力中心软、硬件及相应配套服务采购项目合同》,【卓朗科技：全资子公司签署《济南人工智能算力中心软、硬件及相应配套服务采购项目合同》】财联社12月22日电，卓朗科技公告，全资子公司卓朗发展与乐耕城开签署了《济南人工智能算力中心软、硬件及相应配套服务采购项目合同》，合同总价格(含税价)为6.9亿元，其中GPU通用服务器设备总价为4亿元；非GPU服务器硬件设备总价为1.21亿元；软件产品、软件定制开发、集成及其他服务总价为1.7亿元。,2023-12-22
2023-12-22 09:31:04,北向资金净卖出25.11亿元 宁波银行遭净卖出1.92亿元,北向资金净卖出25.11亿元，宁波银行、招商银行、美的集团分别遭净卖出1.92亿元、1.78亿元、1.23亿元；格力电器逆势获净买入3.07亿元。,2023-12-22
2023-12-22 09:30:52,高盛中国联席主管、高盛（中国）证券董事长范翔：对中国经济前景充满信心 助力国际投资者理解中国市场,【高盛中国联席主管、高盛（中国）证券董事长范翔：对中国经济前景充满信心 助力国际投资者理解中国市场】财联社12月22日电，高盛中国联席主管、高盛（中国）证券有限责任公司董事长范翔表示，高盛对中国经济中长期的发展前景充满信心。无论是规模还是重要性，中国都是全球经济的重要发展动力。“在这样的宏观背景下，我们对股票市场的判断也比较积极。我们和其他国际机构在中国金融和资本市场持续发展开放的背景下，将在促进跨境投资和资本流动、分享国际经验、协助中资企业更好借力‘两个市场、两种资源’健康发展、帮助国际投资者理解中国市场等诸多领域发挥更多作用。我们也期待看到更多发展和开放举措的持续落地。”高盛研究部预测，明,2023-12-22
2023-12-22 09:16:41,公募解读游戏新规：目前监管还处于征求意见稿阶段 最终执行力度或有缓和空间,【公募解读游戏新规：目前监管还处于征求意见稿阶段 最终执行力度或有缓和空间】财联社12月22日电，国家新闻出版署今日发布《网络游戏管理办法（草案征求意见稿）》，多只游戏类ETF也闪崩跌停，且直至收盘未有起色。有公募基金解读认为，新规中未成年保护、经营单位和版号管理相较此前监管模式变化不大，但是对于游戏付费方面的监管力度超预期。目前监管还处于征求意见稿阶段，同时后续预期监管还将针对征求意见稿，与产业座谈，最终执行力度或有缓和空间。但如果落实的话预计短期对游戏企业打击较大，会切实影响盈利能力。对于游戏开发商和运营商来说，如果新规实施，他们可能需要调整游戏的商业模式，避免采用上述被禁止的营销策略。这,2023-12-22
2023-12-22 09:14:44,中国石油化工股份：近期注销已回购的近5.14亿股股份,【中国石油化工股份：近期注销已回购的近5.14亿股股份】财联社12月22日电，中国石油化工股份(00386.HK)在港交所发布公告，此前回购的3.7097亿股H股在当日注销，1.4350亿股A股将于12月25日注销。,2023-12-22
2023-12-22 09:03:21,北京住建委：将商品房预售资金监管主体由商业银行调整为政府,财联社12月22日电，北京住建局就《〈北京市商品房预售资金监督管理办法（2023年修订版）〉征求意见稿》公开征集意见。,2023-12-22
2023-12-22 09:01:45,,网易美股盘前跌超24%，哔哩哔哩跌超10%。国家新闻出版署发布《网络游戏管理办法（草案征求意见稿）》，其中提到网络游戏不得设置每日登录、首次充值、连续充值等诱导性奖励。,2023-12-22
2023-12-22 08:59:53,腾讯游戏副总裁回应游戏新规：对于游戏的商业模式、运营节奏等关键要素并无本质改变,【腾讯游戏副总裁回应游戏新规：对于游戏的商业模式、运营节奏等关键要素并无本质改变】财联社12月22日电，腾讯游戏副总裁张巍回应游戏新规：自从2021年未保新规发布以来，腾讯一直严格贯彻落实管理要求，目前未成年人的游戏时长和消费数据都处于历史最低水平。新的管理办法征求意见稿对于游戏的商业模式，运营节奏等关键要素并无本质改变。监管部门发布新的管理办法征求意见稿向业界、社会充分征求意见，相信更有利于游戏行业的有序，健康发展。腾讯游戏将继续坚持技术创新，文化引领的精品战略，在主管部门的支持下，践行中国游戏产业的高质量发展。,2023-12-22
