时间,标题,简讯,date
2023-10-11 09:33:34,周三投资舆情热点,"【周三投资舆情热点】
1）医药、减肥药：诺和诺德宣布，司美格鲁肽治疗2型糖尿病患者肾衰竭和慢性肾病中期分析显示该试验取得成功。
2）华为产业链：华为手机（Mate 60）、汽车（M7）成为市场新爆款，下游供应商迎来新的机遇。
3）教育：GPTZero、Chegg等平台数据显示，教育类中检测工具、题库等9月访问翻倍，具备较强AI属性。
4）AI云算：英伟达、亚马逊、微软等巨头纷纷加码“AI云”，CoreWeave估值攀升至80亿美元，Lambda等初创公司获得大额融资。
5）半导体芯片：AI芯片下单量激增致台积电扩增产能，订单外溢下本土厂商有望从中获益。",2023-10-11
2023-10-11 09:31:06,北向资金小幅净卖出3.9亿元 中国中免遭净卖出3.94亿元,北向资金小幅净卖出3.9亿元，连续4日减仓。中国中免、科大讯飞、贵州茅台分别遭净卖出3.94亿元、3.58亿元、2.9亿元；赛力斯逆势获净买入4.12亿元。,2023-10-11
2023-10-11 09:03:30,国务院：未来五年基本建成高质量的普惠金融体系,国务院印发《关于推进普惠金融高质量发展的实施意见》，要优化普惠金融重点领域产品服务，支持小微经营主体可持续发展，助力乡村振兴国家战略有效实施，提升民生领域金融服务质量，发挥普惠金融支持绿色低碳发展作用。,2023-10-11
2023-10-11 08:44:52,两连板润达医疗：与华为云联合开发的大模型良医小慧处内测阶段,【两连板润达医疗：与华为云联合开发的大模型良医小慧处内测阶段】财联社10月11日电，润达医疗发布股票交易异常波动公告，公司与华为云计算技术有限公司（简称：华为云）存在商业合作，双方联合开发推出的大模型良医小慧目前处于正式商业化前期的内测阶段，暂无签约客户，后续客户的开发和签约存在不确定性。经自查，公司目前生产经营正常，经营情况及内外部经营环境没有发生重大变化。,2023-10-11
2023-10-11 08:25:57,华为相关人士：真正的5.5G手机可能要到2024上半年到来,【华为相关人士：真正的5.5G手机可能要到2024上半年到来】财联社10月11日电，华为相关人士透露，最早今年底，各大手机厂商旗舰手机将达到5.5G的网速标准，下行速率将达到5Gbps，上行速率将达到500Mbps，但真正的5.5G手机可能要到2024上半年到来。,2023-10-11
2023-10-11 08:09:41,香港恒生指数收涨1.29% 恒生科技指数涨2.01%,香港恒生指数收涨1.29%，恒生科技指数涨2.01%。中国恒大涨超22%，恒大汽车涨超18%，恒大物业涨超7%，中芯国际涨超6%，蔚来涨超5%；零跑汽车跌超9%，东方甄选跌超4%。,2023-10-11
2023-10-11 08:07:32,中贝通信：拟55亿元投建中贝通信华东基地 主要包含低碳AI算力中心等项目,【中贝通信：拟55亿元投建中贝通信华东基地 主要包含低碳AI算力中心等项目】财联社10月11日电，中贝通信公告，与合肥蜀山经济开发区管理委员会签订了《中贝通信华东基地项目招商引资协议》，公司拟在蜀山经济开发区建设中贝通信华东基地，主要包含低碳AI算力中心及高效动力及储能电池PACK项目，项目投资总额约55亿元。,2023-10-11
2023-10-11 07:31:36,欧盟外交与安全政策高级代表博雷利将访华,【欧盟外交与安全政策高级代表博雷利将访华】财联社10月11日电，外交部发言人汪文斌宣布：应中共中央政治局委员、外交部长王毅邀请，欧盟外交与安全政策高级代表兼欧盟委员会副主席博雷利将于10月12日至14日访华并举行第十二轮中欧高级别战略对话。,2023-10-11
2023-10-11 07:28:12,澳大利亚籍人员成蕾被国家安全机关依法执行驱逐出境,【澳大利亚籍人员成蕾被国家安全机关依法执行驱逐出境】财联社10月11日电，据国家安全部官微11日消息，2023年10月11日，澳大利亚籍人员成蕾在服刑期满后，被北京市国家安全局依法执行驱逐出境。,2023-10-11
2023-10-11 07:21:29,10月11日涨停分析,【10月11日涨停分析】今日共37股涨停，连板股总数8只，21股封板未遂，封板率为64%（不含ST股、退市股及未开板新股）。个股方面，华为产业链的卓翼科技9天5板、宝馨科技3板、润达医疗2板、常山北明2板，华为汽车概念股圣龙股份4板、欧菲光4板，教育板块盛通股份6天3板、龙版传媒2板、学大教育4天2板，减肥药概念股科源制药创业板首板，卫星通信板块华力创通创业板首板。今日收涨个股2442只，收跌个股2430只。,2023-10-11
2023-10-11 07:03:56,收评：沪指冲高回落涨0.12% 医药、芯片股全天领涨,【收评：沪指冲高回落涨0.12% 医药、芯片股全天领涨】财联社10月11日电，大盘全天高开后冲高回落，三大指数均反弹，创业板指领涨。盘面上，医药股开盘集体大涨，减肥药、CRO方向领涨，百花医药、昭衍新药、华森制药等涨停。光刻机及芯片股震荡走强，张江高科、电科芯片、汇顶科技涨停，中芯国际尾盘拉升涨超6%。5.5G、卫星导航概念股盘中拉升，华力创通涨停再创历史新高，盛路通信、通宇通讯涨停。信创概念股午后异动，中国长城涨停。华为概念股表现分化，常山北明、欧菲光、佛山照明等涨停。下跌方面，油气概念股陷入调整，仁智股份、贝肯能源跌停。总体上上涨和下跌个股基本相当。沪深两市今日成交额8388亿，较上个交易,2023-10-11
2023-10-11 06:28:59,证监会：将适时出台资本市场支持高水平科技自立自强的系列政策措施,【证监会：将适时出台资本市场支持高水平科技自立自强的系列政策措施】财联社10月11日电，由中央广播电视总台和上海市人民政府共同主办的2023科创大会10月11日在上海举行。中国证券监督管理委员会副主席陈华平在会上表示，当前，新一代科技革命与产业变革加速演进全球科技创新的广度深度速度持续攀升。下一步，证监会将适时出台资本市场支持高水平科技自立自强的系列政策措施，进一步强化各板块对不同类型、不同发展阶段的科创企业的融资支持。汇聚创新要素，激发创新活力，促进形成高水平创新主体，畅通“科技-产业-金融”良性循环。,2023-10-11
2023-10-11 06:17:45,沪指回落翻绿 下跌个股近2500只,【沪指回落翻绿 下跌个股近2500只】财联社10月11日电，指数冲高回落，沪指率先翻绿，创业板指涨幅收窄至0.6%，早盘一度涨超1.7%。油气、贵金属、酒店旅游等板块跌幅居前，两市下跌个股近2500只。,2023-10-11
2023-10-11 06:14:58,中汽协：9月汽车销售285.8万辆 同比增长9.5%,【中汽协：9月汽车销售285.8万辆 同比增长9.5%】财联社10月11日电，中国汽车工业协会的数据显示，9月当月，汽车产销延续增长态势，产销量均创历史同期新高。9月份，汽车产销分别完成285万辆和285.8万辆，环比均增长10.7%，同比分别增长6.6%和9.5%。1至9月份，汽车产销分别完成2107.5万辆和2106.9万辆，同比分别增长7.3%和8.2%。,2023-10-11
